Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;target_cos;target_sin
14:29:26.791819;-0.039034833;0.0;0.029666801;-2.156311095;-0.017058796;1.0;0.0
14:29:26.804425;-0.038003556;0.06166644;0.029745623;-2.155774738;0.004713259;1.0;0.0
14:29:26.814523;-0.038003556;0.06166644;0.029745623;-2.155774738;0.004713259;1.0;0.0
14:29:26.825352;-0.038003556;0.0;0.029729035;-2.155341947;-0.001118608;1.0;0.0
14:29:26.835796;-0.036972223;0.079319005;0.029980062;-2.154828156;0.019306343;1.0;0.0
14:29:26.845972;-0.036972223;0.0;0.030144962;-2.154357208;0.012762971;1.0;0.0
14:29:26.857938;-0.036972223;0.0;0.030144962;-2.154357208;0.012762971;1.0;0.0
14:29:26.868087;-0.036972223;0.0;0.030235449;-2.153918136;0.006937923;1.0;0.0
14:29:26.880758;-0.036972223;0.0;0.030255949;-2.15344725;0.00134641;1.0;0.0
14:29:26.890892;-0.036972223;0.0;0.030203314;-2.153047629;-0.003736288;1.0;0.0
14:29:26.901754;-0.036972223;0.0;0.030100019;-2.152703081;-0.007862137;1.0;0.0
14:29:26.913748;-0.036972223;0.0;0.030100019;-2.152703081;-0.007862137;1.0;0.0
14:29:26.924105;-0.036972223;0.0;0.029949448;-2.152380696;-0.011369703;1.0;0.0
14:29:26.934178;-0.036972223;0.0;0.029731343;-2.152044989;-0.014635341;1.0;0.0
14:29:26.945287;-0.036972223;0.0;0.029503717;-2.151772539;-0.017455269;1.0;0.0
14:29:26.955786;-0.036972223;0.0;0.029243653;-2.151515692;-0.019746855;1.0;0.0
14:29:26.968451;-0.036972223;0.0;0.029243653;-2.151515692;-0.019746855;1.0;0.0
14:29:26.978557;-0.037943907;-0.071369552;0.028630398;-2.151428363;-0.045043218;1.0;0.0
14:29:26.988652;-0.037943907;0.0;0.027977677;-2.151334491;-0.043960772;1.0;0.0
14:29:26.998725;-0.037943907;0.0;0.027379132;-2.151247617;-0.042900988;1.0;0.0
14:29:27.012114;-0.037943907;0.0;0.026793143;-2.151161869;-0.041905779;1.0;0.0
14:29:27.022675;-0.037943907;0.0;0.026793143;-2.151161869;-0.041905779;1.0;0.0
14:29:27.039928;-0.036912522;0.0;0.026315394;-2.150668115;-0.018370648;1.0;0.0
14:29:27.052918;-0.036912522;0.0;0.026032566;-2.150442788;-0.020186744;1.0;0.0
14:29:27.066685;-0.036912522;0.0;0.026032566;-2.150442788;-0.020186744;1.0;0.0
14:29:27.076957;-0.036912522;0.0;0.025728663;-2.150233068;-0.021748176;1.0;0.0
14:29:27.087087;-0.036912522;0.0;0.025400163;-2.150033436;-0.023080046;1.0;0.0
14:29:27.099611;-0.036912522;0.0;0.02506684;-2.149852384;-0.024190211;1.0;0.0
14:29:27.109709;-0.036912522;0.0;0.024720293;-2.149681922;-0.025098202;1.0;0.0
14:29:27.121770;-0.036912522;0.0;0.02438415;-2.149530414;-0.025825371;1.0;0.0
14:29:27.131890;-0.036912522;0.0;0.02438415;-2.149530414;-0.025825371;1.0;0.0
14:29:27.142451;-0.036912522;0.0;0.02402395;-2.1493804;-0.026410667;1.0;0.0
14:29:27.152665;-0.036912522;0.0;0.023646805;-2.149234672;-0.026890756;1.0;0.0
14:29:27.164317;-0.036912522;0.0;0.023646805;-2.149234672;-0.026890756;1.0;0.0
14:29:27.174530;-0.036912522;0.0;0.023235065;-2.149086627;-0.027271324;1.0;0.0
