Time;Hip_x;Hip_vel;Omega;GP_AO;target_cos;target_sin;target_omega
17:37:04.729856;0.013305246;0.010893484;0.004755081;-1.558300308;1;0;0
17:37:04.741166;0.012286959;-0.010023657;0.00487892;-1.558124113;1;0;0
17:37:04.750804;0.012286959;-0.008018926;0.004991096;-1.55796205;1;0;0
17:37:04.762537;0.012286959;-0.006415141;0.0051167;-1.557777625;1;0;0
17:37:04.773623;0.012286959;-0.005132113;0.005231547;-1.557606071;1;0;0
17:37:04.783569;0.012286959;-0.00410569;0.005334167;-1.55745026;1;0;0
17:37:04.794189;0.012286959;-0.003284552;0.005440153;-1.557286672;1;0;0
17:37:04.805145;0.012286959;-0.002627642;0.005543469;-1.557124421;1;0;0
17:37:04.815074;0.012286959;-0.002102113;0.005638112;-1.556973218;1;0;0
17:37:04.826087;0.012286959;-0.001681691;0.005729938;-1.556824004;1;0;0
17:37:04.836173;0.012286959;-0.001345353;0.005822205;-1.556671418;1;0;0
17:37:04.845711;0.012286959;-0.001076282;0.005908687;-1.556525819;1;0;0
17:37:04.855840;0.012286959;-0.000861026;0.005992643;-1.556381923;1;0;0
17:37:04.866488;0.012286959;-0.00068882;0.006079183;-1.556230788;1;0;0
17:37:04.877171;0.01245697;0.002631414;0.006132922;-1.556111809;1;0;0
17:37:04.887484;0.01245697;0.002105132;0.006183882;-1.555996284;1;0;0
17:37:04.898117;0.01245697;0.001684105;0.006233786;-1.555880414;1;0;0
17:37:04.908464;0.01245697;0.001347284;0.006279785;-1.555771031;1;0;0
17:37:04.919681;0.01245697;0.001077827;0.006326961;-1.555656081;1;0;0
17:37:04.929250;0.01245697;0.000862262;0.006369888;-1.555548863;1;0;0
17:37:04.939989;0.01245697;0.000689809;0.006413978;-1.555435945;1;0;0
17:37:04.950489;0.01245697;0.000551848;0.006453805;-1.555331322;1;0;0
17:37:04.960458;0.01245697;0.000441478;0.006492368;-1.555227468;1;0;0
17:37:04.970325;0.01245697;0.000353182;0.006529718;-1.555124311;1;0;0
17:37:04.980984;0.01245697;0.000282546;0.006567874;-1.555016114;1;0;0
17:37:04.991681;0.01245697;0.000226037;0.006604002;-1.554910845;1;0;0
17:37:05.003042;0.01245697;0.000180829;0.006640428;-1.554801707;1;0;0
17:37:05.013629;0.01245697;0.000144664;0.006675088;-1.554694834;1;0;0
17:37:05.023582;0.01245697;0.000115731;0.006706254;-1.554596016;1;0;0
17:37:05.033667;0.01245697;9.26E-05;0.006736355;-1.554497938;1;0;0
17:37:05.043530;0.01245697;7.41E-05;0.006765436;-1.554400534;1;0;0
17:37:05.054012;0.01245697;5.93E-05;0.006793379;-1.554304301;1;0;0
17:37:05.064068;0.01245697;4.74E-05;0.006820713;-1.554207471;1;0;0
17:37:05.075915;0.01245697;3.79E-05;0.006848733;-1.554105223;1;0;0
17:37:05.084772;0.01245697;3.03E-05;0.006873771;-1.554011096;1;0;0
17:37:05.095222;0.01245697;2.43E-05;0.006898726;-1.553914477;1;0;0
17:37:05.105979;0.01245697;1.94E-05;0.006922024;-1.553821551;1;0;0
17:37:05.115456;0.01245697;1.55E-05;0.006944848;-1.553727761;1;0;0
17:37:05.126456;0.01245697;1.24E-05;0.00696668;-1.553635302;1;0;0
17:37:05.136517;0.01245697;9.94E-06;0.006988352;-1.553540642;1;0;0
17:37:05.146271;0.01245697;7.95E-06;0.007008561;-1.553449594;1;0;0
17:37:05.157651;0.011438873;-0.018940338;0.007248832;-1.553132707;1;0;0
17:37:05.169268;0.011438873;-0.01515227;0.0075104;-1.552782774;1;0;0
17:37:05.179724;0.011438873;-0.012121816;0.007726548;-1.552489478;1;0;0
17:37:05.189167;0.011344711;-0.011568127;0.007957283;-1.552179793;1;0;0
17:37:05.200015;0.011344711;-0.009254501;0.008194064;-1.551857783;1;0;0
17:37:05.209832;0.011344711;-0.007403601;0.0084155;-1.551552567;1;0;0
17:37:05.220964;0.011344711;-0.005922881;0.008640325;-1.55123842;1;0;0
17:37:05.230889;0.011344711;-0.004738305;0.008860847;-1.550925873;1;0;0
17:37:05.240954;0.011344711;-0.003790644;0.009067851;-1.550628271;1;0;0
17:37:05.253378;0.011344711;-0.003032515;0.009301152;-1.550287665;1;0;0
17:37:05.263806;0.011344711;-0.002426012;0.009504423;-1.549986127;1;0;0
17:37:05.273801;0.011344711;-0.00194081;0.009702841;-1.549687218;1;0;0
17:37:05.283717;0.011344711;-0.001552648;0.009891616;-1.549398382;1;0;0
17:37:05.293814;0.011344711;-0.001242118;0.010073754;-1.549115324;1;0;0
17:37:05.304929;0.011344711;-0.000993695;0.01026097;-1.548819611;1;0;0
17:37:05.315444;0.011344711;-0.000794956;0.01043499;-1.548540125;1;0;0
17:37:05.326939;0.011344711;-0.000635964;0.010614649;-1.548246606;1;0;0
17:37:05.336462;0.011344711;-0.000508772;0.010778037;-1.547974989;1;0;0
17:37:05.346167;0.011344711;-0.000407017;0.010942365;-1.547697005;1;0;0
17:37:05.356239;0.011344711;-0.000325614;0.011096514;-1.547431569;1;0;0
17:37:05.366985;0.011344711;-0.000260491;0.011254844;-1.547153906;1;0;0
17:37:05.377101;0.011344711;-0.000208393;0.011400425;-1.546893793;1;0;0
17:37:05.388190;0.011344711;-0.000166714;0.011551824;-1.546618058;1;0;0
17:37:05.398416;0.011344711;-0.000133371;0.011688379;-1.546364464;1;0;0
17:37:05.408201;0.011344711;-0.000106697;0.011822384;-1.546110779;1;0;0
17:37:05.419587;0.011344711;-8.54E-05;0.011958843;-1.545847189;1;0;0
17:37:05.429549;0.011344711;-6.83E-05;0.012091828;-1.545584829;1;0;0
17:37:05.440010;0.011344711;-5.46E-05;0.012218429;-1.545329667;1;0;0
17:37:05.450922;0.011344711;-4.37E-05;0.012340344;-1.545078603;1;0;0
17:37:05.461473;0.011344711;-3.50E-05;0.012461917;-1.54482263;1;0;0
17:37:05.472469;0.011344711;-2.80E-05;0.012578092;-1.544572389;1;0;0
17:37:05.483298;0.011344711;-2.24E-05;0.012684808;-1.544337302;1;0;0
17:37:05.492743;0.011344711;-1.79E-05;0.012788276;-1.544104248;1;0;0
17:37:05.502564;0.011344711;-1.43E-05;0.012887449;-1.543875788;1;0;0
17:37:05.513649;0.011344711;-1.15E-05;0.01298349;-1.543649454;1;0;0
17:37:05.523283;0.011344711;-9.17E-06;0.013076977;-1.543423983;1;0;0
17:37:05.533146;0.011344711;-7.33E-06;0.013168193;-1.543198716;1;0;0
17:37:05.542984;0.011344711;-5.87E-06;0.013255173;-1.5429787;1;0;0
17:37:05.553504;0.011438873;0.00180693;0.013307917;-1.542787888;1;0;0
17:37:05.564445;0.011438873;0.001445544;0.013359885;-1.542594178;1;0;0
17:37:05.574034;0.011268861;-0.002219511;0.013467893;-1.542351064;1;0;0
17:37:05.584675;0.011268861;-0.001775609;0.013573697;-1.542107463;1;0;0
17:37:05.594457;0.011268861;-0.001420487;0.013675219;-1.541868278;1;0;0
17:37:05.604658;0.011268861;-0.00113639;0.013773511;-1.541631246;1;0;0
17:37:05.615173;0.011268861;-0.000909112;0.013874061;-1.541382797;1;0;0
17:37:05.625986;0.012286959;0.018306919;0.013571099;-1.541538975;1;0;0
17:37:05.636667;0.012286959;0.014645535;0.013283213;-1.541683228;1;0;0
17:37:05.647371;0.012286959;0.011716428;0.013010032;-1.541816039;1;0;0
17:37:05.659073;0.012286959;0.009373142;0.012729637;-1.54194786;1;0;0
17:37:05.669531;0.012286959;0.007498514;0.012483087;-1.542059664;1;0;0
17:37:05.679960;0.012286959;0.005998811;0.01225641;-1.542158764;1;0;0
17:37:05.692045;0.012286959;0.004799049;0.012004423;-1.542264402;1;0;0
17:37:05.704054;0.012286959;0.003839239;0.011775515;-1.542355849;1;0;0
17:37:05.714534;0.012286959;0.003071391;0.011582186;-1.542429423;1;0;0
17:37:05.724418;0.012286959;0.002457113;0.011394031;-1.542497526;1;0;0
17:37:05.735279;0.01245697;0.005117644;0.011145859;-1.542624132;1;0;0
17:37:05.745162;0.01245697;0.004094115;0.01092476;-1.542733889;1;0;0
17:37:05.755946;0.01245697;0.003275292;0.010713382;-1.542835917;1;0;0
17:37:05.767411;0.013475257;0.022084625;0.010149117;-1.543291071;1;0;0
17:37:05.775822;0.013475257;0.0176677;0.009638427;-1.543702003;1;0;0
17:37:05.786373;0.013475257;0.01413416;0.009154015;-1.544090886;1;0;0
17:37:05.796217;0.013475257;0.011307328;0.008700428;-1.544454208;1;0;0
17:37:05.807344;0.013475257;0.009045862;0.008246634;-1.544816891;1;0;0
17:37:05.817114;0.013475257;0.00723669;0.007842121;-1.545139498;1;0;0
17:37:05.827911;0.013475257;0.005789352;0.007437315;-1.545461675;1;0;0
17:37:05.838625;0.013475257;0.004631481;0.007082031;-1.545743884;1;0;0
17:37:05.848878;0.014482609;0.022860706;0.006429677;-1.546325225;1;0;0
17:37:05.860069;0.014482609;0.018288565;0.005800071;-1.546888001;1;0;0
17:37:05.870375;0.014482609;0.014630852;0.005240143;-1.547390215;1;0;0
17:37:05.880081;0.014482609;0.011704681;0.004723978;-1.547854906;1;0;0
17:37:05.891182;0.014482609;0.009363745;0.004249008;-1.548284246;1;0;0
17:37:05.900952;0.014482609;0.007490996;0.003785997;-1.548704666;1;0;0
17:37:05.911358;0.014482609;0.005992797;0.003355239;-1.549097758;1;0;0
17:37:05.922441;0.014482609;0.004794237;0.002946577;-1.549472722;1;0;0
17:37:05.932937;0.014482609;0.00383539;0.002558088;-1.549831309;1;0;0
17:37:05.943375;0.014482609;0.003068312;0.00221817;-1.55014703;1;0;0
17:37:05.954072;0.014482609;0.00245465;0.001874868;-1.550468033;1;0;0
17:37:05.965116;0.014482609;0.00196372;0.001562362;-1.550762379;1;0;0
17:37:05.975013;0.014482609;0.001570976;0.001279243;-1.551031049;1;0;0
17:37:05.985397;0.014482609;0.001256781;0.001002958;-1.551295317;1;0;0
17:37:05.996261;0.014482609;0.001005424;0.001;-1.55154635;1;0;0
17:37:06.006088;0.014482609;0.00080434;0.001;-1.551773077;1;0;0
17:37:06.017107;0.014482609;0.000643472;0.001;-1.55199672;1;0;0
17:37:06.027019;0.014482609;0.000514777;0.001;-1.552198031;1;0;0
17:37:06.040223;0.014482609;0.000411822;0.001;-1.552430234;1;0;0
17:37:06.050503;0.014482609;0.000329457;0.001;-1.552616554;1;0;0
17:37:06.060601;0.014482609;0.000263566;0.001;-1.552788394;1;0;0
17:37:06.071241;0.014482609;0.000210853;0.001;-1.552945678;1;0;0
17:37:06.081228;0.014482609;0.000168682;0.001;-1.553093919;1;0;0
17:37:06.091074;0.015489616;0.019170626;0.001;-1.553435443;1;0;0
17:37:06.102102;0.016508091;0.034509485;0.001;-1.553945048;1;0;0
17:37:06.111895;0.016508091;0.027607588;0.001;-1.554394264;1;0;0
17:37:06.122706;0.01752675;0.040993127;0.001;-1.555011498;1;0;0
17:37:06.134779;0.01752675;0.032794502;0.001;-1.555569297;1;0;0
17:37:06.145189;0.018533411;0.043793404;0.001;-1.556280847;1;0;0
17:37:06.155218;0.018533411;0.035034723;0.001;-1.556846687;1;0;0
17:37:06.166498;0.018533411;0.028027779;0.001;-1.557396837;1;0;0
17:37:06.176137;0.018533411;0.022422223;0.001;-1.557880463;1;0;0
17:37:06.186800;0.018533411;0.017937778;0.001;-1.558332771;1;0;0
17:37:06.197446;0.018533411;0.014350223;0.001;-1.558744201;1;0;0
17:37:06.208647;0.018533411;0.011480178;0.001;-1.559112738;1;0;0
17:37:06.218840;0.018533411;0.009184143;0.001;-1.559455299;1;0;0
17:37:06.229430;0.018533411;0.007347314;0.001;-1.559756744;1;0;0
17:37:06.239476;0.018533411;0.005877851;0.001;-1.560046066;1;0;0
17:37:06.250007;0.018533411;0.004702281;0.001;-1.560311612;1;0;0
17:37:06.259623;0.018533411;0.003761825;0.001;-1.560555356;1;0;0
17:37:06.270726;0.01752675;-0.015640167;0.001;-1.560696056;1;0;0
17:37:06.280510;0.01752675;-0.012512133;0.001;-1.560819204;1;0;0
17:37:06.290673;0.01752675;-0.010009707;0.001;-1.560934949;1;0;0
17:37:06.301485;0.01752675;-0.008007765;0.001;-1.561049625;1;0;0
17:37:06.312182;0.018533411;0.01345159;0.001;-1.56123793;1;0;0
17:37:06.322338;0.018533411;0.010761272;0.001;-1.561427792;1;0;0
17:37:06.332935;0.018533411;0.008609018;0.001;-1.561590577;1;0;0
17:37:06.342789;0.018533411;0.006887214;0.001;-1.561742199;1;0;0
17:37:06.353215;0.018533411;0.005509771;0.001;-1.56189384;1;0;0
17:37:06.363865;0.018533411;0.004407817;0.001;-1.562029298;1;0;0
17:37:06.374558;0.018533411;0.003526254;0.001;-1.562162278;1;0;0
17:37:06.385148;0.019539722;0.021759182;0.001;-1.562359901;1;0;0
17:37:06.397147;0.019539722;0.017407346;0.001;-1.562540887;1;0;0
17:37:06.407669;0.019539722;0.013925877;0.001;-1.562721806;1;0;0
17:37:06.418158;0.019539722;0.011140701;0.001;-1.562876272;1;0;0
17:37:06.427627;0.019539722;0.008912561;0.001;-1.563015622;1;0;0
17:37:06.437493;0.020545684;0.027021368;0.001;-1.563208619;1;0;0
17:37:06.448005;0.020545684;0.021617095;0.001;-1.563390291;1;0;0
17:37:06.459034;0.020545684;0.017293676;0.001;-1.563559807;1;0;0
17:37:06.469558;0.020545684;0.013834941;0.001;-1.563730643;1;0;0
17:37:06.480020;0.020545684;0.011067953;0.001;-1.563876022;1;0;0
17:37:06.490881;0.020545684;0.008854362;0.001;-1.564017649;1;0;0
17:37:06.501580;0.020545684;0.00708349;0.001;-1.564143349;1;0;0
17:37:06.512076;0.019539722;-0.014285935;0.001;-1.564205001;1;0;0
17:37:06.521920;0.019539722;-0.011428748;0.001;-1.56426386;1;0;0
17:37:06.531958;0.019539722;-0.009142998;0.001;-1.564318423;1;0;0
17:37:06.542682;0.019539722;-0.007314399;0.001;-1.564373562;1;0;0
17:37:06.553309;0.019539722;-0.005851519;0.001;-1.564424373;1;0;0
17:37:06.563488;0.019539722;-0.004681215;0.001;-1.564469489;1;0;0
17:37:06.574198;0.019539722;-0.003744972;0.001;-1.564514118;1;0;0
17:37:06.584081;0.019539722;-0.002995978;0.001;-1.564553658;1;0;0
17:37:06.594758;0.019539722;-0.002396782;0.001;-1.564592474;1;0;0
17:37:06.605255;0.019539722;-0.001917426;0.001;-1.564628732;1;0;0
17:37:06.616540;0.019539722;-0.001533941;0.001;-1.564663256;1;0;0
17:37:06.626390;0.019539722;-0.001227152;0.001;-1.564694655;1;0;0
17:37:06.637374;0.019539722;-0.000981722;0.001;-1.564724932;1;0;0
17:37:06.647927;0.019539722;-0.000785378;0.001;-1.56475229;1;0;0
17:37:06.657546;0.019539722;-0.000628302;0.001;-1.564778011;1;0;0
17:37:06.668583;0.019539722;-0.000502642;0.001;-1.564803026;1;0;0
17:37:06.679301;0.019539722;-0.000402113;0.001;-1.56482648;1;0;0
17:37:06.690501;0.019539722;-0.000321691;0.001;-1.564847862;1;0;0
17:37:06.700592;0.019539722;-0.000257353;0.001;-1.564866756;1;0;0
17:37:06.710682;0.019539722;-0.000205882;0.001;-1.564884711;1;0;0
17:37:06.721200;0.019539722;-0.000164706;0.001;-1.564901656;1;0;0
17:37:06.730968;0.019539722;-0.000131764;0.001;-1.564916895;1;0;0
17:37:06.742044;0.020545684;0.019859966;0.001;-1.564974668;1;0;0
17:37:06.751124;0.020545684;0.015887972;0.001;-1.565029797;1;0;0
