Time;Hip_x;Hip_vel;Omega;GP_AO;target_cos;target_sin;target_omega
17:48:21.136318;-0.0349054821260737;7.953266503347075e-07;0.001;-0.8066110336725849;1.0;0.0;0.0
17:48:21.146929;-0.0349054821260737;6.362613202677661e-07;0.001;-0.8066179727469951;1.0;0.0;0.0
17:48:21.156963;-0.0349054821260737;5.090090562142129e-07;0.001;-0.8066241508112633;1.0;0.0;0.0
17:48:21.168317;-0.0349054821260737;4.072072449713703e-07;0.001;-0.8066302457672698;1.0;0.0;0.0
17:48:21.177471;-0.0349054821260737;3.2576579597709626e-07;0.001;-0.8066356585604133;1.0;0.0;0.0
17:48:21.187571;-0.0349054821260737;2.606126367816771e-07;0.001;-0.8066407376372133;1.0;0.0;0.0
17:48:21.198491;-0.0349054821260737;2.0849010942534165e-07;0.001;-0.8066457954436608;1.0;0.0;0.0
17:48:21.209035;-0.0349054821260737;1.6679208754027332e-07;0.001;-0.8066502629734948;1.0;0.0;0.0
17:48:21.218527;-0.0349054821260737;1.334336700322187e-07;0.001;-0.8066544865004524;1.0;0.0;0.0
17:48:21.229155;-0.0349054821260737;1.0674693602577495e-07;0.001;-0.8066586191411496;1.0;0.0;0.0
17:48:21.240025;-0.0349054821260737;8.539754882061995e-08;0.001;-0.8066624382249081;1.0;0.0;0.0
17:48:21.250476;-0.0349054821260737;6.831803905649597e-08;0.001;-0.8066659028130978;1.0;0.0;0.0
17:48:21.260487;-0.0349054821260737;5.4654431245196784e-08;0.001;-0.8066693116165204;1.0;0.0;0.0
17:48:21.270601;-0.033901927816141;0.019931684179716;0.001;-0.8069198531724631;1.0;0.0;0.0
17:48:21.280660;-0.033901927816141;0.0159453473437728;0.001;-0.8071537512409357;1.0;0.0;0.0
17:48:21.290691;-0.033901927816141;0.0127562778750182;0.001;-0.8073697536842026;1.0;0.0;0.0
17:48:21.302303;-0.033901927816141;0.0102050223000146;0.001;-0.8075822840773306;1.0;0.0;0.0
17:48:21.312470;-0.033901927816141;0.0081640178400116;0.001;-0.8077832440443906;1.0;0.0;0.0
17:48:21.322916;-0.0349250210625897;-0.0129579670525929;0.0010740902612614;-0.8076982599472338;1.0;0.0;0.0
17:48:21.333754;-0.0339218431052646;0.0080008140880284;0.001;-0.8078832505956832;1.0;0.0;0.0
17:48:21.343746;-0.0339218431052646;0.0064006512704227;0.001;-0.8080417114701284;1.0;0.0;0.0
