Time;Hip_x;Hip_vel;Omega;GP_AO;target_cos;target_sin;target_omega
17:48:21.136318;-0.034905482;7.95E-07;0.001;-0.806611034;-1;-1.22E-16;0
17:48:21.146929;-0.034905482;6.36E-07;0.001;-0.806617973;-1;-1.22E-16;0
17:48:21.156963;-0.034905482;5.09E-07;0.001;-0.806624151;-1;-1.22E-16;0
17:48:21.168317;-0.034905482;4.07E-07;0.001;-0.806630246;-1;-1.22E-16;0
17:48:21.177471;-0.034905482;3.26E-07;0.001;-0.806635659;-1;-1.22E-16;0
17:48:21.187571;-0.034905482;2.61E-07;0.001;-0.806640738;-1;-1.22E-16;0
17:48:21.198491;-0.034905482;2.08E-07;0.001;-0.806645795;-1;-1.22E-16;0
17:48:21.209035;-0.034905482;1.67E-07;0.001;-0.806650263;-1;-1.22E-16;0
17:48:21.218527;-0.034905482;1.33E-07;0.001;-0.806654487;-1;-1.22E-16;0
17:48:21.229155;-0.034905482;1.07E-07;0.001;-0.806658619;-1;-1.22E-16;0
17:48:21.240025;-0.034905482;8.54E-08;0.001;-0.806662438;-1;-1.22E-16;0
17:48:21.250476;-0.034905482;6.83E-08;0.001;-0.806665903;-1;-1.22E-16;0
17:48:21.260487;-0.034905482;5.47E-08;0.001;-0.806669312;-1;-1.22E-16;0
17:48:21.270601;-0.033901928;0.019931684;0.001;-0.806919853;-1;-1.22E-16;0
17:48:21.280660;-0.033901928;0.015945347;0.001;-0.807153751;-1;-1.22E-16;0
17:48:21.290691;-0.033901928;0.012756278;0.001;-0.807369754;-1;-1.22E-16;0
17:48:21.302303;-0.033901928;0.010205022;0.001;-0.807582284;-1;-1.22E-16;0
17:48:21.312470;-0.033901928;0.008164018;0.001;-0.807783244;-1;-1.22E-16;0
17:48:21.322916;-0.034925021;-0.012957967;0.00107409;-0.80769826;-1;-1.22E-16;0
17:48:21.333754;-0.033921843;0.008000814;0.001;-0.807883251;-1;-1.22E-16;0
17:48:21.343746;-0.033921843;0.006400651;0.001;-0.808041711;-1;-1.22E-16;0
17:48:21.354714;-0.033921843;0.005120521;0.001;-0.808199819;-1;-1.22E-16;0
17:48:21.364711;-0.033921843;0.004096417;0.001;-0.808335761;-1;-1.22E-16;0
17:48:21.375026;-0.033921843;0.003277133;0.001;-0.808461952;-1;-1.22E-16;0
17:48:21.385174;-0.033921843;0.002621707;0.001;-0.808579763;-1;-1.22E-16;0
17:48:21.397269;-0.033921843;0.002097365;0.001;-0.808691559;-1;-1.22E-16;0
17:48:21.405252;-0.033921843;0.001677892;0.001;-0.808791994;-1;-1.22E-16;0
17:48:21.416542;-0.033921843;0.001342314;0.001;-0.808890727;-1;-1.22E-16;0
17:48:21.427074;-0.033921843;0.001073851;0.001;-0.808985596;-1;-1.22E-16;0
17:48:21.437826;-0.033921843;0.000859081;0.001;-0.809070859;-1;-1.22E-16;0
17:48:21.448405;-0.033921843;0.000687265;0.001;-0.809147647;-1;-1.22E-16;0
17:48:21.458578;-0.033921843;0.000549812;0.001;-0.809215831;-1;-1.22E-16;0
17:48:21.469414;-0.033921843;0.000439849;0.001;-0.809279303;-1;-1.22E-16;0
17:48:21.479239;-0.034944607;-0.018869104;0.00119198;-0.809075645;-1;-1.22E-16;0
17:48:21.489516;-0.034944607;-0.015095283;0.001361426;-0.808893166;-1;-1.22E-16;0
17:48:21.502824;-0.034944607;-0.012076227;0.001551817;-0.808684467;-1;-1.22E-16;0
17:48:21.513579;-0.034944607;-0.009660981;0.001699353;-0.808519519;-1;-1.22E-16;0
17:48:21.523831;-0.034944607;-0.007728785;0.001834375;-0.808365553;-1;-1.22E-16;0
17:48:21.533564;-0.03596704;-0.026434653;0.002201968;-0.807977558;-1;-1.22E-16;0
17:48:21.545528;-0.03596704;-0.021147722;0.002589444;-0.807562289;-1;-1.22E-16;0
17:48:21.555683;-0.03596704;-0.016918178;0.002899611;-0.807224341;-1;-1.22E-16;0
17:48:21.565593;-0.03596704;-0.013534542;0.003185085;-0.8069081;-1;-1.22E-16;0
17:48:21.577249;-0.03596704;-0.010827634;0.003467566;-0.806589308;-1;-1.22E-16;0
17:48:21.587789;-0.03596704;-0.008662107;0.003723922;-0.806293898;-1;-1.22E-16;0
17:48:21.597692;-0.03596704;-0.006929686;0.003948059;-0.806029825;-1;-1.22E-16;0
17:48:21.608009;-0.03596704;-0.005543749;0.004147891;-0.80578883;-1;-1.22E-16;0
17:48:21.618946;-0.03596704;-0.004434999;0.004341376;-0.805549359;-1;-1.22E-16;0
17:48:21.629014;-0.03596704;-0.003547999;0.004508185;-0.805336915;-1;-1.22E-16;0
17:48:21.638944;-0.036130084;-0.006067187;0.004696386;-0.805102219;-1;-1.22E-16;0
17:48:21.649739;-0.036130084;-0.00485375;0.004873264;-0.804875273;-1;-1.22E-16;0
17:48:21.659848;-0.036130084;-0.003883;0.005027696;-0.804670839;-1;-1.22E-16;0
17:48:21.670527;-0.036130084;-0.0031064;0.005166963;-0.804480158;-1;-1.22E-16;0
17:48:21.680850;-0.036130084;-0.00248512;0.005298282;-0.804293367;-1;-1.22E-16;0
17:48:21.690972;-0.036130084;-0.001988096;0.005413619;-0.804122066;-1;-1.22E-16;0
17:48:21.701541;-0.034944607;0.020788786;0.005211054;-0.80426836;-1;-1.22E-16;0
17:48:21.711367;-0.034944607;0.016631029;0.005028515;-0.804399347;-1;-1.22E-16;0
17:48:21.721511;-0.034944607;0.013304823;0.004855137;-0.804522956;-1;-1.22E-16;0
17:48:21.732087;-0.034944607;0.010643858;0.00468037;-0.804646698;-1;-1.22E-16;0
17:48:21.742965;-0.034944607;0.008515087;0.004513596;-0.804763907;-1;-1.22E-16;0
17:48:21.753649;-0.034944607;0.006812069;0.00435823;-0.804872268;-1;-1.22E-16;0
17:48:21.763615;-0.034944607;0.005449655;0.004217603;-0.8049696;-1;-1.22E-16;0
17:48:21.775220;-0.034944607;0.004359724;0.004077855;-0.805065564;-1;-1.22E-16;0
17:48:21.785434;-0.035947785;-0.015180506;0.004205296;-0.804893599;-1;-1.22E-16;0
17:48:21.795701;-0.035947785;-0.012144405;0.004312538;-0.804743457;-1;-1.22E-16;0
17:48:21.805565;-0.035947785;-0.009715524;0.004412284;-0.804598068;-1;-1.22E-16;0
17:48:21.815448;-0.035947785;-0.007772419;0.004497803;-0.804467694;-1;-1.22E-16;0
17:48:21.826322;-0.035947785;-0.006217935;0.004576884;-0.804340902;-1;-1.22E-16;0
17:48:21.836666;-0.035947785;-0.004974348;0.004643863;-0.8042272;-1;-1.22E-16;0
17:48:21.847461;-0.03695134;-0.021901583;0.00498153;-0.803835605;-1;-1.22E-16;0
17:48:21.861546;-0.03695134;-0.017521266;0.005278148;-0.803483408;-1;-1.22E-16;0
17:48:21.869573;-0.035928575;0.004122118;0.005277188;-0.803424847;-1;-1.22E-16;0
17:48:21.879715;-0.035928575;0.003297694;0.00527203;-0.803376668;-1;-1.22E-16;0
17:48:21.889900;-0.037936806;-0.036965265;0.005760996;-0.802831721;-1;-1.22E-16;0
17:48:21.900402;-0.036913713;-0.010003403;0.005962361;-0.802569046;-1;-1.22E-16;0
17:48:21.910189;-0.036913713;-0.008002722;0.006137869;-0.802332453;-1;-1.22E-16;0
17:48:21.921144;-0.036913713;-0.006402178;0.006306631;-0.802096404;-1;-1.22E-16;0
17:48:21.931185;-0.037918385;-0.02507086;0.006694915;-0.801642613;-1;-1.22E-16;0
17:48:21.941684;-0.037918385;-0.020056688;0.007065824;-0.801199205;-1;-1.22E-16;0
17:48:21.952570;-0.036894965;0.003713605;0.007138344;-0.801053105;-1;-1.22E-16;0
17:48:21.962552;-0.035890292;0.022175112;0.006943055;-0.801174735;-1;-1.22E-16;0
17:48:21.974864;-0.035890292;0.01774009;0.006725377;-0.80130868;-1;-1.22E-16;0
17:48:21.986138;-0.035890292;0.014192072;0.006543309;-0.801419311;-1;-1.22E-16;0
17:48:21.996544;-0.035890292;0.011353658;0.006372348;-0.801521959;-1;-1.22E-16;0
17:48:22.006911;-0.034866547;0.027888628;0.005932011;-0.801895341;-1;-1.22E-16;0
