Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao;target_cos;target_sin
17:11:18.392362;-0.0060905307710831;0.0;0.2676850420440288;2.5409336633691915;-0.5266345064497915;10.73543770833146;0;0;0;-6.138841596488703;0;0;0;1.0;0.0
17:11:18.402439;-0.007121959349353;-0.0529913125892298;0.2573966108952633;2.5408980905135827;-0.5285848022279529;10.794520203688933;0;0;0;-6.138841596488703;0;0;0;1.0;0.0
17:11:18.413235;-0.0081531434236351;-0.0620999685401766;0.2486167953468579;2.540708450926804;-0.528738062332932;10.794520203688933;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.424766;-0.0081531434236351;-0.0620999685401766;0.2486167953468579;2.540708450926804;-0.528738062332932;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.435130;-0.009184080888645;-0.0603319926844489;0.2395711637194204;2.540355547606982;-0.5293638069187281;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.447602;-0.0094657500800931;-0.0175905708368099;0.2315714235298215;2.5401269394923425;-0.499593142429869;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.457879;-0.0094657500800931;-0.0175905708368099;0.2315714235298215;2.5401269394923425;-0.499593142429869;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.468017;-0.0104493302470002;-0.0573666054867531;0.2229882565755726;2.5397311236248648;-0.5006070364753481;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.478398;-0.0104493302470002;0.0;0.2149923281795602;2.539537730399065;-0.4601292318469106;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.490911;-0.0104493302470002;0.0;0.2149923281795602;2.539537730399065;-0.4601292318469106;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.501074;-0.0114334623641955;-0.0620731188297425;0.2076215147396317;2.539201697202561;-0.4649064597469813;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.511191;-0.0114334623641955;0.0;0.2005911215191023;2.539022302756297;-0.4300711975923933;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.527698;-0.0114334623641955;0.0;0.2005911215191023;2.539022302756297;-0.4300711975923933;10.853588569375887;0;0;0;-6.197217367631509;0;0;0;1.0;0.0
17:11:18.537894;-0.0114334623641955;0.0;0.1930703244596976;2.538988072111369;-0.3971735153085828;10.795643574297005;0;0;0;-6.139272372552625;0;0;0;1.0;0.0
17:11:18.548305;-0.0114334623641955;0.0;0.1868316416432359;2.5390855355220943;-0.368322599712121;10.795643574297005;0;0;0;-6.139272372552625;0;0;0;1.0;0.0
