Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao;target_cos;target_sin
17:11:45.819523;-0.0422541424570258;-0.0598645202885554;0.001;2.9276868852211955;0.0;12.856890269613755;0;0;0;-6.303188747729507;0;0;0;1.0;0.0
17:11:45.829618;-0.0435628691287661;-0.0808727248996009;0.001;2.926643118337214;0.0;12.856890269613755;0;0;0;-6.361570942085905;0;0;0;1.0;0.0
17:11:45.840277;-0.0445445493375677;-0.0630458839569233;0.001;2.9254873944302098;0.0;12.856890269613755;0;0;0;-6.361570942085905;0;0;0;1.0;0.0
17:11:45.850348;-0.0445445493375677;-0.0630458839569233;0.001;2.9254873944302098;0.0;12.856890269613755;0;0;0;-6.361570942085905;0;0;0;1.0;0.0
17:11:45.861111;-0.0445445493375677;0.0;0.001;2.924213466800783;0.0;12.856890269613755;0;0;0;-6.361570942085905;0;0;0;1.0;0.0
17:11:45.873090;-0.0445445493375677;0.0;0.001;2.924213466800783;0.0;12.915431955647932;0;0;0;-6.361570942085905;0;0;0;1.0;0.0
17:11:45.883541;-0.0465485353971924;-0.1166054847993233;0.001;2.922666094342848;0.0;12.915431955647932;0;0;0;-6.419945100114802;0;0;0;1.0;0.0
17:11:45.894467;-0.0475313355492432;-0.0632096672959531;0.001;2.921187065510825;0.0;12.915431955647932;0;0;0;-6.478311102316269;0;0;0;1.0;0.0
17:11:45.904797;-0.0475313355492432;-0.0632096672959531;0.001;2.921187065510825;0.0;12.973954732578562;0;0;0;-6.478311102316269;0;0;0;1.0;0.0
17:11:45.915622;-0.0485527506940934;-0.063400912890076;0.001;2.919562976922979;0.0;13.032458487512828;0;0;0;-6.478311102316269;0;0;0;1.0;0.0
17:11:45.925818;-0.0505571918355149;-0.1237160123780025;0.001;2.917533132955672;0.0;13.032458487512828;0;0;0;-6.478311102316269;0;0;0;1.0;0.0
17:11:45.940124;-0.0505571918355149;-0.1237160123780025;0.001;2.917533132955672;0.0;13.032458487512828;0;0;0;-6.536668829291443;0;0;0;1.0;0.0
17:11:45.950856;-0.0508397486533121;-0.014867470018328;0.001;2.915457872555752;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0;1.0;0.0
17:11:45.961494;-0.0519865030269991;-0.0608669842478987;0.001;2.913353959441455;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0;1.0;0.0
17:11:45.971613;-0.0519865030269991;-0.0608669842478987;0.001;2.913353959441455;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0;1.0;0.0
17:11:45.982083;-0.0529700831939063;-0.0512225552369502;0.001;2.9112355900025517;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0;1.0;0.0
17:11:45.994613;-0.0529700831939063;-0.0512225552369502;0.001;2.9112355900025517;0.0;13.158262083838736;0;0;0;-6.594548693110198;0;0;0;1.0;0.0
17:11:46.004690;-0.053991848372058;-0.0621065775084448;0.001;2.90940810757002;0.0;13.158262083838736;0;0;0;-6.594548693110198;0;0;0;1.0;0.0
17:11:46.015606;-0.0549759804892533;-0.0602516600009896;0.001;2.9075663767148434;0.0;13.158262083838736;0;0;0;-6.594548693110198;0;0;0;1.0;0.0
17:11:46.025942;-0.0549759804892533;-0.0602516600009896;0.001;2.9075663767148434;0.0;13.158262083838736;0;0;0;-6.652898025562848;0;0;0;1.0;0.0
17:11:46.036024;-0.0549759804892533;0.0;0.001;2.905766903594444;0.0;13.216125573497976;0;0;0;-6.710761515222089;0;0;0;1.0;0.0
17:11:46.046165;-0.0549759804892533;0.0;0.001;2.905766903594444;0.0;13.224296719724691;0;0;0;-6.718932661448804;0;0;0;1.0;0.0
17:11:46.056367;-0.0549759804892533;0.0;0.001;2.904561494500744;0.0;13.224296719724691;0;0;0;-6.718932661448804;0;0;0;1.0;0.0
17:11:46.066449;-0.0549759804892533;0.0;0.001;2.903541570909628;0.0;13.224296719724691;0;0;0;-6.660583328996154;0;0;0;1.0;0.0
17:11:46.077979;-0.0549759804892533;0.0;0.001;2.903541570909628;0.0;13.224296719724691;0;0;0;-6.660583328996154;0;0;0;1.0;0.0
17:11:46.088778;-0.0552553191503059;-0.0172118929528535;0.001;2.90257700932057;0.0;13.28282024646512;0;0;0;-6.718932661448804;0;0;0;1.0;0.0
17:11:46.099594;-0.0562767473818059;-0.0644048436525826;0.001;2.9014567467845644;0.0;13.28282024646512;0;0;0;-6.718932661448804;0;0;0;1.0;0.0
17:11:46.112337;-0.0562767473818059;-0.0644048436525826;0.001;2.9014567467845644;0.0;13.340724538797588;0;0;0;-6.77683695378127;0;0;0;1.0;0.0
17:11:46.122787;-0.0562767473818059;0.0;0.001;2.900456981329288;0.0;13.399228647408592;0;0;0;-6.77683695378127;0;0;0;1.0;0.0
17:11:46.133015;-0.0572978367030122;-0.0568748379089601;0.001;2.899209572805152;0.0;13.399228647408592;0;0;0;-6.77683695378127;0;0;0;1.0;0.0
17:11:46.145681;-0.0572978367030122;-0.0568748379089601;0.001;2.899209572805152;0.0;13.399228647408592;0;0;0;-6.77683695378127;0;0;0;1.0;0.0
17:11:46.155802;-0.0572978367030122;0.0;0.001;2.8982510769254795;0.0;13.399228647408592;0;0;0;-6.835177772519046;0;0;0;1.0;0.0
17:11:46.166148;-0.0572978367030122;0.0;0.001;2.8974632963747844;0.0;13.457116293690175;0;0;0;-6.893065418800632;0;0;0;1.0;0.0
17:11:46.178627;-0.0572978367030122;0.0;0.001;2.8974632963747844;0.0;13.515600871899975;0;0;0;-6.897309138854894;0;0;0;1.0;0.0
17:11:46.188702;-0.0580392464933607;-0.0443452342929607;0.001;2.896545203736995;0.0;13.515600871899975;0;0;0;-6.897309138854894;0;0;0;1.0;0.0
17:11:46.199018;-0.0580392464933607;-0.0443452342929607;0.001;2.896545203736995;0.0;13.525233910382925;0;0;0;-6.897309138854894;0;0;0;1.0;0.0
17:11:46.209137;-0.0582073747318589;-0.0106458473573535;0.001;2.8957660875325963;0.0;13.525233910382925;0;0;0;-6.897309138854894;0;0;0;1.0;0.0
17:11:46.219817;-0.0582073747318589;0.0;0.001;2.8948864449726024;0.0;13.525233910382925;0;0;0;-6.955700453609694;0;0;0;1.0;0.0
17:11:46.229893;-0.0582073747318589;0.0;0.001;2.8948864449726024;0.0;13.641627823286656;0;0;0;-7.0135713428890085;0;0;0;1.0;0.0
17:11:46.240738;-0.059228794182328;-0.0562722193870569;0.001;2.893925626094191;0.0;13.641627823286656;0;0;0;-7.0135713428890085;0;0;0;1.0;0.0
17:11:46.251298;-0.059228794182328;-0.0562722193870569;0.001;2.893925626094191;0.0;13.641627823286656;0;0;0;-7.0135713428890085;0;0;0;1.0;0.0
17:11:46.261810;-0.059228794182328;0.0;0.001;2.8931919715746552;0.0;13.700131032651626;0;0;0;-7.071953879127847;0;0;0;1.0;0.0
17:11:46.272640;-0.0602498678087298;-0.0630001083699858;0.001;2.8922659432634;0.0;13.700131032651626;0;0;0;-7.071953879127847;0;0;0;1.0;0.0
17:11:46.283745;-0.0602498678087298;-0.0630001083699858;0.001;2.8922659432634;0.0;13.700131032651626;0;0;0;-7.071953879127847;0;0;0;1.0;0.0
17:11:46.293855;-0.0602498678087298;0.0;0.001;2.8914899369332296;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0;1.0;0.0
17:11:46.303931;-0.0612705936586255;-0.0604724498514769;0.001;2.890466442495157;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0;1.0;0.0
17:11:46.316547;-0.0612705936586255;-0.0604724498514769;0.001;2.890466442495157;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0;1.0;0.0
17:11:46.327230;-0.0612705936586255;0.0;0.001;2.889651357668871;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0;1.0;0.0
17:11:46.337868;-0.0612705936586255;0.0;0.001;2.88897304240459;0.0;13.817077561379108;0;0;0;-7.188692139249895;0;0;0;1.0;0.0
17:11:46.348783;-0.0612705936586255;0.0;0.001;2.88897304240459;0.0;13.817077561379108;0;0;0;-7.188692139249895;0;0;0;1.0;0.0
17:11:46.358862;-0.063275652408121;-0.1233549894067585;0.001;2.887733230949838;0.0;13.874931582905702;0;0;0;-7.246546160776489;0;0;0;1.0;0.0
17:11:46.369603;-0.063275652408121;0.0;0.001;2.886735492457664;0.0;13.874931582905702;0;0;0;-7.246546160776489;0;0;0;1.0;0.0
17:11:46.381404;-0.063275652408121;0.0;0.001;2.886735492457664;0.0;13.874931582905702;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.391607;-0.063275652408121;0.0;0.001;2.885821573344405;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.401701;-0.0642956768646169;-0.062163033788113;0.001;2.884748809848478;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.414229;-0.0642956768646169;-0.062163033788113;0.001;2.884748809848478;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.425195;-0.0642956768646169;0.0;0.001;2.883865722958607;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.435266;-0.0642956768646169;0.0;0.001;2.8830894073049684;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.447036;-0.0642956768646169;0.0;0.001;2.8830894073049684;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.457449;-0.0642956768646169;0.0;0.001;2.882323186169064;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.468915;-0.0642956768646169;0.0;0.001;2.882323186169064;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.479754;-0.0642956768646169;0.0;0.001;2.881793243955034;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.490269;-0.0642956768646169;0.0;0.001;2.8813786179680427;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.502523;-0.0642956768646169;0.0;0.001;2.8813786179680427;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0;1.0;0.0
17:11:46.512696;-0.0645741245846173;-0.0172699884776264;0.001;2.880947311590379;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.524612;-0.065558463749802;-0.0596212980863291;0.001;2.880248667208779;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.534655;-0.065558463749802;-0.0596212980863291;0.001;2.880248667208779;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.545518;-0.065558463749802;0.0;0.001;2.879656484236765;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.555882;-0.065558463749802;0.0;0.001;2.879656484236765;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.566280;-0.065558463749802;0.0;0.001;2.879088628359458;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.576544;-0.065558463749802;0.0;0.001;2.8786585756627154;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.588967;-0.065558463749802;0.0;0.001;2.8786585756627154;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.599333;-0.0665433489449563;-0.0592268827280662;0.001;2.878002724337083;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.609401;-0.0665433489449563;0.0;0.001;2.8774863248442024;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0;1.0;0.0
17:11:46.622568;-0.0665433489449563;0.0;0.001;2.8774863248442024;0.0;13.93337467926304;0;0;0;-7.421584734964881;0;0;0;1.0;0.0
17:11:46.632755;-0.0665433489449563;0.0;0.001;2.8769923163973807;0.0;13.991797515352658;0;0;0;-7.421584734964881;0;0;0;1.0;0.0
17:11:46.642842;-0.0665433489449563;0.0;0.001;2.8769923163973807;0.0;13.991797515352658;0;0;0;-7.421584734964881;0;0;0;1.0;0.0
17:11:46.653066;-0.0675630197930736;-0.0531483573836841;0.001;2.8761672886607847;0.0;13.991797515352658;0;0;0;-7.479912100196344;0;0;0;1.0;0.0
17:11:46.663294;-0.0685484495604;-0.0563768034896695;0.001;2.8752068353803715;0.0;13.991797515352658;0;0;0;-7.479912100196344;0;0;0;1.0;0.0
17:11:46.673372;-0.0685484495604;-0.0563768034896695;0.001;2.8752068353803715;0.0;13.991797515352658;0;0;0;-7.543014470901994;0;0;0;1.0;0.0
17:11:46.683827;-0.0685484495604;0.0;0.001;2.8744197555472546;0.0;14.050199980283708;0;0;0;-7.543014470901994;0;0;0;1.0;0.0
17:11:46.694802;-0.0685484495604;0.0;0.001;2.8744197555472546;0.0;13.992345958757111;0;0;0;-7.4851604493754;0;0;0;1.0;0.0
17:11:46.704946;-0.0695677648647274;-0.0596222548074946;0.001;2.873424593254075;0.0;13.992345958757111;0;0;0;-7.543527468355876;0;0;0;1.0;0.0
17:11:46.715116;-0.0695677648647274;0.0;0.001;2.8725852368202176;0.0;13.992345958757111;0;0;0;-7.543527468355876;0;0;0;1.0;0.0
17:11:46.729113;-0.0695677648647274;0.0;0.001;2.8725852368202176;0.0;13.992345958757111;0;0;0;-7.660231755133225;0;0;0;1.0;0.0
17:11:46.739764;-0.0695677648647274;0.0;0.001;2.87190662096123;0.0;13.99285705260604;0;0;0;-7.60236086585391;0;0;0;1.0;0.0
17:11:46.749872;-0.070586722694159;-0.0633362536872899;0.001;2.8710376272923703;0.0;13.99285705260604;0;0;0;-7.660697896693762;0;0;0;1.0;0.0
17:11:46.760711;-0.070586722694159;-0.0633362536872899;0.001;2.8710376272923703;0.0;13.99285705260604;0;0;0;-7.660697896693762;0;0;0;1.0;0.0
17:11:46.770903;-0.0715726955700168;-0.0614038014998817;0.001;2.8699894265282677;0.0;13.934969406324456;0;0;0;-7.661137048455458;0;0;0;1.0;0.0
17:11:46.781538;-0.0715726955700168;0.0;0.001;2.869114208022328;0.0;13.934969406324456;0;0;0;-7.661137048455458;0;0;0;1.0;0.0
17:11:46.793517;-0.0715726955700168;0.0;0.001;2.869114208022328;0.0;13.934969406324456;0;0;0;-7.661137048455458;0;0;0;1.0;0.0
17:11:46.804267;-0.0715726955700168;0.0;0.001;2.86832700538287;0.0;13.934969406324456;0;0;0;-7.661137048455458;0;0;0;1.0;0.0
17:11:46.815611;-0.0728326393526459;-0.0771611621121819;0.001;2.867287619773496;0.0;13.934969406324456;0;0;0;-7.661137048455458;0;0;0;1.0;0.0
17:11:46.826016;-0.0728326393526459;-0.0771611621121819;0.001;2.867287619773496;0.0;13.934969406324456;0;0;0;-7.719453495536726;0;0;0;1.0;0.0
17:11:46.836771;-0.0728326393526459;0.0;0.001;2.866409165103168;0.0;13.87706511399199;0;0;0;-7.66154920320426;0;0;0;1.0;0.0
17:11:46.847648;-0.0738187951596959;-0.0618111120824245;0.001;2.865379054682652;0.0;13.935426504920883;0;0;0;-7.7198551812857374;0;0;0;1.0;0.0
17:11:46.859183;-0.0738187951596959;-0.0618111120824245;0.001;2.865379054682652;0.0;13.927255358694168;0;0;0;-7.711684035059022;0;0;0;1.0;0.0
17:11:46.869997;-0.0748373935874492;-0.0587262748198046;0.001;2.864088258858832;0.0;13.917101716616628;0;0;0;-7.769979426232084;0;0;0;1.0;0.0
17:11:46.880759;-0.0746601791021266;0.0111478423593263;0.001;2.863159024209612;0.0;13.859238226957387;0;0;0;-7.712115936572843;0;0;0;1.0;0.0
17:11:46.891163;-0.0746601791021266;0.0111478423593263;0.001;2.863159024209612;0.0;13.859238226957387;0;0;0;-7.770400623059317;0;0;0;1.0;0.0
17:11:46.901478;-0.0756468720397294;-0.0486202716573628;0.001;2.861782375527472;0.0;13.859238226957387;0;0;0;-7.770400623059317;0;0;0;1.0;0.0
17:11:46.912109;-0.0756468720397294;-0.0486202716573628;0.001;2.861782375527472;0.0;13.859238226957387;0;0;0;-7.770400623059317;0;0;0;1.0;0.0
17:11:46.922435;-0.0766341006240612;-0.0594685993821835;0.001;2.8605359720778587;0.0;13.859238226957387;0;0;0;-7.828674487212993;0;0;0;1.0;0.0
17:11:46.932527;-0.0778911551843698;-0.0801575790181577;0.001;2.85915103871719;0.0;13.801358363138633;0;0;0;-7.770794623394238;0;0;0;1.0;0.0
17:11:46.944174;-0.0778911551843698;-0.0801575790181577;0.001;2.85915103871719;0.0;13.80174538849397;0;0;0;-7.771161420954314;0;0;0;1.0;0.0
17:11:46.955034;-0.0798957799304411;-0.1252340297664843;0.001;2.857314006859955;0.0;13.802095512889451;0;0;0;-7.777002663764534;0;0;0;1.0;0.0
17:11:46.965533;-0.0831550716781023;-0.2057389104158635;0.001;2.854745267588445;0.0;13.802095512889451;0;0;0;-7.777002663764534;0;0;0;1.0;0.0
17:11:46.980709;-0.0831550716781023;-0.2057389104158635;0.001;2.854745267588445;0.0;13.744167194755676;0;0;0;-7.835661858788171;0;0;0;1.0;0.0
17:11:46.990725;-0.0851317344023315;-0.0976408004624747;0.001;2.851242113287416;0.0;13.744464492394885;0;0;0;-7.83599426289922;0;0;0;1.0;0.0
17:11:47.000857;-0.0871643818464618;-0.1189923576497707;0.001;2.848145434242955;0.0;13.80268506833866;0;0;0;-7.894259352760713;0;0;0;1.0;0.0
17:11:47.013181;-0.0871643818464618;-0.1189923576497707;0.001;2.848145434242955;0.0;13.7447250060699;0;0;0;-7.836299290491951;0;0;0;1.0;0.0
17:11:47.023998;-0.0871643818464618;0.0;0.001;2.845737933421677;0.0;13.861102819136306;0;0;0;-7.952794320875711;0;0;0;1.0;0.0
17:11:47.035700;-0.0953962682670345;-0.5013072363517398;0.001;2.840946194753318;0.0;13.803127052998091;0;0;0;-7.894818554737498;0;0;0;1.0;0.0
17:11:47.047094;-0.0953962682670345;-0.5013072363517398;0.001;2.840946194753318;0.0;13.737497817552224;0;0;0;-7.887419026184233;0;0;0;1.0;0.0
17:11:47.057183;-0.1028480889479926;-0.43865295929835;0.001;2.8342878124020707;0.0;13.785121171138371;0;0;0;-8.003842240391094;0;0;0;1.0;0.0
17:11:47.067612;-0.1079007717768422;-0.2897384035877562;0.001;2.8268690049422998;0.0;13.727171992439196;0;0;0;-7.945893061691919;0;0;0;1.0;0.0
17:11:47.081676;-0.1079007717768422;-0.2897384035877562;0.001;2.8268690049422998;0.0;13.669207493906695;0;0;0;-8.004302735682387;0;0;0;1.0;0.0
17:11:47.091897;-0.1121221994801235;-0.2450197968351376;0.001;2.819358768984902;0.0;13.553232988012866;0;0;0;-7.888328229788556;0;0;0;1.0;0.0
17:11:47.101984;-0.115347866282194;-0.1886009638079727;0.001;2.812079146540899;0.0;13.553232988012866;0;0;0;-7.946496635139454;0;0;0;1.0;0.0
17:11:47.115946;-0.115347866282194;-0.1886009638079727;0.001;2.812079146540899;0.0;13.42666784370465;0;0;0;-7.88848685357155;0;0;0;1.0;0.0
17:11:47.126321;-0.1141513494824765;0.0709106032101896;0.001;2.806499437786673;0.0;13.42666784370465;0;0;0;-8.004785723226348;0;0;0;1.0;0.0
17:11:47.136477;-0.1181363447267525;-0.2245729189372108;0.001;2.800234747242829;0.0;13.187378265925588;0;0;0;-7.765496145447287;0;0;0;1.0;0.0
17:11:47.150461;-0.1181363447267525;-0.2245729189372108;0.001;2.800234747242829;0.0;13.013122601058823;0;0;0;-7.70735307269149;0;0;0;1.0;0.0
17:11:47.161218;-0.1150950096345762;0.1735703902598147;0.001;2.7961591484283908;0.0;12.828587451951904;0;0;0;-7.416449162894509;0;0;0;1.0;0.0
17:11:47.171596;-0.1151000115692761;-0.0003043206491292;0.001;2.792971207735608;0.0;12.538320833224986;0;0;0;-7.126182544167591;0;0;0;1.0;0.0
17:11:47.183009;-0.1151000115692761;-0.0003043206491292;0.001;2.792971207735608;0.0;12.422037182416346;0;0;0;-6.945698598800988;0;0;0;1.0;0.0
17:11:47.193693;-0.1150666980073185;0.0020498096610652;0.001;2.7903320807625995;0.0;12.23767517324049;0;0;0;-6.532721270580368;0;0;0;1.0;0.0
17:11:47.204246;-0.1140748655722759;0.0599747975663112;0.001;2.7883951575046275;0.0;11.940555279842188;0;0;0;-6.235601377182064;0;0;0;1.0;0.0
17:11:47.217509;-0.1140748655722759;0.0599747975663112;0.001;2.7883951575046275;0.0;11.698274564008813;0;0;0;-6.06105607272255;0;0;0;1.0;0.0
17:11:47.227994;-0.1118591449990633;0.1257922589558802;0.001;2.787431686180984;0.0;11.640098396766376;0;0;0;-5.886314680266537;0;0;0;1.0;0.0
17:11:47.238116;-0.1150659969855006;-0.1916215960563474;0.001;2.785617983256888;0.0;11.407512298260713;0;0;0;-5.711924096415231;0;0;0;1.0;0.0
17:11:47.250978;-0.1150659969855006;-0.1916215960563474;0.001;2.785617983256888;0.0;11.284937718561082;0;0;0;-5.41443182334001;0;0;0;1.0;0.0
17:11:47.261657;-0.1140343161367073;0.0601794490790447;0.001;2.7844085005426717;0.0;10.92648562725617;0;0;0;-5.002023890451795;0;0;0;1.0;0.0
17:11:47.272398;-0.1110275894530456;0.1872936045588407;0.001;2.784405223427488;0.0;10.63569020643763;0;0;0;-4.711228469633255;0;0;0;1.0;0.0
17:11:47.283015;-0.1110275894530456;0.1872936045588407;0.001;2.784405223427488;0.0;10.280653486557895;0;0;0;-4.531001519979753;0;0;0;1.0;0.0
17:11:47.294101;-0.1079765833979431;0.1906023694437827;0.0028481186662136;2.785360502401208;0.1154556203533225;9.746793179759068;0;0;0;-3.827047649573558;0;0;0;1.0;0.0
17:11:47.304490;-0.1028776047711311;0.3105418546882662;0.0076651436703951;2.7878564808728505;0.2933701018106668;9.038812438181196;0;0;0;-3.186087340856289;0;0;0;1.0;0.0
17:11:47.318561;-0.1028776047711311;0.3105418546882662;0.0076651436703951;2.7878564808728505;0.2933701018106668;8.279745809597415;0;0;0;-2.482991314320969;0;0;0;1.0;0.0
17:11:47.328689;-0.0894685850879879;0.7512471661376684;0.0211891154022716;2.794879787542417;0.7576874132916995;7.687021843241439;0;0;0;-2.016150945881435;0;0;0;1.0;0.0
17:11:47.339545;-0.0793729053766181;0.5825352576545707;0.0387808931922991;2.804200110054243;1.0150709115676957;7.042242194051084;0;0;0;-1.4906411735815368;0;0;0;1.0;0.0
17:11:47.351809;-0.0793729053766181;0.5825352576545707;0.0387808931922991;2.804200110054243;1.0150709115676957;6.272583872897684;0;0;0;-0.9628863781817928;0;0;0;1.0;0.0
17:11:47.361984;-0.0741958126563942;0.3108959431926602;0.0561119876353811;2.8136602569251217;1.040770804122281;4.62318085356813;0;0;0;0.4349095490911736;0;0;0;1.0;0.0
17:11:47.372644;-0.0483879759406875;1.5159430971323782;0.0878062497543688;2.830740877067573;1.86170961972734;3.5069974960716763;0;0;0;0.6645866827519455;0;0;0;1.0;0.0
17:11:47.384821;-0.0483879759406875;1.5159430971323782;0.0878062497543688;2.830740877067573;1.86170961972734;3.5069974960716763;0;0;0;1.366132595097156;0;0;0;1.0;0.0
17:11:47.395368;-0.0433507577218918;0.3089768591228427;0.1161346915479357;2.8465748050217634;1.7376322781809457;0.9707789117106528;0;0;0;3.699672415255464;0;0;0;1.0;0.0
17:11:47.405902;-0.010170010324802;2.072325102399497;0.1601029020378498;2.8707810640057723;2.7460631074821893;-0.2692356228209007;0;0;0;3.931232311278791;0;0;0;1.0;0.0
17:11:47.416414;-0.010170010324802;2.072325102399497;0.1601029020378498;2.8707810640057723;2.7460631074821893;-1.1584741928529638;0;0;0;5.927747995286381;0;0;0;1.0;0.0
17:11:47.426502;0.0207508934524245;1.93251264232098;0.2162510206678934;2.9018798247007034;3.5091778001331573;-2.1071906775789278;0;0;0;7.05173384833779;0;0;0;1.0;0.0
17:11:47.436598;0.0342903598066014;0.8113661873768575;0.2734364923990361;2.934574507383676;3.426897113823897;-3.510673541144115;0;0;0;8.509904508716545;0;0;0;1.0;0.0
17:11:47.448706;0.0342903598066014;0.8113661873768575;0.2734364923990361;2.934574507383676;3.426897113823897;-4.75297258847948;0;0;0;9.638710358171464;0;0;0;1.0;0.0
17:11:47.459724;0.0664154932042028;2.0752176820393524;0.3368571497455335;2.97102436014109;4.096844296429806;-6.483101772102714;0;0;0;10.353472401834551;0;0;0;1.0;0.0
17:11:47.469894;0.0956053168831071;1.7567997666980186;0.4117996631655892;3.01473741305961;4.510441431246738;-7.421466588978433;0;0;0;11.94898318152866;0;0;0;1.0;0.0
