Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega;Unnamed: 9
17:17:25.286598;0.013713898;-2.133274221;0.171037308;2.849466744;-0.642110288;0.137353558;-0.990522085;4.990658751;
17:17:25.297814;-0.046031508;-2.835207374;0.155487531;2.835644009;-0.576343715;0.191710632;-0.981451493;4.994702701;
17:17:25.307094;-0.065389437;-2.651891182;0.140947882;2.822598511;-0.509388983;0.245485487;-0.969400266;4.99836025;
17:17:25.318700;-0.068458129;-2.178283499;0.12676358;2.809859873;-0.438240111;0.298514811;-0.954405002;5.003338723;
17:17:25.329033;-0.109728816;-2.509509868;0.111353152;2.79572935;-0.356546968;0.350637555;-0.936511241;5.008155503;
17:17:25.339822;-0.132682235;-2.454415905;0.096692904;2.782136537;-0.278925121;0.401695425;-0.915773327;5.013577964;
17:17:25.349532;-0.154605837;-2.398850632;0.08238654;2.768730806;-0.215366617;0.451533358;-0.892254239;5.01880703;
17:17:25.359438;-0.175568027;-2.320986899;0.067710969;2.754836722;-0.154425338;0.5;-0.866025404;5.02448759;
17:17:25.370919;-0.176590115;-1.875693087;0.054002527;2.741785002;-0.100969136;0.546948158;-0.837166478;5.031515362;
17:17:25.381772;-0.20941072;-2.071428411;0.038709791;2.727023563;-0.029905707;0.592235253;-0.805765106;5.038604105;
17:17:25.393199;-0.223608749;-1.925432505;0.025225161;2.713876;0.036081709;0.635723748;-0.771916651;5.046543321;
17:17:25.402455;-0.235844723;-1.783318058;0.012927776;2.7017697;0.106041484;0.677281572;-0.735723911;5.053337222;
17:17:25.417231;-0.235863517;-1.426911244;0.001;2.68604763;0.17696923;0.716782513;-0.697296801;5.064867557;
17:17:25.427353;-0.235863517;-1.141528995;0.001;2.676347915;0.244565174;0.75410661;-0.656752024;5.073259929;
17:17:25.438204;-0.235863517;-0.913223196;0.001;2.667493011;0.331473887;0.789140509;-0.614212713;5.082709939;
17:17:25.448951;-0.234842431;-0.711692241;0.001;2.659101656;0.434998602;0.821777815;-0.569808058;5.09253826;
17:17:25.459608;-0.233821385;-0.550280004;0.001;2.651677423;0.56308341;0.851919409;-0.523672914;5.102751694;
17:17:25.469322;-0.290422682;-1.564458087;0.001;2.642034108;0.650580347;0.879473751;-0.475947393;5.112472429;
17:17:25.479261;-0.289401724;-1.231725758;0.001;2.633162493;0.717187405;0.904357161;-0.426776435;5.122829412;
17:17:25.489581;-0.294347388;-1.082253003;0.001;2.62489303;0.755160034;0.926494067;-0.376309372;5.134029084;
17:17:25.501175;-0.295184017;-0.881318736;0.001;2.61693382;0.803590178;0.945817242;-0.324699469;5.14716024;
17:17:25.511800;-0.294718904;-0.696266684;0.001;2.609897615;0.826189697;0.962268;-0.272103465;5.159710868;
17:17:25.521581;-0.292677444;-0.518737122;0.001;2.603598657;0.847768366;0.975796383;-0.218681091;5.171707348;
17:17:25.531811;-0.283784822;-0.238394224;0.001;2.598703712;0.89608407;0.986361303;-0.16459459;5.184714364;
17:17:25.541811;-0.284805467;-0.210922075;0.001;2.594167926;0.937741399;0.993930677;-0.110008221;5.197888839;
17:17:25.552704;-0.265500334;0.18768165;0.001;2.590917199;1.016281009;0.998481516;-0.05508776;5.212763566;
17:17:25.563257;-0.267541903;0.109589245;0.001;2.588052139;1.083912015;1;0;5.227701273;
17:17:25.573736;-0.269583677;0.049705933;0.001;2.585139458;1.151005268;0.998481516;0.05508776;5.243048633;
17:17:25.584803;-0.272646682;-0.019542997;0.001;2.58241704;1.185343742;0.993930677;0.110008221;5.259799687;
17:17:25.594847;-0.275710053;-0.074195779;0.001;2.579724173;1.216887355;0.986361303;0.16459459;5.275470495;
17:17:25.604913;-0.146090809;2.366815796;0.006183409;2.58494637;1.308307409;0.975796383;0.218681091;5.291609139;
17:17:25.616126;-0.089465222;2.984030652;0.01408796;2.592956753;1.39517808;0.962268;0.272103465;5.310081818;
17:17:25.626664;-0.094572239;2.292770054;0.021322454;2.600383292;1.45418489;0.945817242;0.324699469;5.32790254;
17:17:25.636993;-0.038537748;2.868138082;0.031381139;2.610728415;1.506273389;0.926494067;0.376309372;5.345787714;
17:17:25.648151;-0.005110109;2.932000399;0.042294244;2.622028666;1.573269486;0.904357161;0.426776435;5.365556838;
17:17:25.657998;-0.005110109;2.345600319;0.052387394;2.632623606;1.642528772;0.879473751;0.475947393;5.383376328;
17:17:25.668100;-0.005110109;1.876480255;0.061251912;2.642065144;1.706774712;0.851919409;0.523672914;5.402007472;
17:17:25.679405;0.112396027;3.709187688;0.077046627;2.65859708;1.745226979;0.821777815;0.569808058;5.423261748;
17:17:25.690104;0.141219249;3.503011682;0.09348629;2.675955676;1.779116869;0.789140509;0.614212713;5.443754039;
17:17:25.700684;0.169013795;3.328803262;0.109979087;2.693524103;1.819431782;0.75410661;0.656752024;5.464363636;
17:17:25.710227;0.19996528;3.274747089;0.126329758;2.711071663;1.917012215;0.716782513;0.697296801;5.483235056;
17:17:25.721512;0.228898998;3.163316978;0.143915453;2.73009743;2.013081551;0.677281572;0.735723911;5.505880598;
17:17:25.731531;0.257929944;3.072892657;0.161910815;2.749731681;2.072186232;0.635723748;0.771916651;5.526270679;
17:17:25.743158;0.257929944;2.458314126;0.178424569;2.768089131;2.136411428;0.592235253;0.805765106;5.550251689;
17:17:25.753202;0.308977356;2.916587712;0.196675431;2.788357308;2.183243513;0.546948158;0.837166478;5.571228419;
17:17:25.764060;0.332037804;2.757433672;0.214943212;2.808864618;2.229484797;0.5;0.866025404;5.594161287;
17:17:25.774385;0.331017403;2.185731167;0.230231278;2.826400973;2.29903698;0.451533358;0.892254239;5.616200694;
17:17:25.784278;0.329996997;1.728601308;0.244176723;2.842770036;2.392362118;0.401695425;0.915773327;5.637517151;
17:17:25.794567;0.328976589;1.362626062;0.256550102;2.857667033;2.460868835;0.350637555;0.936511241;5.659880169;
17:17:25.805302;0.328976589;1.09010085;0.267805533;2.871585872;2.504977703;0.298514811;0.954405002;5.683407801;
17:17:25.815328;0.422735788;2.73469333;0.283959248;2.8905184;2.577629089;0.245485487;0.969400266;5.705547838;
17:17:25.826125;0.436436403;2.444821758;0.30030316;2.909977768;2.683490276;0.191710632;0.981451493;5.729554965;
17:17:25.836815;0.457268788;2.342187303;0.31657092;2.929573582;2.784859657;0.137353558;0.990522085;5.753476852;
17:17:25.847202;0.457268788;1.873749843;0.330193851;2.946455032;2.885494947;0.082579345;0.996584493;5.77685135;
17:17:25.856201;0.457268788;1.498999874;0.342460661;2.962119629;2.965678692;0.027554342;0.999620307;5.797195295;
17:17:25.866797;0.467321884;1.398269441;0.354125548;2.977303385;3.017961502;-0.027554342;0.999620307;5.821246929;
17:17:25.876870;0.466301478;1.099064204;0.364824805;2.991755998;3.08239007;-0.082579345;0.996584493;5.844195902;
17:17:25.887316;0.469209975;0.936830193;0.374251235;3.004916647;3.140430689;-0.137353558;0.990522085;5.868067448;
17:17:25.898474;0.462691664;0.628186442;0.382697707;3.017432427;-3.077789307;-0.191710632;0.981451493;5.893631675;
17:17:25.909233;0.457466797;0.40527922;0.38977527;3.028660142;-3.007028818;-0.245485487;0.969400266;5.918329665;
17:17:25.919077;0.450998904;0.196207213;0.395218032;3.038069572;-2.936133623;-0.298514811;0.954405002;5.940954712;
17:17:25.930078;0.44182109;-0.014765732;0.399631072;3.046731044;-2.870274067;-0.350637555;0.936511241;5.966254625;
17:17:25.939681;0.432368092;-0.198798527;0.402642004;3.053798186;-2.823136806;-0.401695425;0.915773327;5.98834013;
17:17:25.950231;0.423234342;-0.33551163;0.404684736;3.0600197;-2.775900126;-0.451533358;0.892254239;6.012590235;
17:17:25.960992;0.41305058;-0.45893166;0.405747252;3.065414323;-2.722676277;-0.5;0.866025404;6.037295838;
17:17:25.971397;0.404851199;-0.520627011;0.406010135;3.070013941;-2.660856724;-0.546948158;0.837166478;6.061140913;
17:17:25.982155;0.402143378;-0.468102781;0.405952091;3.074216833;-2.595178366;-0.592235253;0.805765106;6.085734817;
17:17:25.993437;0.404678065;-0.328368304;0.405977622;3.078705306;-2.550791502;-0.635723748;0.771916651;6.111443782;
17:17:26.003415;0.405691117;-0.242688724;0.405970766;3.082810048;-2.522249222;-0.677281572;0.735723911;6.134096097;
17:17:26.014132;0.405691117;-0.194150979;0.405860342;3.087121761;-2.505594254;-0.716782513;0.697296801;6.158321985;
17:17:26.024268;0.41635434;0.044607574;0.406418359;3.092012239;-2.478979826;-0.75410661;0.656752024;6.181121414;
17:17:26.034638;0.418397187;0.076241118;0.40693205;3.096623083;-2.445328951;-0.789140509;0.614212713;6.204319267;
17:17:26.044531;0.420440068;0.100567169;0.407447907;3.101343025;-2.398097515;-0.821777815;0.569808058;6.226316495;
17:17:26.056292;0.422482966;0.118179653;0.407972454;3.106283318;-2.349048853;-0.851919409;0.523672914;6.252280197;
17:17:26.066260;0.424525864;0.134913393;0.408449822;3.110892302;-2.302221775;-0.879473751;0.475947393;6.274111988;
17:17:26.075680;0.455992511;0.731068541;0.410911116;3.117491439;-2.257421255;-0.904357161;0.426776435;6.294585007;
17:17:26.086940;0.467451456;0.802911075;0.413909584;3.124824764;-2.216063976;-0.926494067;0.376309372;6.318839662;
17:17:26.097503;0.471713659;0.721191018;0.41686016;3.132265751;-2.176101208;-0.945817242;0.324699469;6.341362451;
17:17:26.109216;0.475726004;0.646969704;0.419821742;3.140022446;-2.140836477;-0.962268;0.272103465;6.366057793;
17:17:26.119049;0.474742515;0.498168054;0.421981088;-3.136737379;-2.112760067;-0.975796383;0.218681091;6.386547952;
17:17:26.129105;0.477073515;0.442642844;0.424053446;-3.130193666;-2.085769892;-0.986361303;0.16459459;6.407261413;
17:17:26.140000;0.479367841;0.396588361;0.425992896;-3.123662201;-2.048147678;-0.993930677;0.110008221;6.429412603;
17:17:26.151296;0.478095815;0.293835503;0.427516943;-3.117505159;-1.995609283;-0.998481516;0.05508776;6.45204291;
17:17:26.162806;0.474213582;0.161418497;0.42844669;-3.112063259;-1.933177352;-1;-1.22E-16;6.474731072;
17:17:26.172148;0.465073996;-0.041507115;0.428516076;-3.107403856;-1.879843473;-0.997393232;-0.072157756;6.49285718;
17:17:26.182758;0.457199783;-0.188925528;0.427928544;-3.1036606;-1.837856054;-0.989586517;-0.143939314;6.513115807;
17:17:26.193571;0.453937022;-0.212327145;0.427022315;-3.100007809;-1.813923717;-0.976620556;-0.21497044;6.533388212;
17:17:26.203829;0.454958248;-0.151167363;0.426142124;-3.096227341;-1.80333519;-0.958562947;-0.28488081;6.552256701;
17:17:26.214760;0.455979442;-0.102112546;0.425309477;-3.092440211;-1.798418522;-0.935507836;-0.353305942;6.571957918;
17:17:26.225338;0.457000603;-0.061491838;0.424568807;-3.088884118;-1.803744078;-0.90757542;-0.419889102;6.590609507;
17:17:26.235969;0.446735929;-0.240959491;0.423009683;-3.085906441;-1.810614944;-0.874911325;-0.484283153;6.608929436;
17:17:26.246101;0.428922109;-0.538762478;0.4203199;-3.08425442;-1.814479828;-0.837685849;-0.546152377;6.625978787;
17:17:26.256911;0.395882845;-1.064288129;0.415450576;-3.084763734;-1.816684365;-0.796093066;-0.605174215;6.643711873;
17:17:26.267231;0.377889146;-1.18736635;0.40956601;-3.086229745;-1.820278049;-0.750349822;-0.661040955;6.660186287;
17:17:26.277404;0.363138062;-1.242763482;0.403495702;-3.088205324;-1.821932316;-0.700694602;-0.713461334;6.675977279;
17:17:26.287168;0.363138062;-0.994210785;0.397785604;-3.089775062;-1.805209398;-0.647386285;-0.762162055;6.690701835;
17:17:26.297837;0.367254192;-0.713778606;0.392943941;-3.09062791;-1.772981286;-0.590702795;-0.806889217;6.706293665;
17:17:26.309021;0.314587473;-1.547686712;0.384397173;-3.094983608;-1.729615569;-0.530939655;-0.847409631;6.722063907;
17:17:26.319208;0.296636009;-1.561188916;0.375088711;-3.100072446;-1.687931895;-0.468408441;-0.883512044;6.735901966;
17:17:26.330069;0.279966946;-1.558494481;0.365727335;-3.105445325;-1.655302048;-0.403435162;-0.915008235;6.750087218;
17:17:26.340757;0.263114364;-1.581433755;0.356636697;-3.110898807;-1.615742803;-0.336358559;-0.941733996;6.763458326;
17:17:26.351589;0.242079849;-1.648635183;0.346118301;-3.117563545;-1.562988758;-0.267528339;-0.963549993;6.776398199;
17:17:26.362286;0.219996775;-1.735804143;0.335376585;-3.124696317;-1.494556785;-0.197303349;-0.980342485;6.788556986;
17:17:26.372461;0.195801;-1.836336823;0.323731476;-3.132780331;-1.424796462;-0.126049711;-0.992023926;6.79953653;
17:17:26.383147;0.171619189;-1.923868547;0.31167922;-3.141455181;-1.354574442;-0.054138909;-0.998533414;6.81043749;
17:17:26.393986;0.145253669;-2.029098387;0.298792892;3.132127349;-1.284072399;0.018054149;-0.999837011;6.820819433;
17:17:26.404859;0.119870523;-2.089350488;0.285219494;3.121733283;-1.213496089;0.090153081;-0.99592792;6.830534564;
17:17:26.416327;0.119870523;-1.67148039;0.273103447;3.112632229;-1.135849237;0.161781997;-0.986826523;6.840004215;
17:17:26.426962;0.119870523;-1.337184312;0.262237202;3.104642724;-1.05385685;0.232567456;-0.972580268;6.848056524;
17:17:26.437625;0.019114727;-2.940170964;0.245284579;3.09042237;-0.962452292;0.302140416;-0.953263431;6.855409411;
17:17:26.447624;0.019155645;-2.351358383;0.230415232;3.078052312;-0.876341403;0.370138155;-0.92897672;6.861635091;
17:17:26.458446;-0.025466843;-2.767512675;0.214619022;3.064495049;-0.792784989;0.436206166;-0.899846754;6.867628092;
17:17:26.468561;-0.046907318;-2.639801599;0.198931462;3.050888557;-0.709317803;0.5;-0.866025404;6.872515316;
17:17:26.478325;-0.066286678;-2.496738035;0.183491266;3.037372518;-0.617934108;0.561187065;-0.827688998;6.876565635;
17:17:26.489223;-0.086666978;-2.353329214;0.166237631;3.022119444;-0.519519329;0.619448361;-0.785037405;6.880297453;
17:17:26.500214;-0.107629163;-2.271209524;0.150257491;3.007845229;-0.421764731;0.67448014;-0.738292991;6.883202015;
17:17:26.511060;-0.128245527;-2.223146835;0.135393392;2.994429704;-0.335017562;0.725995492;-0.687699459;6.885205998;
17:17:26.521470;-0.149157889;-2.157683093;0.119418321;2.979858361;-0.257093459;0.773725839;-0.63352058;6.886308651;
17:17:26.531514;-0.165746936;-2.049940206;0.10501956;2.966608186;-0.193742111;0.817422339;-0.576038819;6.886596813;
17:17:26.542346;-0.179988913;-1.921958268;0.091309451;2.953888398;-0.114165492;0.856857176;-0.515553857;6.886038677;
17:17:26.552358;-0.179988913;-1.537566614;0.07813384;2.941625906;-0.043111842;0.891824757;-0.452381037;6.884707173;
17:17:26.563703;-0.201246645;-1.62835614;0.065021899;2.929276734;0.03702898;0.922142777;-0.386849711;6.882234829;
17:17:26.574611;-0.200224609;-1.283642096;0.053259479;2.918147994;0.11816822;0.947653171;-0.31930153;6.878875729;
17:17:26.584426;-0.200224609;-1.026913677;0.043282212;2.908658074;0.199392676;0.968222941;-0.250088659;6.875016489;
17:17:26.595100;-0.22513042;-1.291080777;0.032214604;2.897989868;0.27608332;0.983744844;-0.179571941;6.869905192;
17:17:26.605813;-0.233109026;-1.182878542;0.021720556;2.88778168;0.355335772;0.994137957;-0.108119018;6.86380214;
17:17:26.615728;-0.242040397;-1.123246127;0.012193362;2.878424855;0.448981851;0.999348095;-0.036102413;6.857271433;
17:17:26.626372;-0.248622536;-1.023408246;0.002795668;2.869105332;0.530228317;0.999348095;0.036102413;6.849302687;
17:17:26.636653;-0.255234822;-0.941320048;0.001;2.860016286;0.596664548;0.994137957;0.108119018;6.840665794;
17:17:26.647598;-0.264622425;-0.935900571;0.001;2.851628605;0.641245306;0.983744844;0.179571941;6.83047538;
17:17:26.658182;-0.263810941;-0.733578649;0.001;2.843795193;0.696136594;0.968222941;0.250088659;6.819664184;
17:17:26.668879;-0.263810941;-0.58686292;0.001;2.836871971;0.735846221;0.947653171;0.31930153;6.807801547;
17:17:26.678741;-0.264776176;-0.488580498;0.001;2.830808281;0.787001073;0.922142777;0.386849711;6.796048399;
17:17:26.689561;-0.259220462;-0.285614379;0.001;2.825440115;0.843014419;0.891824757;0.452381037;6.782271471;
17:17:26.700303;-0.253334521;-0.119181526;0.001;2.820884713;0.906647146;0.856857176;0.515553857;6.76770068;
17:17:26.710278;-0.247310874;0.023839305;0.001;2.817387767;0.96703136;0.817422339;0.576038819;6.753391098;
17:17:26.720992;-0.235718328;0.23763817;0.001;2.814801628;1.02757442;0.773725839;0.63352058;6.73720457;
17:17:26.730995;-0.220943257;0.462835242;0.001;2.813373963;1.091484904;0.725995492;0.687699459;6.721345864;
17:17:26.741799;-0.20153452;0.729253858;0.001;2.813342457;1.165739298;0.67448014;0.738292991;6.703426919;
17:17:26.752606;-0.20664114;0.488435345;0.001;2.812986754;1.228913784;0.619448361;0.785037405;6.684701977;
17:17:26.763509;-0.155782784;1.330099893;0.003941412;2.815955187;1.303183079;0.561187065;0.827688998;6.665019793;
17:17:26.775089;-0.130047855;1.53785787;0.008274117;2.82035464;1.373682261;0.5;0.866025404;6.643269132;
17:17:26.785952;-0.133114197;1.173556982;0.011973775;2.82416408;1.425148249;0.436206166;0.899846754;6.622094787;
17:17:26.795821;-0.136181213;0.878057934;0.014918098;2.827244321;1.464441895;0.370138155;0.92897672;6.602229381;
17:17:26.805902;-0.139248845;0.64172059;0.01741029;2.829900026;1.506810308;0.302140416;0.953263431;6.581336226;
17:17:26.817752;-0.000487361;3.053816406;0.028955172;2.841699198;1.583924055;0.232567456;0.972580268;6.556022621;
17:17:26.827547;0.029606432;3.003503986;0.041196835;2.854318616;1.639411569;0.161781997;0.986826523;6.534501901;
17:17:26.837610;0.058569152;2.946968612;0.054079159;2.86770915;1.661141515;0.090153081;0.99592792;6.511846947;
17:17:26.847914;0.084385596;2.870248966;0.066755624;2.880995085;1.704166174;0.018054149;0.999837011;6.488093858;
17:17:26.859070;0.083341582;2.277749302;0.079578509;2.89464731;1.792299867;-0.054138909;0.998533414;6.461763455;
17:17:26.869843;0.10910271;2.332905471;0.091520669;2.907453491;1.92540133;-0.126049711;0.992023926;6.435752573;
17:17:26.879750;0.134892629;2.377078997;0.104003802;2.920924912;2.041053057;-0.197303349;0.980342485;6.411343503;
17:17:26.890210;0.162710831;2.438565022;0.117420825;2.935490345;2.100955963;-0.267528339;0.963549993;6.385081397;
17:17:26.900980;0.188479581;2.430619103;0.131719956;2.951128967;2.142467976;-0.336358559;0.941733996;6.35753385;
17:17:26.910896;0.217355745;2.51650858;0.145707027;2.966517697;2.195768356;-0.403435162;0.915008235;6.331733101;
17:17:26.921920;0.272215449;3.020362542;0.163116753;2.985611266;2.284383535;-0.468408441;0.883512044;6.302576892;
17:17:26.932859;0.272215449;2.416290034;0.17869544;3.003046474;2.352684021;-0.530939655;0.847409631;6.273174537;
17:17:26.943693;0.319047931;2.798539538;0.195877554;3.022257077;2.372390985;-0.590702795;0.806889217;6.243613052;
17:17:26.953717;0.318026886;2.219761273;0.21105195;3.039611697;2.410840273;-0.647386285;0.762162055;6.215888608;
17:17:26.965448;0.361107578;2.570275286;0.227828914;3.058770223;2.439564705;-0.700694602;0.713461334;6.183010126;
17:17:26.974581;0.359065223;2.015781758;0.24170962;3.075023583;2.504042149;-0.750349822;0.661040955;6.157105915;
17:17:26.985205;0.357009193;1.573386074;0.254482258;3.090397378;2.585983038;-0.796093066;0.605174215;6.126652378;
17:17:26.995822;0.355988951;1.23852605;0.265438505;3.103982847;2.658389091;-0.837685849;0.546152377;6.095893348;
17:17:27.006644;0.354968683;0.971399313;0.275530468;3.116917708;2.730084181;-0.874911325;0.484283153;6.064225698;
17:17:27.016600;0.455860999;2.774241619;0.290890386;3.13514052;2.791514158;-0.90757542;0.419889102;6.034829231;
17:17:27.026639;0.465291698;2.393881384;0.306235869;-3.12947034;2.877757072;-0.935507836;0.353305942;6.004949391;
17:17:27.037458;0.4696968;1.996481498;0.320195377;-3.112118295;2.963961124;-0.958562947;0.28488081;5.972498984;
17:17:27.048094;0.468676452;1.576984896;0.331711615;-3.097308067;3.03007102;-0.976620556;0.21497044;5.940365226;
17:17:27.058805;0.474464664;1.373946753;0.342558866;-3.08298618;3.087957621;-0.989586517;0.143939314;5.907792182;
17:17:27.068848;0.475434797;1.11694905;0.352779044;-3.068973313;3.129062176;-0.997393232;0.072157756;5.877074487;
17:17:27.079619;0.469087563;0.767987146;0.360713968;-3.057431109;-3.095053196;-1;-1.22E-16;5.843959937;
17:17:27.090239;0.462791147;0.49695971;0.367672914;-3.046565824;-3.040347099;-0.998978529;-0.04518738;5.8111566;
17:17:27.100210;0.455569337;0.261567717;0.373175886;-3.037128145;-2.98345232;-0.995916201;-0.090282444;5.780237126;
17:17:27.111854;0.448029933;0.071028321;0.377517154;-3.028691674;-2.918102026;-0.990819274;-0.135193067;5.744003779;
17:17:27.122614;0.437563651;-0.139217824;0.380404529;-3.021757431;-2.85891819;-0.98369816;-0.179827498;5.710421775;
17:17:27.132519;0.428366144;-0.293644931;0.382077931;-3.016236201;-2.800187588;-0.974567407;-0.224094552;5.67944177;
17:17:27.143302;0.417916017;-0.431732823;0.382753269;-3.011499707;-2.756102085;-0.963445669;-0.267903793;5.645662285;
17:17:27.152874;0.416895726;-0.365603103;0.383094673;-3.007293095;-2.709281206;-0.950355667;-0.311165723;5.615645893;
17:17:27.163403;0.398541612;-0.652757234;0.381999855;-3.004490102;-2.661190271;-0.935324142;-0.353791958;5.582613075;
17:17:27.174305;0.398541612;-0.522205787;0.38077182;-3.001594441;-2.59777689;-0.918381803;-0.395695417;5.548412722;
17:17:27.185128;0.398541612;-0.41776463;0.379484556;-2.998781424;-2.536797762;-0.899563264;-0.436790493;5.514483527;
17:17:27.198444;0.399551481;-0.319649461;0.377837484;-2.995176467;-2.495632172;-0.878906967;-0.476993231;5.472801516;
17:17:27.208834;0.392140998;-0.396593238;0.376009468;-2.993038968;-2.472133875;-0.856455115;-0.516221499;5.440349576;
17:17:27.219665;0.394403409;-0.272429616;0.374408981;-2.990853613;-2.453563452;-0.832253574;-0.554395156;5.406608114;
17:17:27.229692;0.411753481;0.125057605;0.373948801;-2.987528254;-2.424418449;-0.806351786;-0.591436216;5.375469077;
17:17:27.239845;0.411753481;0.100046084;0.373362299;-2.98434091;-2.38749814;-0.778802668;-0.627269005;5.344051788;
17:17:27.249606;0.412774872;0.100316909;0.372729921;-2.981215547;-2.334668636;-0.7496625;-0.66182032;5.313970573;
17:17:27.259854;0.413796277;0.099804885;0.372026357;-2.978028237;-2.280758619;-0.718990815;-0.695019573;5.282535189;
17:17:27.270472;0.413796277;0.079843908;0.371236292;-2.975067858;-2.22967124;-0.686850273;-0.726798942;5.250141758;
17:17:27.280392;0.433903426;0.46151189;0.371683547;-2.970863711;-2.184273958;-0.653306536;-0.757093502;5.220057535;
17:17:27.290402;0.439183473;0.469086139;0.372280336;-2.966333668;-2.138361454;-0.61842813;-0.785841363;5.189892955;
17:17:27.301257;0.44245182;0.435348063;0.372859036;-2.961701102;-2.094002247;-0.582286311;-0.812983795;5.157419619;
17:17:27.311795;0.44245182;0.34827845;0.373153274;-2.957650633;-2.048277855;-0.544954915;-0.838465348;5.126150364;
17:17:27.322553;0.44245182;0.27862276;0.373236154;-2.953623836;-2.010804892;-0.506510207;-0.862233965;5.094508257;
17:17:27.332987;0.443474312;0.243112019;0.373186532;-2.949897604;-1.976553798;-0.467030728;-0.884241087;5.064108394;
17:17:27.342871;0.44245182;0.17446919;0.372883936;-2.946389691;-1.940743208;-0.426597131;-0.904441755;5.035590678;
17:17:27.353818;0.449975248;0.279905481;0.372919709;-2.942355287;-1.898769975;-0.385292021;-0.9227947;5.004342946;
17:17:27.363906;0.448952759;0.205164802;0.37266269;-2.938548336;-1.853331208;-0.343199782;-0.939262429;4.975878631;
17:17:27.375351;0.446907805;0.126763517;0.372064287;-2.935071119;-1.817874312;-0.300406405;-0.953811298;4.9439921;
17:17:27.385916;0.444862892;0.062310565;0.371202411;-2.932045661;-1.78956151;-0.256999315;-0.966411585;4.914961352;
17:17:27.396843;0.414453873;-0.509652915;0.368029989;-2.931200442;-1.765765309;-0.21306719;-0.977037549;4.885364985;
17:17:27.406921;0.409736184;-0.496154369;0.364693244;-2.930628359;-1.7458179;-0.168699782;-0.985667481;4.858473143;
17:17:27.417573;0.403023635;-0.528933352;0.361185743;-2.930444981;-1.727459431;-0.123987729;-0.992283751;4.830491095;
17:17:27.428322;0.391730512;-0.637853356;0.35693963;-2.930914107;-1.715890527;-0.079022376;-0.996872842;4.802733807;
17:17:27.438354;0.372793419;-0.860720035;0.351477404;-2.932548486;-1.694265842;-0.033895585;-0.99942538;4.777280479;
17:17:27.449799;0.376879062;-0.6130812;0.346641342;-2.933606725;-1.673239827;0.011300452;-0.999936148;4.748797069;
17:17:27.460579;0.341930085;-1.134996653;0.339622398;-2.93690497;-1.654638886;0.056473404;-0.998404104;4.722530637;
17:17:27.471705;0.326154532;-1.198699965;0.332000068;-2.940883157;-1.64072597;0.101530983;-0.994832378;4.696014946;
17:17:27.482190;0.313417721;-1.197597282;0.324184896;-2.945196623;-1.631934881;0.146381141;-0.989228266;4.671598917;
17:17:27.492859;0.297586224;-1.253948397;0.315848782;-2.950108645;-1.616274238;0.19093225;-0.981603217;4.647343978;
17:17:27.502548;0.281739447;-1.317788958;0.3075623;-2.955255784;-1.588494778;0.235093296;-0.971972809;4.625848784;
17:17:27.513114;0.264973474;-1.372855085;0.298429465;-2.96120057;-1.54719305;0.278774059;-0.960356717;4.603002967;
17:17:27.523223;0.264973474;-1.098284068;0.290108911;-2.96645488;-1.500093699;0.321885303;-0.946778671;4.58174362;
17:17:27.534182;0.265995947;-0.85964796;0.282263004;-2.971217831;-1.45572412;0.364338954;-0.93126641;4.559377564;
17:17:27.545218;0.26701841;-0.667767575;0.275445513;-2.975177561;-1.410042405;0.406048281;-0.913851625;4.537591359;
17:17:27.554988;0.26701841;-0.53421406;0.269228977;-2.978647521;-1.370311379;0.446928075;-0.894569894;4.518939116;
17:17:27.565724;0.268040859;-0.4084053;0.263144552;-2.981862358;-1.334987283;0.48689482;-0.873460608;4.499148987;
17:17:27.576274;0.152505412;-2.474750478;0.249507029;-2.992743659;-1.295518398;0.525866868;-0.850566892;4.480441191;
17:17:27.585919;0.129375994;-2.439068788;0.236356103;-3.003448706;-1.244214654;0.563764599;-0.825935516;4.463995962;
17:17:27.597492;0.107254534;-2.36142064;0.22199209;-3.015341973;-1.184980273;0.600510591;-0.799616802;4.445113854;
17:17:27.607425;0.08410216;-2.325055005;0.207571366;-3.027482456;-1.112179995;0.636029775;-0.771664516;4.429665464;
17:17:27.618219;0.06190176;-2.297914067;0.193603773;-3.039417164;-1.02189064;0.670249587;-0.742135764;4.413691468;
17:17:27.629288;0.040747676;-2.227566518;0.178543145;-3.05245664;-0.915205956;0.703100116;-0.711090871;4.398211346;
17:17:27.639656;0.040747676;-1.782053214;0.165512567;-3.06370181;-0.806436837;0.734514253;-0.67859326;4.38455842;
17:17:27.650561;-0.020424331;-2.54724852;0.148855169;-3.078646237;-0.708155274;0.764427819;-0.644709321;4.371102647;
17:17:27.659731;-0.039550399;-2.416180723;0.133657984;-3.09241665;-0.620301902;0.792779703;-0.609508279;4.360520545;
17:17:27.670476;-0.074667324;-2.630339784;0.117663576;-3.107146861;-0.548734605;0.819511983;-0.573062046;4.348990708;
17:17:27.681113;-0.092957325;-2.450914443;0.10128099;-3.122375715;-0.465549201;0.844570048;-0.535445081;4.338520149;
17:17:27.691865;-0.09398077;-1.979733975;0.086148967;-3.136499701;-0.38134104;0.867902704;-0.496734231;4.32891039;
17:17:27.701880;-0.111245834;-1.926682747;0.072277577;3.13361075;-0.298088193;0.889462285;-0.457008582;4.320857956;
