Time;Hip_x;Hip_vel;Omega;GP_AO;target_cos;target_sin;target_omega
15:25:58.126083;0.0251128996603911;9.425166219081892e-07;0.0021072888220169;3.108067394090181;1.0;0.0;0.0
15:25:58.136022;0.0251128996603911;7.540132975265514e-07;0.0020689915889534;3.108051385471565;1.0;0.0;0.0
15:25:58.146167;0.0251128996603911;6.032106380212412e-07;0.0020332484777119;3.108036359535088;1.0;0.0;0.0
15:25:58.156267;0.0251128996603911;4.82568510416993e-07;0.0019980367110486;3.108021481958854;1.0;0.0;0.0
15:25:58.166272;0.0251128996603911;3.860548083335944e-07;0.0019632743168489;3.1080067258002195;1.0;0.0;0.0
15:25:58.176706;0.0251128996603911;3.088438466668756e-07;0.0019290376840904;3.107992130452754;1.0;0.0;0.0
15:25:58.187023;0.0251128996603911;2.470750773335004e-07;0.0018953229063575;3.107977700779468;1.0;0.0;0.0
15:25:58.197563;0.0251128996603911;1.9766006186680041e-07;0.001861944028706;3.107963362693664;1.0;0.0;0.0
15:25:58.208436;0.0251128996603911;1.581280494934403e-07;0.0018291211149853;3.107949215818433;1.0;0.0;0.0
15:25:58.216955;0.0251128996603911;1.2650243959475224e-07;0.0017961228324487;3.1079349485985794;1.0;0.0;0.0
15:25:58.229359;0.0251128996603911;1.012019516758018e-07;0.0017611590446409;3.1079197855661214;1.0;0.0;0.0
15:25:58.238515;0.0251128996603911;8.096156134064146e-08;0.0017300565740175;3.107906259707118;1.0;0.0;0.0
15:25:58.249897;0.0251128996603911;6.476924907251316e-08;0.0016975358188917;3.107892081670212;1.0;0.0;0.0
15:25:58.260488;0.0251128996603911;5.181539925801053e-08;0.001664590441739;3.1078776838034337;1.0;0.0;0.0
15:25:58.270523;0.0251128996603911;4.145231940640843e-08;0.0016332792728528;3.1078639696846544;1.0;0.0;0.0
15:25:58.281879;0.0251128996603911;3.3161855525126744e-08;0.0016013365028409;3.1078499501977994;1.0;0.0;0.0
15:25:58.291767;0.0251128996603911;2.65294844201014e-08;0.0015727545408916;3.107837382577923;1.0;0.0;0.0
15:25:58.303360;0.0251128996603911;2.1223587536081123e-08;0.0015406671579076;3.1078232490734017;1.0;0.0;0.0
15:25:58.314406;0.0251128996603911;1.6978870028864895e-08;0.0015104844388001;3.1078099322156554;1.0;0.0;0.0
15:25:58.326152;0.0251128996603911;1.3583096023091916e-08;0.0014824707749311;3.107797554160737;1.0;0.0;0.0
15:25:58.335375;0.0251128996603911;1.0866476818473536e-08;0.001455931368472;3.1077858122608117;1.0;0.0;0.0
15:25:58.345535;0.0251128996603911;8.693181454778829e-09;0.0014285289935676;3.1077736738351227;1.0;0.0;0.0
15:25:58.355539;0.0251128996603911;6.954545163823063e-09;0.0014028404833183;3.107762281752837;1.0;0.0;0.0
15:25:58.365735;0.0251128996603911;5.563636131058451e-09;0.0013774910334899;3.107751028504804;1.0;0.0;0.0
15:25:58.376688;0.0251128996603911;4.450908904846761e-09;0.0013507530702943;3.1077391471243736;1.0;0.0;0.0
15:25:58.386647;0.0251128996603911;3.560727123877409e-09;0.0013264822732439;3.107728352193458;1.0;0.0;0.0
15:25:58.398312;0.0251128996603911;2.8485816991019273e-09;0.0013023140925153;3.107717594074113;1.0;0.0;0.0
15:25:58.407600;0.0251128996603911;2.278865359281542e-09;0.001278788686295;3.1077071140584103;1.0;0.0;0.0
15:25:58.417878;0.0251128996603911;1.8230922874252335e-09;0.0012556936722969;3.107696818480445;1.0;0.0;0.0
15:25:58.427465;0.0251128996603911;1.4584738299401871e-09;0.001232087074473;3.1076862877693365;1.0;0.0;0.0
15:25:58.438229;0.0261406594396884;0.0201220377203312;0.0013981656257117;3.107865817791474;1.0;0.0;0.0
15:25:58.448445;0.0261406594396884;0.0160976301762649;0.0015436718832269;3.1080262132626157;1.0;0.0;0.0
15:25:58.459440;0.0261406594396884;0.0128781041410119;0.0016722743581021;3.108171118166052;1.0;0.0;0.0
15:25:58.469033;0.0261406594396884;0.0103024833128095;0.0017893142788227;3.108306382272854;1.0;0.0;0.0
15:25:58.480073;0.0261406594396884;0.0082419866502476;0.0018873134128664;3.108422968869132;1.0;0.0;0.0
15:25:58.490419;0.0261406594396884;0.0065935893201981;0.0019817183590366;3.108539235706001;1.0;0.0;0.0
15:25:58.501398;0.0261406594396884;0.0052748714561585;0.002061433869836;3.108641705185658;1.0;0.0;0.0
15:25:58.511469;0.0261406594396884;0.0042198971649268;0.0021225686434718;3.108724183243037;1.0;0.0;0.0
15:25:58.521665;0.0261406594396884;0.0033759177319414;0.0021744509058949;3.108798132205816;1.0;0.0;0.0
15:25:58.531770;0.0261406594396884;0.0027007341855531;0.0022168581075265;3.108862690969868;1.0;0.0;0.0
15:25:58.542819;0.0261406594396884;0.0021605873484425;0.0022533780454201;3.108923072438113;1.0;0.0;0.0
15:25:58.552827;0.0261406594396884;0.001728469878754;0.0022814394313474;3.108974662161909;1.0;0.0;0.0
15:25:58.563391;0.0261406594396884;0.0013827759030032;0.0023032441015797;3.109020712569059;1.0;0.0;0.0
15:25:58.574074;0.0261406594396884;0.0011062207224025;0.0023185112682902;3.1090597375402176;1.0;0.0;0.0
15:25:58.584453;0.0261406594396884;0.000884976577922;0.0023288549502952;3.109095056319216;1.0;0.0;0.0
15:25:58.594974;0.0261406594396884;0.0007079812623376;0.0023339966201335;3.109124817985883;1.0;0.0;0.0
15:25:58.605096;0.0261406594396884;0.0005663850098701;0.0023347347889489;3.1091491814968144;1.0;0.0;0.0
15:25:58.615136;0.0261406594396884;0.000453108007896;0.0023317838868904;3.109169888065349;1.0;0.0;0.0
15:25:58.625975;0.0261406594396884;0.0003624864063168;0.0023255160228455;3.1091872383579293;1.0;0.0;0.0
15:25:58.635764;0.0261406594396884;0.0002899891250535;0.0023161963077591;3.109201638905329;1.0;0.0;0.0
15:25:58.646789;0.0261406594396884;0.0002319913000428;0.0023043215233227;3.1092131304425656;1.0;0.0;0.0
15:25:58.656775;0.0261406594396884;0.0001855930400342;0.0022893469423727;3.109222517779568;1.0;0.0;0.0
15:25:58.667575;0.0261406594396884;0.0001484744320273;0.0022723915886311;3.1092293498678423;1.0;0.0;0.0
15:25:58.676770;0.0261406594396884;0.0001187795456219;0.0022541542214749;3.1092339157205906;1.0;0.0;0.0
15:25:58.687689;0.0251335894808093;-0.0187354506479166;0.0020399959708828;3.109042704863992;1.0;0.0;0.0
15:25:58.698620;0.0251335894808093;-0.0149883605183332;0.0018368995873758;3.108861253939022;1.0;0.0;0.0
15:25:58.709178;0.0251335894808093;-0.0119906884146666;0.0016700970447586;3.1087121279164016;1.0;0.0;0.0
15:25:58.720121;0.0251335894808093;-0.0095925507317333;0.0015041667502484;3.108563674362454;1.0;0.0;0.0
15:25:58.731776;0.0251335894808093;-0.0076740405853866;0.0013457603353126;3.1084218331036304;1.0;0.0;0.0
15:25:58.741772;0.0251335894808093;-0.0061392324683093;0.0012209164788784;3.1083099467866013;1.0;0.0;0.0
15:25:58.751508;0.0241261946250358;-0.0248517398984112;0.001;3.1080237151406718;1.0;0.0;0.0
15:25:58.762022;0.0241261946250358;-0.0198813919187289;0.001;3.107764766244639;1.0;0.0;0.0
15:25:58.772581;0.0241261946250358;-0.0159051135349831;0.001;3.1075294350447784;1.0;0.0;0.0
15:25:58.782633;0.0241261946250358;-0.0127240908279865;0.001;3.1073191628269505;1.0;0.0;0.0
15:25:58.792133;0.0241261946250358;-0.0101792726623892;0.001;3.10713014844195;1.0;0.0;0.0
15:25:58.806532;0.0241261946250358;-0.0081434181299113;0.001;3.106894131667314;1.0;0.0;0.0
15:25:58.817068;0.0251541050131681;0.012675651622124;0.0010317275489111;3.106936746783713;1.0;0.0;0.0
15:25:58.828573;0.0261821638705909;0.0304286186261424;0.0012441957669167;3.10716076855827;1.0;0.0;0.0
15:25:58.838240;0.0261821638705909;0.0243428949009139;0.0014408576559709;3.107371646661118;1.0;0.0;0.0
15:25:58.848283;0.0261821638705909;0.0194743159207311;0.0016140681677166;3.1075610014089925;1.0;0.0;0.0
15:25:58.858305;0.0271895587263639;0.0354442604499413;0.0019443095131894;3.107909320540653;1.0;0.0;0.0
15:25:58.869108;0.0312816746498609;0.1091562284988829;0.0029825712465294;3.108972631263025;1.0;0.0;0.0
15:25:58.880317;0.0334804707817628;0.125061817888712;0.0044987187634241;3.1105325585751125;1.0;0.0;0.0
15:25:58.891179;0.0344878722922168;0.1184298912060381;0.0059537180092999;3.11204500879806;1.0;0.0;0.0
15:25:58.901380;0.0344878722922168;0.0947439129648305;0.0071476656252555;3.113305468579238;1.0;0.0;0.0
15:25:58.911640;0.0365237113188165;0.1148074097988515;0.0086204799205461;3.114860721321275;1.0;0.0;0.0
15:25:58.922438;0.0375304478913816;0.1106682449931701;0.0101490797726031;3.116489881855085;1.0;0.0;0.0
15:25:58.932524;0.0375304478913816;0.0885345959945361;0.0114223123339899;3.1178718379620527;1.0;0.0;0.0
15:25:58.943169;0.0395657538214807;0.1112526598526219;0.0129184429273968;3.1194906688170185;1.0;0.0;0.0
15:25:58.952610;0.0395657538214807;0.0890021278820975;0.0142508506689889;3.120960791809619;1.0;0.0;0.0
15:25:58.964108;0.0405718179596468;0.0899127832869606;0.0156877098915796;3.122558796937863;1.0;0.0;0.0
15:25:58.974716;0.0415775430793462;0.0907468593109631;0.0171286812764105;3.1241753395708933;1.0;0.0;0.0
15:25:58.985691;0.0427762506988068;0.0947358268948452;0.0186340747134318;3.125874560727805;1.0;0.0;0.0
15:25:58.995328;0.0427762506988068;0.0757886615158762;0.019882363680891;3.1273211167756294;1.0;0.0;0.0
15:25:59.005525;0.0427762506988068;0.0606309292127009;0.0209555011725821;3.1286014417606616;1.0;0.0;0.0
15:25:59.016397;0.0437826177685967;0.0672589539775724;0.0221307504663046;3.1300080505378496;1.0;0.0;0.0
15:25:59.026572;0.0437826177685967;0.0538071631820579;0.0231180166323309;3.131232241658477;1.0;0.0;0.0
15:25:59.037244;0.0458178104427247;0.0813966587087465;0.0243621961134086;3.132728548946641;1.0;0.0;0.0
15:25:59.048880;0.0478288183270573;0.1019593915435159;0.0258544029874796;3.134495061544424;1.0;0.0;0.0
15:25:59.059741;0.0478288183270573;0.0815675132348127;0.0271353374997732;3.13606501814142;1.0;0.0;0.0
15:25:59.070623;0.0488337991999389;0.0836524764539379;0.0284266820279419;3.1376600440855604;1.0;0.0;0.0
15:25:59.080178;0.0499515360644257;0.0891175914637369;0.0296489527067352;3.1391749239631785;1.0;0.0;0.0
15:25:59.090261;0.0509567911804925;0.0909944625147778;0.030899279080083;3.140734368958743;1.0;0.0;0.0
15:25:59.101285;0.0509314647429614;0.0722967029611567;0.0319627045494525;-3.141068234657819;1.0;0.0;0.0
15:25:59.111210;0.0519360061830736;0.0774857949228426;0.0330581769803415;-3.1396401901033464;1.0;0.0;0.0
15:25:59.122029;0.0529401880302043;0.0807600689941061;0.0342207489140472;-3.1381175352468453;1.0;0.0;0.0
15:25:59.132434;0.0551295893948301;0.1067685807977405;0.0355819998361432;-3.136393615500463;1.0;0.0;0.0
15:25:59.142570;0.0540994954528134;0.0650532689167775;0.0365272987812976;-3.135083379656276;1.0;0.0;0.0
15:25:59.151829;0.0540994954528134;0.052042615133422;0.0373172386195946;-3.133920802610401;1.0;0.0;0.0
15:25:59.162683;0.0551035613754378;0.0601913991419254;0.0382063341791985;-3.132622921166369;1.0;0.0;0.0
15:25:59.172820;0.0551035613754378;0.0481531193135403;0.0388877298631219;-3.131551863905809;1.0;0.0;0.0
15:25:59.183740;0.0551035613754378;0.0385224954508323;0.0394383814309394;-3.130605976451971;1.0;0.0;0.0
15:25:59.194068;0.0561336553174545;0.0508452258934224;0.0400699970250879;-3.1295652948987644;1.0;0.0;0.0
15:25:59.203681;0.0571373532545484;0.0604907000280547;0.0407481013516507;-3.128477691135952;1.0;0.0;0.0
15:25:59.213557;0.0571373532545484;0.0483925600224438;0.0412903749995353;-3.1275221268928526;1.0;0.0;0.0
15:25:59.224491;0.0571373532545484;0.038714048017955;0.0417190735065255;-3.126669027595124;1.0;0.0;0.0
15:25:59.233927;0.0571373532545484;0.030971238414364;0.0420337704665796;-3.1259314798477758;1.0;0.0;0.0
15:25:59.244548;0.0580766965389161;0.0419509016011706;0.0424494783936888;-3.1250535644927986;1.0;0.0;0.0
15:25:59.254982;0.0570455445756431;0.013128551175768;0.0425361328721725;-3.124537946002061;1.0;0.0;0.0
15:25:59.265801;0.0592384413117247;0.0513273436470786;0.0429693696681926;-3.123645299087837;1.0;0.0;0.0
15:25:59.275566;0.0592106015734127;0.0405116718048065;0.0432602994179932;-3.1229179692408984;1.0;0.0;0.0
15:25:59.286712;0.0592106015734127;0.0324093374438452;0.0434549999575303;-3.122281018487552;1.0;0.0;0.0
15:25:59.295748;0.0581797203106948;0.0054610485765071;0.0433726787116633;-3.121925941811792;1.0;0.0;0.0
15:25:59.307459;0.0581797203106948;0.0043688388612057;0.0432184100525282;-3.121610471719844;1.0;0.0;0.0
15:25:59.317007;0.0571765423533692;-0.0162328413018673;0.04283487031229;-3.1215563990742616;1.0;0.0;0.0
15:25:59.327091;0.0571765423533692;-0.0129862730414938;0.0424261987224533;-3.121534648978848;1.0;0.0;0.0
15:25:59.337536;0.0571765423533692;-0.0103890184331951;0.0419740997056576;-3.1215423819816515;1.0;0.0;0.0
15:25:59.348634;0.0571765423533692;-0.008311214746556;0.04151712653814;-3.12157612420388;1.0;0.0;0.0
15:25:59.359971;0.0559866021309556;-0.0264644920655298;0.0406972833807844;-3.121902271742254;1.0;0.0;0.0
15:25:59.370938;0.0559866021309556;-0.0211715936524238;0.0399851969203154;-3.122188778140906;1.0;0.0;0.0
15:25:59.381077;0.0559866021309556;-0.016937274921939;0.0392620003624823;-3.1224825776795733;1.0;0.0;0.0
15:25:59.392207;0.0559866021309556;-0.0135498199375512;0.0385950580513202;-3.122755858560577;1.0;0.0;0.0
15:25:59.401702;0.0549836456172876;-0.030012658249736;0.0377246635072835;-3.123227039803549;1.0;0.0;0.0
15:25:59.412189;0.056014526880006;-0.0042176060068402;0.0370799647832739;-3.1234821286148358;1.0;0.0;0.0
15:25:59.422440;0.056014526880006;-0.0033740848054722;0.0364620748630544;-3.123729282360312;1.0;0.0;0.0
15:25:59.433196;0.0550111987473377;-0.0214155115363052;0.0356188426954118;-3.124186134371012;1.0;0.0;0.0
15:25:59.443160;0.0550111987473377;-0.0171324092290441;0.0348428942732553;-3.1246025299862303;1.0;0.0;0.0
15:25:59.453889;0.0560422164429748;0.0066872163185231;0.034286226059957;-3.124809704170996;1.0;0.0;0.0
15:25:59.463974;0.0560422164429748;0.0053497730548185;0.0337335084973874;-3.1250189134815223;1.0;0.0;0.0
