Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x
17:23:48.667497;0.4409833016072812;1.8593442414066907;3.3514292240142822;-2.423227283918937;-0.9815591569910652;0.1911586287013725;5.727663212154586;0.25924187252572817
17:23:48.687275;0.445992541497394;0.500923989011276;3.441864490509033;-2.297140666785186;-0.991790013823246;0.1278771616845065;5.706315083613846;0.26961745730672976
17:23:48.698126;0.445992541497394;0.500923989011276;3.441864490509033;-2.297140666785186;-0.9979453927503364;0.0640702199807136;5.694091358184739;0.2783969537785204
17:23:48.709625;0.445992541497394;0.500923989011276;3.441864490509033;-2.297140666785186;-1.0;1.2246467991473532e-16;5.680748012357862;0.28552007310478084
17:23:48.720178;0.445992541497394;0.500923989011276;3.441864490509033;-2.297140666785186;-1.0;-1.2246467991473532e-16;0.0;0.2909503174611369
17:23:48.730975;0.4373137774942646;-0.8678764003129336;3.643729686737061;-2.159931074439488;-0.9994809335686148;-0.0322158878941729;0.0;0.2946742310180286
17:23:48.741750;0.4373137774942646;-0.8678764003129336;3.643729686737061;-2.159931074439488;-0.99792427313438;-0.0643983314164194;0.0;0.29669947893178894
17:23:48.752022;0.4373137774942646;-0.8678764003129336;3.643729686737061;-2.159931074439488;-0.9953316347176486;-0.096513920914515;0.0;0.2970527030174075
17:23:48.762168;0.4373137774942646;-0.8678764003129336;3.643729686737061;-2.159931074439488;-0.991705709821562;-0.1285293161395945;0.0;0.29577866658000906
17:23:48.772308;0.4137358400519318;-2.3577937442332773;3.810381412506104;-2.022984585358632;-0.9870502626379128;-0.1604112808577605;0.0;0.2929394620093335
17:23:48.783007;0.4137358400519318;-2.3577937442332773;3.810381412506104;-2.022984585358632;-0.9813701261394134;-0.1921267173537086;0.0;0.2886108999230905
17:23:48.793095;0.4137358400519318;-2.3577937442332773;3.810381412506104;-2.022984585358632;-0.9746711970624278;-0.2236427007905556;0.0;0.2828778201279998
17:23:48.811262;0.3962306425091021;-1.7505197542829698;3.792747974395752;-1.88345192944546;-0.9669604297853762;-0.2549265133901933;0.0;0.2758321696016788
17:23:48.821610;0.3962306425091021;-1.7505197542829698;3.792747974395752;-1.88345192944546;-0.9582458291091662;-0.2859456783986893;0.0;0.26757240122443493
17:23:48.832210;0.3962306425091021;-1.7505197542829698;3.792747974395752;-1.88345192944546;-0.9485364419471456;-0.3166679938014725;0.0;0.2582023884722471
17:23:48.843101;0.3962306425091021;-1.7505197542829698;3.792747974395752;-1.88345192944546;-0.9378423479332044;-0.3470615657533029;0.0;0.24783192807637258
17:23:48.853489;0.391955002235556;-0.4275640273546155;3.813607692718506;-1.720228295269795;-0.9261746489577763;-0.3770948416883207;0.0;0.23657861850721487
17:23:48.864143;0.391955002235556;-0.4275640273546155;3.813607692718506;-1.720228295269795;-0.9135454576426008;-0.4067366430758004;0.0;0.2245684471584878
17:23:48.874231;0.391955002235556;-0.4275640273546155;3.813607692718506;-1.720228295269795;-0.899967884766212;-0.4359561977876103;0.0;0.21193473058051318
17:23:48.887291;0.3784561234600574;-1.3498878775498602;3.993411302566528;-1.720228295269795;-0.8854560256532098;-0.4647231720437687;0.0;0.19881602162755616
17:23:48.898021;0.3784561234600574;-1.3498878775498602;3.993411302566528;-1.5583842481882364;-0.8700249455414392;-0.4930077019029376;0.0;0.185352376482096
17:23:48.908406;0.3784561234600574;-1.3498878775498602;3.993411302566528;-1.5583842481882364;-0.8536906639422722;-0.5207804242651622;0.0;0.17168092802950538
17:23:48.918781;0.3784561234600574;-1.3498878775498602;3.993411302566528;-1.5583842481882364;-0.8364701380102267;-0.54801250735467;0.0;0.15793335948849094
17:23:48.930383;0.3168144364352374;-6.164168702481998;4.2501325607299805;-1.3821142662567816;-0.8183812449391867;-0.5746756806510841;0.0;0.14423271908526558
17:23:48.940487;0.3168144364352374;-6.164168702481998;4.2501325607299805;-1.3821142662567816;-0.7994427634035013;-0.6007422642379788;0.0;0.1306837591619222
17:23:48.950576;0.3168144364352374;-6.164168702481998;4.2501325607299805;-1.3821142662567816;-0.7796743540632223;-0.6261851975383139;0.0;0.11736205960442991
17:23:48.961697;0.3168144364352374;-6.164168702481998;4.2501325607299805;-1.3821142662567816;-0.7590965391537314;-0.6509780674069039;0.0;0.1043138899765188
17:23:48.972236;0.2522701265703408;-6.454430986489662;4.158198356628418;-1.1639182677053448;-0.7377306811809301;-0.6750951355507762;0.0;0.09156316980150897
17:23:48.982923;0.2522701265703408;-6.454430986489662;4.158198356628418;-1.1639182677053448;-0.7155989607441211;-0.698511365248937;0.0;0.07911208905818984
17:23:48.993043;0.2522701265703408;-6.454430986489662;4.158198356628418;-1.1639182677053448;-0.6927243535095994;-0.7212024473438146;0.0;0.06693800513761466
17:23:49.003179;0.2522701265703408;-6.454430986489662;4.158198356628418;-1.1639182677053448;-0.6691306063588582;-0.7431448254773942;0.0;0.05499936467613092
17:23:49.013642;0.2143876522017996;-3.78824743685412;4.5115485191345215;-0.8943421320718024;-0.6448422127361707;-0.7643157205458482;0.0;0.04324832827814671
17:23:49.023905;0.2143876522017996;-3.78824743685412;4.5115485191345215;-0.8943421320718024;-0.61988438722114;-0.784693154347272;0.0;0.03163820209617988
17:23:49.034000;0.2143876522017996;-3.78824743685412;4.5115485191345215;-0.8943421320718024;-0.5942830393526176;-0.8042559723979767;0.0;0.020125845717006905
17:23:49.044101;0.2143876522017996;-3.78824743685412;4.5115485191345215;-0.8943421320718024;-0.5680647467311557;-0.8229838658936565;0.0;0.008677013123804372
17:23:49.054204;0.1908628613951938;-2.3524790806605744;4.837828636169434;-0.6070925621956356;-0.5412567274279313;-0.8408573927926222;0.0;-0.0027263351170523802
17:23:49.064341;0.1908628613951938;-2.3524790806605744;4.837828636169434;-0.6070925621956356;-0.5138868117287686;-0.8578579979992267;0.0;-0.014083385944303169
17:23:49.074450;0.1908628613951938;-2.3524790806605744;4.837828636169434;-0.6070925621956356;-0.4859834132426061;-0.873968032626518;0.0;-0.025375877182829302
17:23:49.088908;0.1540934420261249;-3.676941936906891;4.886165142059326;-0.6070925621956356;-0.4575754994043953;-0.8891707723181291;0.0;-0.03656981763432257
17:23:49.099046;0.1540934420261249;-3.676941936906891;4.886165142059326;-0.306325675704489;-0.4286925614030539;-0.9034504346103824;0.0;-0.04761959520842715
17:23:49.109643;0.1540934420261249;-3.676941936906891;4.886165142059326;-0.306325675704489;-0.3993645835656955;-0.9167921953165824;0.0;-0.05847390173156672
17:23:49.119763;0.1540934420261249;-3.676941936906891;4.886165142059326;-0.306325675704489;-0.3696220122299109;-0.9291822039164932;0.0;-0.0690772862225856
17:23:49.130241;0.1305973513008221;-2.3496090725302787;4.839191913604736;-0.022565882599725;-0.339495724136427;-0.9406075979350172;0.0;-0.07936833816026274
17:23:49.141211;0.1305973513008221;-2.3496090725302787;4.839191913604736;-0.022565882599725;-0.3090169943749473;-0.9510565162951536;0.0;-0.08928106115629271
17:23:49.152003;0.1305973513008221;-2.3496090725302787;4.839191913604736;-0.022565882599725;-0.2782174639164526;-0.9605181116313724;0.0;-0.09874887915179682
17:23:49.162538;0.1305973513008221;-2.3496090725302787;4.839191913604736;-0.022565882599725;-0.2471291067656696;-0.9689825615506206;0.0;-0.10770615904491428
17:23:49.172995;0.1316085470865173;0.101119578569514;5.013460636138916;0.2265357322872425;-0.2157841967678062;-0.976441078829272;0.0;-0.11608706750209416
17:23:49.183137;0.1316085470865173;0.101119578569514;5.013460636138916;0.2265357322872425;-0.1842152741040114;-0.9828859205354322;0.0;-0.12382479580726022
17:23:49.193364;0.1316085470865173;0.101119578569514;5.013460636138916;0.2265357322872425;-0.1524551115103453;-0.9883103960671304;0.0;-0.13085222640839875
17:23:49.209502;0.1375960413668976;0.598749428038034;4.883649826049805;0.4489688536969645;-0.1205366802553231;-0.992708874098054;0.0;-0.13710349737413552
17:23:49.219916;0.1375960413668976;0.598749428038034;4.883649826049805;0.4489688536969645;-0.0884931159113583;-0.9960767884236128;0.0;-0.14251564521125681
17:23:49.230009;0.1375960413668976;0.598749428038034;4.883649826049805;0.4489688536969645;-0.0563576839556373;-0.9984106427012668;0.0;-0.14703039790882855
17:23:49.240582;0.1375960413668976;0.598749428038034;4.883649826049805;0.4489688536969645;-0.0241637452361322;-0.9997080140801928;0.0;-0.1505969209594864
