Time;Hip_x;Hip_vel;Omega;GP_AO;GP_Model;target_cos;target_sin;target_omega
17:15:54.228634;1.7454848817305038;-0.9655386431713632;5.91276312011353;-0.2247840098107367;-1.2725073099136353;-0.8014136218679565;-0.5981105304912161;5.91276312011353
17:15:54.239924;1.7468094017628095;-0.746789918049525;5.908388318161221;-0.1680913324483022;-1.2376316785812378;-0.7614459583691344;-0.6482283953077884;5.908388318161221
17:15:54.248327;1.7468094017628095;-0.5974319344396201;5.899562023201681;-0.1153083783540473;-1.209696650505066;-0.7183493500977275;-0.6956825506034865;5.899562023201681
17:15:54.259393;1.7468094017628095;-0.477945547551696;5.886335556812337;-0.0669458869729346;-1.183099627494812;-0.6723008902613168;-0.7402779970753155;5.886335556812337
17:15:54.270017;1.6152928627420169;-2.840948421810832;5.892349144753867;0.0020811793637953;-1.145951509475708;-0.6234898018587335;-0.7818314824680299;5.892349144753867
17:15:54.279465;1.5931077095500803;-2.713321907632458;5.895654762231601;0.0647520837899087;-1.1012979745864868;-0.5721166601221698;-0.8201722545969558;5.895654762231601
17:15:54.289802;1.5605555690798043;-2.8056554616645664;5.898576419277279;0.1281405562692548;-1.0362476110458374;-0.518392568310525;-0.8551427630053462;5.898576419277279
17:15:54.300577;1.528644116497887;-2.8329052079385377;5.900707895394805;0.1942733076154859;-0.9611179232597352;-0.4625382902408351;-0.8865993063730001;5.900707895394805
17:15:54.311715;1.5238389475604133;-2.3579126714225564;5.897044466107156;0.252511884336382;-0.8809547424316406;-0.40478334312239383;-0.9144126230158125;5.897044466107156
17:15:54.322473;1.4602165366853466;-3.0688878832017155;5.8985484654179645;0.3174832668205276;-0.795445442199707;-0.3453650544213077;-0.9384684220497603;5.8985484654179645
17:15:54.332911;1.4546299217710903;-2.5651993171831;5.894912992918735;0.3736999122017828;-0.7127543687820435;-0.28452758663103256;-0.9586678530366606;5.894912992918735
17:15:54.342700;1.453571695599557;-2.0731262851177408;5.88647498356987;0.4247281255663715;-0.6395624876022339;-0.22252093395631434;-0.9749279121818236;5.88647498356987
17:15:54.352946;1.4528076058094568;-1.6736702741587788;5.873975342954649;0.4714702494213547;-0.5614579319953918;-0.15959989503337918;-0.9871817834144502;5.873975342954649
17:15:54.363316;1.4531005032773612;-1.333195513550869;5.857700676170109;0.5150547190093953;-0.5032920837402344;-0.09602302590768176;-0.9953791129491982;5.857700676170109
17:15:54.374560;1.453392783244506;-1.0607853710238069;5.838585816653365;0.5551790542053645;-0.4584836065769195;-0.03205157757165521;-0.9994862162006879;5.838585816653365
17:15:54.382551;1.2610170384406096;-4.668789690865416;5.845371332190579;0.6208072069732502;-0.4352654218673706;0.03205157757165511;-0.9994862162006879;5.845371332190579
17:15:54.393724;1.2294843798746546;-4.333160648538391;5.85182889407166;0.688935788040208;-0.4044381380081177;0.09602302590768166;-0.9953791129491982;5.85182889407166
17:15:54.404708;1.200602506640742;-4.0038570480397935;5.857511424862047;0.7575614889344529;-0.3586153984069824;0.1595998950333791;-0.9871817834144502;5.857511424862047
17:15:54.415176;1.1714948418883722;-3.7360527327277415;5.862683623062013;0.8267468999067482;-0.3222997784614563;0.22252093395631445;-0.9749279121818236;5.862683623062013
17:15:54.425905;1.147064942296898;-3.4570302676867657;5.866844435416874;0.892115065475064;-0.2769472301006317;0.28452758663103245;-0.9586678530366606;5.866844435416874
17:15:54.436539;1.1261267527519552;-3.1621381414852;5.8702670688398;0.957518986546102;-0.2315409034490585;0.3453650544213076;-0.9384684220497604;5.8702670688398
17:15:54.447074;1.1108715882316675;-2.809908207391623;5.872674671811407;1.023862536574807;-0.1698935478925705;0.4047833431223938;-0.9144126230158125;5.872674671811407
17:15:54.457694;1.0986827411497455;-2.4770699956784936;5.87405254959422;1.0877265592882672;-0.1203122287988662;0.4625382902408352;-0.8865993063730001;5.87405254959422
17:15:54.468727;1.0798849921896183;-2.342108559802892;5.875388337377838;1.150337445203359;-0.0569603629410266;0.5183925683105252;-0.8551427630053461;5.875388337377838
17:15:54.479567;1.0822672946092649;-1.8332298570252812;5.875292061269721;1.219435937664894;-0.0156121412292122;0.5721166601221696;-0.820172254596956;5.875292061269721
17:15:54.490125;1.08359423197691;-1.440278503830596;5.874461151512939;1.2778753173258617;0.0354622788727283;0.6234898018587336;-0.7818314824680298;5.874461151512939
17:15:54.501065;1.0870246833181598;-1.088807742393706;5.873126106697836;1.3400891644293829;0.07615577429533;0.6723008902613166;-0.7402779970753157;5.873126106697836
17:15:54.511182;1.0378913904070577;-1.793787913057531;5.873705356149142;1.4032172554236515;0.1135101914405822;0.7183493500977277;-0.6956825506034864;5.873705356149142
17:15:54.521952;1.0328970317988764;-1.5337634994598246;5.874059652467487;1.4629971534052224;0.1527411192655563;0.7614459583691342;-0.6482283953077886;5.874059652467487
