Time;Hip_x;Hip_vel;Omega;GP_AO;target_cos;target_sin;target_omega
17:57:43.315216;0.482308517352902;2.685454665941833;0.0910593199409579;0.4476918854816922;-0.9622680003092505;0.2721034648453347;5.271320432300765
17:57:43.325662;0.5043516380975912;2.557058819965316;0.0297501097320362;0.3870297692647746;-0.9757963826274356;0.21868109120637594;5.271357620123658
17:57:43.336637;0.540049816593849;2.724215608107264;0.001;0.3248293490388114;-0.9863613034027224;0.1645945902807336;5.271383213588723
17:57:43.347163;0.5532769809211523;2.442113892450484;0.001;0.2672853445966048;-0.9939306773179495;0.11000822099407943;5.271394969889675
17:57:43.357746;0.56289456681286;2.133166780830103;0.001;0.2092150961971874;-0.9984815164333163;0.05508776035586513;5.271394347719929
17:57:43.367535;0.5692440850223826;1.8306369424490496;0.001;0.1574116790698845;-1.0;1.2246467991473532e-16;5.271382822529414
17:57:43.377395;0.5412826924627021;0.910702148138887;0.001;0.1163105764818119;-1.0;-1.2246467991473532e-16;5.271360725418935
17:57:43.388144;0.5398943277337667;0.7022499090351244;0.001;0.0774913364039839;-0.998454528653836;-0.055574762353482875;5.271324815098808
17:57:43.398744;0.5353367018020432;0.4728391790191066;0.001;0.0441400253058255;-0.9938228915787078;-0.11097774630139126;5.271277507078722
17:57:43.408644;0.529393235382779;0.2649043282448164;0.001;0.0143021105960379;-0.9861194048993861;-0.16603770439535878;5.27122281679355
17:57:43.419133;0.5216543316864517;0.059046248659035;0.001;-0.0104073458377733;-0.975367879651728;-0.22058444946027414;5.271153970539545
17:57:43.429575;0.505028085753883;-0.2589788915215643;0.001;-0.0310554409106025;-0.961601548184129;-0.2744493806330891;5.2710744627875386
17:57:43.440496;0.4903163947566516;-0.4817204188897421;0.001;-0.0465416859987435;-0.9448629614382391;-0.3274660044984223;5.270979787324494
17:57:43.450346;0.4560954201217067;-1.063893542404231;0.001;-0.053219125337744;-0.9252038574264402;-0.37947044971016564;5.270884456582145
17:57:43.461386;0.4360011792981715;-1.224835013792483;0.001;-0.0555979358040694;-0.9026850013126155;-0.4303019735084226;5.27076659122289
17:57:43.472075;0.4121364021207832;-1.4206459406197554;0.0037309773795213;-0.0528411186377688;-0.8773759975905098;-0.4798034585661694;5.270641564618405
17:57:43.482116;0.4162189164087636;-1.055462861272742;0.0052700553900747;-0.0512565916323346;-0.8493550749402277;-0.5278218986299075;5.270514509994594
17:57:43.492323;0.3732361469266061;-1.697804569463691;0.0149582685347873;-0.0414658187964214;-0.8187088444278674;-0.5742088714532247;5.270375978662084
17:57:43.502726;0.35708846150601;-1.6630148947657435;0.0275782149597628;-0.0286195119150924;-0.7855320317956787;-0.6188209975614539;5.270225227663346
17:57:43.514494;0.3652442691977491;-1.1900765071108528;0.0383652442178646;-0.0174481905404881;-0.7499271846702212;-0.6615203834294117;5.270043278853895
