Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;target_cos;target_sin;target_omega;filter_hip_x;filter_hip_vel
17:52:51.518613;-0.4807948170241911;-0.9343668882600796;0.8458871841430664;2.92652528035892;0.1533916548786858;0.9881654720812594;0.0;0.0107367029068984;-0.5081366352476125
17:52:51.529175;-0.4807948170241911;-0.9343668882600796;0.8458871841430664;2.92652528035892;0.1126931665153211;0.9936298356132176;0.0;0.0095508799634996;-0.5112032772260034
17:52:51.540252;-0.4807948170241911;-0.9343668882600796;0.8458871841430664;2.92652528035892;0.0718046519793279;0.9974187144595432;0.0;0.0084371331074957;-0.5033783488811515
17:52:51.550400;-0.4724459889594997;0.8348828064691394;0.8640398979187012;2.9069737256989363;0.0307950585561703;0.999525719713366;0.0;0.0074265802230134;-0.4838111741473763
17:52:51.560927;-0.4724459889594997;0.8348828064691394;0.8640398979187012;2.9069737256989363;-0.0102664623022895;0.9999472984871732;0.0;0.0065538357224915;-0.45155335824346965
17:52:51.571059;-0.4724459889594997;0.8348828064691394;0.8640398979187012;2.9069737256989363;-0.0513106715827888;0.9986827399037812;0.0;0.0058577685150908;-0.40539772476234504
17:52:51.581707;-0.4724459889594997;0.8348828064691394;0.8640398979187012;2.9069737256989363;-0.0922683594633016;0.9957341762950346;0.0;0.0053802824213861;-0.3439790049789262
17:52:51.592178;-0.4238158662581701;4.863012270132955;0.4825530052185058;2.9410136619733755;-0.1330704620164529;0.9911065796062136;0.0;0.0051655166854945;-0.2659439203884942
17:52:51.602463;-0.4238158662581701;4.863012270132955;0.4825530052185058;2.9410136619733755;-0.17364817766693;0.984807753012208;0.0;0.0052640588982918;-0.16966849525722544
17:52:51.613009;-0.4238158662581701;4.863012270132955;0.4825530052185058;2.9410136619733755;-0.2139330832064968;0.9768483177596008;0.0;0.0057381741355535;-0.052809630391017985
17:52:51.623163;-0.4238158662581701;4.863012270132955;0.4825530052185058;2.9410136619733755;-0.2538572491710076;0.9672416952568416;0.0;0.0066588597708846;0.08752429804454298
17:52:51.634137;-0.3446946631769723;7.9121203081197855;0.0336689949035644;3.0431087505631247;-0.2933533543848455;0.956004084442718;0.0;0.0080989589338432;0.25416720993346426
17:52:51.644675;-0.3446946631769723;7.9121203081197855;0.0336689949035644;3.0431087505631247;-0.3323547994796595;0.9431544344712776;0.0;0.0101348805122444;0.44964888256741825
17:52:51.655321;-0.3446946631769723;7.9121203081197855;0.0336689949035644;3.0431087505631247;-0.3707958191959603;0.9287144127592706;0.0;0.0128522498020352;0.6762401958439713
17:52:51.665952;-0.3446946631769723;7.9121203081197855;0.0336689949035644;3.0431087505631247;-0.4086115932782315;0.9127083684499804;0.0;0.0163400991463931;0.9356699204163751
17:52:51.676762;-0.2614761596670541;8.321850350991816;0.02451753616333;-3.088250539469048;-0.4457383557765378;0.8951632913550626;0.0;0.020678172657625;1.2285470425556346
17:52:51.687603;-0.2614761596670541;8.321850350991816;0.02451753616333;-3.088250539469048;-0.4821135025703488;0.8761087664436136;0.0;0.0259344470886842;1.5539439372202992
