Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:29:26.325203;-0.046327319;0;0.019082278;-2.172824757;
14:29:26.337871;-0.046327319;0;0.019082278;-2.172824757;
14:29:26.348041;-0.046327319;0;0.019362299;-2.172434587;
14:29:26.358389;-0.046327319;0;0.019587175;-2.172048537;
14:29:26.369461;-0.046327319;0;0.019756447;-2.171650424;
14:29:26.381786;-0.046327319;0;0.019837595;-2.171340508;
14:29:26.397400;-0.046327319;0;0.019837595;-2.171340508;
14:29:26.407498;-0.046327319;0;0.019867886;-2.171028527;
14:29:26.417942;-0.045354674;0.064610627;0.020202988;-2.170559236;
14:29:26.428083;-0.045354674;0;0.020415781;-2.17018795;
14:29:26.439477;-0.045354674;0;0.020572196;-2.169825833;
14:29:26.452338;-0.045354674;0;0.020572196;-2.169825833;
14:29:26.463145;-0.044323574;0.076380262;0.021006616;-2.169327862;
14:29:26.473217;-0.044323574;0;0.021404015;-2.16878541;
14:29:26.483292;-0.044323574;0;0.021637292;-2.16838776;
14:29:26.494944;-0.044323574;0;0.021637292;-2.16838776;
14:29:26.505318;-0.044323574;0;0.021810067;-2.168000516;
14:29:26.515821;-0.043351531;0.071564598;0.022237785;-2.167487395;
14:29:26.526617;-0.043351531;0;0.022575804;-2.167005944;
14:29:26.536798;-0.043351531;0;0.022575804;-2.167005944;
14:29:26.546922;-0.043351531;0;0.02282592;-2.166560235;
14:29:26.557219;-0.043351531;0;0.02298762;-2.166171469;
14:29:26.567585;-0.04232037;0.074429272;0.023435006;-2.165626072;
14:29:26.578205;-0.04232037;0;0.023760521;-2.165155045;
14:29:26.590213;-0.04232037;0;0.023760521;-2.165155045;
14:29:26.605006;-0.04232037;0;0.024005062;-2.164717594;
14:29:26.615611;-0.041289149;0.069782005;0.024560226;-2.164080997;
14:29:26.625714;-0.040978806;0.019749335;0.025124534;-2.163408262;
14:29:26.635789;-0.038975239;0.141455393;0.026197452;-2.162508101;
14:29:26.645863;-0.038975239;0.141455393;0.026197452;-2.162508101;
14:29:26.656075;-0.038975239;0;0.027010587;-2.16175641;
