Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:11:46.251298;-0.059228794;-0.056272219;0.001;2.893925626;
17:11:46.261810;-0.059228794;0;0.001;2.893191972;
17:11:46.272640;-0.060249868;-0.063000108;0.001;2.892265943;
17:11:46.283745;-0.060249868;-0.063000108;0.001;2.892265943;
17:11:46.293855;-0.060249868;0;0.001;2.891489937;
17:11:46.303931;-0.061270594;-0.06047245;0.001;2.890466442;
17:11:46.316547;-0.061270594;-0.06047245;0.001;2.890466442;
17:11:46.327230;-0.061270594;0;0.001;2.889651358;
17:11:46.337868;-0.061270594;0;0.001;2.888973042;
17:11:46.348783;-0.061270594;0;0.001;2.888973042;
17:11:46.358862;-0.063275652;-0.123354989;0.001;2.887733231;
17:11:46.369603;-0.063275652;0;0.001;2.886735492;
17:11:46.381404;-0.063275652;0;0.001;2.886735492;
17:11:46.391607;-0.063275652;0;0.001;2.885821573;
17:11:46.401701;-0.064295677;-0.062163034;0.001;2.88474881;
17:11:46.414229;-0.064295677;-0.062163034;0.001;2.88474881;
17:11:46.425195;-0.064295677;0;0.001;2.883865723;
17:11:46.435266;-0.064295677;0;0.001;2.883089407;
17:11:46.447036;-0.064295677;0;0.001;2.883089407;
17:11:46.457449;-0.064295677;0;0.001;2.882323186;
17:11:46.468915;-0.064295677;0;0.001;2.882323186;
17:11:46.479754;-0.064295677;0;0.001;2.881793244;
17:11:46.490269;-0.064295677;0;0.001;2.881378618;
17:11:46.502523;-0.064295677;0;0.001;2.881378618;
17:11:46.512696;-0.064574125;-0.017269988;0.001;2.880947312;
17:11:46.524612;-0.065558464;-0.059621298;0.001;2.880248667;
17:11:46.534655;-0.065558464;-0.059621298;0.001;2.880248667;
17:11:46.545518;-0.065558464;0;0.001;2.879656484;
17:11:46.555882;-0.065558464;0;0.001;2.879656484;
17:11:46.566280;-0.065558464;0;0.001;2.879088628;
17:11:46.576544;-0.065558464;0;0.001;2.878658576;
17:11:46.588967;-0.065558464;0;0.001;2.878658576;
17:11:46.599333;-0.066543349;-0.059226883;0.001;2.878002724;
17:11:46.609401;-0.066543349;0;0.001;2.877486325;
17:11:46.622568;-0.066543349;0;0.001;2.877486325;
17:11:46.632755;-0.066543349;0;0.001;2.876992316;
17:11:46.642842;-0.066543349;0;0.001;2.876992316;
17:11:46.653066;-0.06756302;-0.053148357;0.001;2.876167289;
17:11:46.663294;-0.06854845;-0.056376803;0.001;2.875206835;
17:11:46.673372;-0.06854845;-0.056376803;0.001;2.875206835;
17:11:46.683827;-0.06854845;0;0.001;2.874419756;
17:11:46.694802;-0.06854845;0;0.001;2.874419756;
17:11:46.704946;-0.069567765;-0.059622255;0.001;2.873424593;
17:11:46.715116;-0.069567765;0;0.001;2.872585237;
17:11:46.729113;-0.069567765;0;0.001;2.872585237;
17:11:46.739764;-0.069567765;0;0.001;2.871906621;
17:11:46.749872;-0.070586723;-0.063336254;0.001;2.871037627;
17:11:46.760711;-0.070586723;-0.063336254;0.001;2.871037627;
17:11:46.770903;-0.071572696;-0.061403801;0.001;2.869989427;
17:11:46.781538;-0.071572696;0;0.001;2.869114208;
17:11:46.793517;-0.071572696;0;0.001;2.869114208;
17:11:46.804267;-0.071572696;0;0.001;2.868327005;
17:11:46.815611;-0.072832639;-0.077161162;0.001;2.86728762;
17:11:46.826016;-0.072832639;-0.077161162;0.001;2.86728762;
17:11:46.836771;-0.072832639;0;0.001;2.866409165;
17:11:46.847648;-0.073818795;-0.061811112;0.001;2.865379055;
17:11:46.859183;-0.073818795;-0.061811112;0.001;2.865379055;
17:11:46.869997;-0.074837394;-0.058726275;0.001;2.864088259;
17:11:46.880759;-0.074660179;0.011147842;0.001;2.863159024;
17:11:46.891163;-0.074660179;0.011147842;0.001;2.863159024;
17:11:46.901478;-0.075646872;-0.048620272;0.001;2.861782376;
17:11:46.912109;-0.075646872;-0.048620272;0.001;2.861782376;
17:11:46.922435;-0.076634101;-0.059468599;0.001;2.860535972;
17:11:46.932527;-0.077891155;-0.080157579;0.001;2.859151039;
17:11:46.944174;-0.077891155;-0.080157579;0.001;2.859151039;
17:11:46.955034;-0.07989578;-0.12523403;0.001;2.857314007;
17:11:46.965533;-0.083155072;-0.20573891;0.001;2.854745268;
17:11:46.980709;-0.083155072;-0.20573891;0.001;2.854745268;
17:11:46.990725;-0.085131734;-0.0976408;0.001;2.851242113;
17:11:47.000857;-0.087164382;-0.118992358;0.001;2.848145434;
17:11:47.013181;-0.087164382;-0.118992358;0.001;2.848145434;
17:11:47.023998;-0.087164382;0;0.001;2.845737933;
17:11:47.035700;-0.095396268;-0.501307236;0.001;2.840946195;
17:11:47.047094;-0.095396268;-0.501307236;0.001;2.840946195;
17:11:47.057183;-0.102848089;-0.438652959;0.001;2.834287812;
17:11:47.067612;-0.107900772;-0.289738404;0.001;2.826869005;
17:11:47.081676;-0.107900772;-0.289738404;0.001;2.826869005;
17:11:47.091897;-0.112122199;-0.245019797;0.001;2.819358769;
17:11:47.101984;-0.115347866;-0.188600964;0.001;2.812079147;
17:11:47.115946;-0.115347866;-0.188600964;0.001;2.812079147;
17:11:47.126321;-0.114151349;0.070910603;0.001;2.806499438;
17:11:47.136477;-0.118136345;-0.224572919;0.001;2.800234747;
17:11:47.150461;-0.118136345;-0.224572919;0.001;2.800234747;
17:11:47.161218;-0.11509501;0.17357039;0.001;2.796159148;
17:11:47.171596;-0.115100012;-0.000304321;0.001;2.792971208;
17:11:47.183009;-0.115100012;-0.000304321;0.001;2.792971208;
17:11:47.193693;-0.115066698;0.00204981;0.001;2.790332081;
17:11:47.204246;-0.114074866;0.059974798;0.001;2.788395158;
17:11:47.217509;-0.114074866;0.059974798;0.001;2.788395158;
17:11:47.227994;-0.111859145;0.125792259;0.001;2.787431686;
17:11:47.238116;-0.115065997;-0.191621596;0.001;2.785617983;
17:11:47.250978;-0.115065997;-0.191621596;0.001;2.785617983;
17:11:47.261657;-0.114034316;0.060179449;0.001;2.784408501;
17:11:47.272398;-0.111027589;0.187293605;0.001;2.784405223;
17:11:47.283015;-0.111027589;0.187293605;0.001;2.784405223;
17:11:47.294101;-0.107976583;0.190602369;0.002848119;2.785360502;
17:11:47.304490;-0.102877605;0.310541855;0.007665144;2.787856481;
17:11:47.318561;-0.102877605;0.310541855;0.007665144;2.787856481;
17:11:47.328689;-0.089468585;0.751247166;0.021189115;2.794879788;
17:11:47.339545;-0.079372905;0.582535258;0.038780893;2.80420011;
17:11:47.351809;-0.079372905;0.582535258;0.038780893;2.80420011;
17:11:47.361984;-0.074195813;0.310895943;0.056111988;2.813660257;
17:11:47.372644;-0.048387976;1.515943097;0.08780625;2.830740877;
17:11:47.384821;-0.048387976;1.515943097;0.08780625;2.830740877;
17:11:47.395368;-0.043350758;0.308976859;0.116134692;2.846574805;
17:11:47.405902;-0.01017001;2.072325102;0.160102902;2.870781064;
17:11:47.416414;-0.01017001;2.072325102;0.160102902;2.870781064;
17:11:47.426502;0.020750893;1.932512642;0.216251021;2.901879825;
17:11:47.436598;0.03429036;0.811366187;0.273436492;2.934574507;
17:11:47.448706;0.03429036;0.811366187;0.273436492;2.934574507;
17:11:47.459724;0.066415493;2.075217682;0.33685715;2.97102436;
17:11:47.469894;0.095605317;1.756799767;0.411799663;3.014737413;
17:11:47.481486;0.095605317;1.756799767;0.411799663;3.014737413;
17:11:47.491639;0.108058332;0.77828322;0.477831548;3.05489013;
17:11:47.501909;0.121718873;0.762182055;0.545549295;3.09794677;
17:11:47.516311;0.121718873;0.762182055;0.545549295;3.09794677;
17:11:47.526934;0.147860138;1.523709312;0.613003315;-3.141547976;
17:11:47.537032;0.173002911;1.590098354;0.676829119;-3.099416607;
17:11:47.547119;0.173002911;1.590098354;0.676829119;-3.099416607;
17:11:47.557198;0.184636536;0.695643604;0.736156692;-3.057914381;
17:11:47.567913;0.184636536;0.695643604;0.736156692;-3.057914381;
17:11:47.582578;0.210936385;1.549073044;0.798488475;-3.013695228;
17:11:47.592647;0.239945867;1.732594788;0.862859444;-2.967575192;
17:11:47.603371;0.246312804;0.40288538;0.911780759;-2.929072508;
17:11:47.616194;0.246312804;0.40288538;0.911780759;-2.929072508;
17:11:47.626947;0.260232051;0.843429395;0.957453374;-2.890791254;
17:11:47.637789;0.260232051;0;0.991835185;-2.855948221;
17:11:47.648422;0.260232051;0;0.991835185;-2.855948221;
17:11:47.658529;0.278532134;1.128410058;1.022596951;-2.824216745;
17:11:47.669689;0.288849096;0.609150759;1.049850348;-2.793023236;
17:11:47.680717;0.288849096;0.609150759;1.049850348;-2.793023236;
17:11:47.691315;0.293076168;0.21201268;1.07153218;-2.761011757;
17:11:47.704633;0.293076168;0.21201268;1.07153218;-2.761011757;
17:11:47.715242;0.299285545;0.355820177;1.084464934;-2.735720272;
17:11:47.725342;0.304505947;0.30979399;1.092480614;-2.713360117;
17:11:47.736232;0.304505947;0.30979399;1.092480614;-2.713360117;
17:11:47.746990;0.305184154;0.041773338;1.094408731;-2.694636132;
17:11:47.757981;0.304886891;-0.015780858;1.090360526;-2.676074048;
17:11:47.772212;0.304886891;-0.015780858;1.090360526;-2.676074048;
17:11:47.782447;0.299535744;-0.312412222;1.079042493;-2.663149394;
17:11:47.792518;0.286507856;-0.77162237;1.057497687;-2.65588407;
17:11:47.807530;0.286507856;-0.77162237;1.057497687;-2.65588407;
17:11:47.818098;0.267965079;-1.146115296;1.025502803;-2.655032831;
17:11:47.828172;0.259483569;-0.484845115;0.986960488;-2.656705046;
17:11:47.841418;0.259483569;-0.484845115;0.986960488;-2.656705046;
17:11:47.851652;0.246482502;-0.759658729;0.943423739;-2.661959556;
17:11:47.862006;0.246482502;-0.759658729;0.943423739;-2.661959556;
17:11:47.872084;0.24224136;-0.229633348;0.897237842;-2.668061041;
17:11:47.882217;0.24224136;-0.229633348;0.897237842;-2.668061041;
17:11:47.895350;0.241232055;-0.054333937;0.854058818;-2.673390604;
17:11:47.907984;0.241232055;-0.054333937;0.854058818;-2.673390604;
17:11:47.918615;0.241232055;-0.054333937;0.854058818;-2.673390604;
17:11:47.928855;0.241232055;0;0.77570172;-2.681090183;
17:11:47.939527;0.241232055;0;0.77570172;-2.681090183;
17:11:47.949751;0.23723824;-0.16487708;0.730027175;-2.68570217;
17:11:47.964586;0.23723824;-0.16487708;0.730027175;-2.68570217;
17:11:47.974745;0.239270369;0.090204517;0.693930166;-2.687718424;
17:11:47.985085;0.239270369;0.090204517;0.693930166;-2.687718424;
17:11:47.995215;0.240483667;0.053548443;0.662261757;-2.688194347;
17:11:48.005483;0.240483667;0.053548443;0.662261757;-2.688194347;
17:11:48.016950;0.237508924;-0.141266415;0.633169031;-2.689106389;
17:11:48.028029;0.237508924;-0.141266415;0.633169031;-2.689106389;
17:11:48.039061;0.238635191;0.05579491;0.608672041;-2.688824704;
17:11:48.051569;0.238635191;0.05579491;0.608672041;-2.688824704;
17:11:48.061749;0.223040308;-0.708864609;0.571488943;-2.694443765;
17:11:48.075324;0.190866903;-1.461420731;0.512208078;-2.712173254;
17:11:48.085562;0.190866903;-1.461420731;0.512208078;-2.712173254;
17:11:48.096046;0.137501127;-2.666536995;0.424724952;-2.746563061;
17:11:48.121487;0.137501127;-2.666536995;0.424724952;-2.746563061;
17:11:48.132138;0.137501127;0;0.344347417;-2.778361069;
17:11:48.150174;0.137501127;0;0.344347417;-2.778361069;
17:11:48.160280;0.111283697;-0.838930143;0.22181631;-2.830870257;
17:11:48.173838;0.111283697;-0.838930143;0.22181631;-2.830870257;
17:11:48.184469;0.087210889;-1.010402372;0.126391048;-2.874478345;
17:11:48.194932;0.087210889;-1.010402372;0.126391048;-2.874478345;
17:11:48.205273;0.087210889;-1.010402372;0.126391048;-2.874478345;
17:11:48.215996;0.087210889;-1.010402372;0.126391048;-2.874478345;
17:11:48.226188;0.06631964;-0.709220392;0.011156804;-2.930154905;
17:11:48.238806;0.06631964;-0.709220392;0.011156804;-2.930154905;
17:11:48.249060;0.043372133;-0.649027943;0.001;-2.997166593;
17:11:48.265910;0.043372133;-0.649027943;0.001;-2.997166593;
17:11:48.276009;-0.058481227;-3.337231741;0.001;-3.102373019;
17:11:48.293743;-0.058481227;-3.337231741;0.001;-3.102373019;
17:11:48.304981;-0.059485204;-0.038715217;0.001;3.116063697;
17:11:48.321432;-0.059485204;-0.038715217;0.001;3.116063697;
17:11:48.331905;-0.078185914;-0.785002931;0.001;3.062202328;
17:11:48.342093;-0.078185914;-0.785002931;0.001;3.062202328;
17:11:48.353781;-0.095805748;-0.656115458;0.001;3.007116136;
17:11:48.373517;-0.095805748;-0.656115458;0.001;3.007116136;
17:11:48.383648;-0.112504717;-0.691450491;0.001;2.962224879;
17:11:48.393908;-0.112504717;-0.691450491;0.001;2.962224879;
17:11:48.415052;-0.112504717;0;0.001;2.926071624;
17:11:48.425735;-0.147920229;-1.525148028;0.001;2.885193996;
17:11:48.436601;-0.165878457;-1.008056813;0.001;2.854111061;
17:11:48.449654;-0.165878457;-1.008056813;0.001;2.854111061;
17:11:48.460375;-0.234310298;-3.919387599;0.001;2.804731093;
17:11:48.470506;-0.279593951;-2.486712451;0.001;2.746927113;
17:11:48.484986;-0.279593951;-2.486712451;0.001;2.746927113;
17:11:48.495116;-0.292355284;-0.738072074;0.001;2.698810207;
17:11:48.505946;-0.299551832;-0.423076037;0.001;2.658240229;
17:11:48.516171;-0.299551832;-0.423076037;0.001;2.658240229;
17:11:48.528005;-0.299551832;-0.423076037;0.001;2.658240229;
17:11:48.539953;-0.305990092;-0.395112564;0.001;2.62457725;
17:11:48.550160;-0.305990092;-0.395112564;0.001;2.62457725;
17:11:48.560369;-0.3037774;0.078427363;0.001;2.580116501;
17:11:48.573954;-0.3037774;0.078427363;0.001;2.580116501;
17:11:48.584873;-0.30892574;-0.2082334;0.001;2.549316724;
17:11:48.596003;-0.30892574;-0.2082334;0.001;2.549316724;
17:11:48.613129;-0.311821164;-0.140537396;0.001;2.52845449;
17:11:48.623781;-0.311571642;0.012385575;0.001;2.512168162;
17:11:48.633880;-0.311571642;0.012385575;0.001;2.512168162;
17:11:48.644309;-0.309353806;0.109996211;0.001;2.499709921;
17:11:48.655125;-0.309353806;0.109996211;0.001;2.499709921;
17:11:48.667559;-0.303854977;0.2740436;0.001;2.491406374;
17:11:48.677678;-0.303854977;0.2740436;0.001;2.491406374;
17:11:48.688500;-0.266717355;1.597323715;0.012580901;2.497359601;
17:11:48.698653;-0.264259613;0.132547475;0.02160564;2.502191404;
17:11:48.712152;-0.264259613;0.132547475;0.02160564;2.502191404;
17:11:48.724543;-0.180231412;4.707068518;0.078014382;2.531297119;
17:11:48.734739;-0.126912787;2.964791746;0.159674452;2.574281643;
17:11:48.756113;-0.126912787;2.964791746;0.159674452;2.574281643;
17:11:48.766674;-0.037206173;3.908065963;0.320646636;2.660332912;
17:11:48.783505;-0.037206173;3.908065963;0.320646636;2.660332912;
17:11:48.793593;0.005862871;1.655236328;0.511540761;2.766699379;
17:11:48.804955;0.027624843;0.982321372;0.659918562;2.853925996;
17:11:48.815147;0.027624843;0.982321372;0.659918562;2.853925996;
17:11:48.829442;0.100749032;3.732463263;0.824060659;2.950589816;
17:11:48.858932;0.100749032;3.732463263;0.824060659;2.950589816;
17:11:48.871882;0.098297409;-0.114798925;0.963039193;3.039227476;
17:11:48.887895;0.098297409;-0.114798925;0.963039193;3.039227476;
17:11:48.898949;0.148996602;1.346131797;1.202265558;-3.083178842;
17:11:48.918151;0.148996602;1.346131797;1.202265558;-3.083178842;
17:11:48.930128;0.193693475;1.277010551;1.391163296;-2.943045477;
17:11:48.940259;0.263985195;3.561336363;1.516476343;-2.851630835;
17:11:48.951816;0.263985195;3.561336363;1.516476343;-2.851630835;
17:11:48.962829;0.306562786;2.192718449;1.639958713;-2.759182498;
17:11:48.973528;0.306562786;2.192718449;1.639958713;-2.759182498;
17:11:48.983861;0.343015988;2.016775682;1.750487492;-2.673228215;
17:11:48.994936;0.375863372;1.862054179;1.85265315;-2.590321568;
17:11:49.008182;0.375863372;1.862054179;1.85265315;-2.590321568;
17:11:49.019281;0.447736376;3.883778107;1.979192855;-2.491536954;
17:11:49.030907;0.445965196;-0.096819922;2.070606961;-2.408745203;
17:11:49.046812;0.445965196;-0.096819922;2.070606961;-2.408745203;
17:11:49.057365;0.435803546;-0.518902221;2.135909024;-2.334870498;
17:11:49.067539;0.41747357;-1.01705911;2.1696793;-2.27916921;
17:11:49.081255;0.41747357;-1.01705911;2.1696793;-2.27916921;
17:11:49.091348;0.384836822;-1.7899797;2.177275152;-2.2357339;
17:11:49.101834;0.359766729;-1.469378008;2.168778928;-2.202904254;
17:11:49.115310;0.359766729;-1.469378008;2.168778928;-2.202904254;
17:11:49.125955;0.338559797;-1.268844533;2.150164619;-2.176119566;
17:11:49.136522;0.349603707;0.667523601;2.13686441;-2.147306149;
17:11:49.148486;0.349603707;0.667523601;2.13686441;-2.147306149;
17:11:49.158582;0.378304848;1.697206053;2.134927138;-2.112152899;
17:11:49.169305;0.3979468;1.144421007;2.139146571;-2.073361362;
17:11:49.182224;0.3979468;1.144421007;2.139146571;-2.073361362;
17:11:49.193180;0.402162927;0.253387352;2.142766291;-2.035925451;
17:11:49.203525;0.402162927;0.253387352;2.142766291;-2.035925451;
17:11:49.217853;0.397173211;-0.261071366;2.14324604;-1.994725482;
17:11:49.228698;0.409253663;0.72293286;2.146412562;-1.95729969;
17:11:49.239392;0.406584173;-0.165096163;2.147817714;-1.921878908;
17:11:49.251931;0.406584173;-0.165096163;2.147817714;-1.921878908;
17:11:49.262487;0.376196085;-1.824994217;2.141372055;-1.889393513;
17:11:49.272989;0.376196085;-1.824994217;2.141372055;-1.889393513;
17:11:49.283158;0.337545899;-1.953971115;2.125079668;-1.855350091;
17:11:49.293482;0.300398292;-2.177773006;2.106268215;-1.828673089;
17:11:49.303987;0.300398292;-2.177773006;2.106268215;-1.828673089;
17:11:49.314464;0.275285278;-1.537175207;2.087210544;-1.803952763;
17:11:49.325141;0.240405268;-2.179386143;2.066596015;-1.781026141;
17:11:49.340848;0.240405268;-2.179386143;2.066596015;-1.781026141;
17:11:49.355647;0.218510214;-1.102121063;2.042914711;-1.752057966;
17:11:49.366398;0.188033606;-1.522510139;2.020878607;-1.722415021;
17:11:49.377907;0.188033606;-1.522510139;2.020878607;-1.722415021;
17:11:49.388532;0.152400541;-1.963900594;2.002531723;-1.695097467;
17:11:49.399346;0.126215365;-1.647993773;1.989002642;-1.6701573;
17:11:49.409855;0.126215365;-1.647993773;1.989002642;-1.6701573;
17:11:49.420652;0.081529303;-2.785638822;1.976784256;-1.644464672;
17:11:49.430779;0.058545454;-1.448435745;1.96834599;-1.617389478;
17:11:49.442707;0.058545454;-1.448435745;1.96834599;-1.617389478;
17:11:49.452818;0.034629665;-1.454462374;1.963688849;-1.587397553;
17:11:49.463741;-0.000589231;-1.965670019;1.963743214;-1.552195242;
17:11:49.476336;-0.000589231;-1.965670019;1.963743214;-1.552195242;
17:11:49.486496;-0.044199063;-2.69499477;1.969595297;-1.517451698;
17:11:49.496646;-0.070019924;-1.54204313;1.981967976;-1.478188822;
17:11:49.510643;-0.070019924;-1.54204313;1.981967976;-1.478188822;
17:11:49.520721;-0.080404511;-0.602631978;2.000485372;-1.434623837;
17:11:49.530790;-0.097917386;-1.094547585;2.023601164;-1.390877885;
17:11:49.543207;-0.097917386;-1.094547585;2.023601164;-1.390877885;
17:11:49.553982;-0.11047022;-0.744154916;2.053637843;-1.341475938;
17:11:49.564941;-0.133306907;-1.404895089;2.090297716;-1.289470387;
17:11:49.577319;-0.133306907;-1.404895089;2.090297716;-1.289470387;
17:11:49.587451;-0.149049195;-0.878888625;2.138351122;-1.227578123;
17:11:49.599216;-0.149049195;-0.878888625;2.138351122;-1.227578123;
17:11:49.609935;-0.186033935;-1.758080627;2.213300336;-1.144340285;
17:11:49.620224;-0.206012248;-1.127467027;2.28802468;-1.067102247;
17:11:49.633586;-0.206012248;-1.127467027;2.28802468;-1.067102247;
17:11:49.645341;-0.213497614;-0.430139076;2.367546551;-0.986836188;
17:11:49.655707;-0.220700997;-0.447176624;2.446218605;-0.908730443;
17:11:49.666819;-0.220700997;-0.447176624;2.446218605;-0.908730443;
17:11:49.676922;-0.224963383;-0.249633537;2.532918134;-0.822873204;
17:11:49.687039;-0.233155077;-0.510633567;2.619183677;-0.738414635;
17:11:49.698990;-0.233155077;-0.510633567;2.619183677;-0.738414635;
17:11:49.709338;-0.244830707;-0.714001958;2.713853882;-0.647474285;
17:11:49.719797;-0.244830707;-0.714001958;2.713853882;-0.647474285;
17:11:49.730710;-0.244555639;0.015955344;2.812004135;-0.550764075;
17:11:49.741179;-0.240055431;0.223340047;2.920049208;-0.438987047;
17:11:49.754734;-0.240055431;0.223340047;2.920049208;-0.438987047;
17:11:49.764843;-0.231317348;0.478441525;3.007926247;-0.340911878;
17:11:49.775053;-0.212624869;1.154163534;3.069878717;-0.260717995;
17:11:49.788310;-0.212624869;1.154163534;3.069878717;-0.260717995;
17:11:49.799203;-0.163417187;2.98199475;3.094475728;-0.197564914;
17:11:49.809318;-0.13906842;1.442948315;3.10480807;-0.140104756;
17:11:49.820646;-0.13906842;1.442948315;3.10480807;-0.140104756;
17:11:49.831226;-0.112206992;1.648990455;3.100632805;-0.09166304;
17:11:49.841867;-0.059169898;3.324312003;3.064871123;-0.060380099;
17:11:49.854941;-0.059169898;3.324312003;3.064871123;-0.060380099;
17:11:49.865260;-0.033582433;1.392361618;3.018296392;-0.027803961;
17:11:49.875649;0.016877812;3.08293828;2.953831739;-0.011189949;
17:11:49.887491;0.016877812;3.08293828;2.953831739;-0.011189949;
17:11:49.898314;0.058953696;2.585206481;2.876290158;-0.002547223;
17:11:49.908597;0.081541514;1.337943933;2.799739743;0.007057862;
17:11:49.923440;0.081541514;1.337943933;2.799739743;0.007057862;
17:11:49.933488;0.126930197;2.419379345;2.699554645;0.008502273;
17:11:49.943694;0.171591166;2.614003043;2.596608762;0.002235292;
17:11:49.957226;0.171591166;2.614003043;2.596608762;0.002235292;
17:11:49.967343;0.216763429;2.652614742;2.481786398;-0.011972911;
17:11:49.977454;0.237627683;1.312468469;2.380637218;-0.023925637;
17:11:49.990738;0.237627683;1.312468469;2.380637218;-0.023925637;
17:11:50.001032;0.280245434;2.597234469;2.263522033;-0.044411055;
17:11:50.011829;0.296319403;0.894521788;2.144761787;-0.064217989;
17:11:50.023603;0.296319403;0.894521788;2.144761787;-0.064217989;
17:11:50.033674;0.333401055;2.324364785;2.029753903;-0.088446809;
17:11:50.044442;0.366291914;2.010449622;1.904874586;-0.118726877;
17:11:50.056139;0.366291914;2.010449622;1.904874586;-0.118726877;
17:11:50.066424;0.383889094;1.077210544;1.784464534;-0.148820422;
17:11:50.077007;0.401488709;1.122341225;1.671325604;-0.178313077;
17:11:50.088279;0.401488709;1.122341225;1.671325604;-0.178313077;
17:11:50.099001;0.448241421;2.8722212;1.536086018;-0.219853054;
17:11:50.109451;0.462081886;0.855441453;1.408938945;-0.259624322;
17:11:50.121582;0.462081886;0.855441453;1.408938945;-0.259624322;
17:11:50.131698;0.484011437;1.299273588;1.27769922;-0.30259583;
17:11:50.142245;0.484011437;1.299273588;1.27769922;-0.30259583;
17:11:50.152414;0.490685938;0.362870483;1.148164056;-0.345080975;
17:11:50.162746;0.493134526;0.137165871;1.036644759;-0.381361305;
17:11:50.175121;0.493134526;0.137165871;1.036644759;-0.381361305;
17:11:50.187670;0.491771695;-0.077497737;0.940611776;-0.412009375;
17:11:50.197793;0.482486664;-0.502011569;0.857069421;-0.437170811;
17:11:50.208536;0.482486664;-0.502011569;0.857069421;-0.437170811;
17:11:50.219146;0.469985305;-0.654513116;0.78822405;-0.455892145;
17:11:50.229297;0.469985305;-0.654513116;0.78822405;-0.455892145;
17:11:50.239423;0.449624765;-1.285863204;0.747146748;-0.464278585;
17:11:50.249658;0.439778109;-0.587316402;0.711857067;-0.469695388;
17:11:50.262437;0.439778109;-0.587316402;0.711857067;-0.469695388;
