Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:10:24.319207;-0.016856849;0;0.055752728;2.86405595;
17:10:24.331666;-0.016856849;0;0.055752728;2.86405595;
17:10:24.342040;-0.015835571;0.029935073;0.054799011;2.865467679;
17:10:24.355572;-0.015835571;0.029935073;0.054799011;2.865467679;
17:10:24.366437;-0.015835571;0;0.053927431;2.86603579;
17:10:24.384537;-0.015835571;0;0.052654814;2.86656717;
17:10:24.396134;-0.015835571;0;0.052654814;2.86656717;
17:10:24.406792;-0.015835571;0;0.051180468;2.866971264;
17:10:24.421659;-0.015835571;0;0.051180468;2.866971264;
17:10:24.431731;-0.015835571;0;0.049577548;2.867267459;
17:10:24.443807;-0.015835571;0;0.048142381;2.867451387;
17:10:24.459208;-0.015835571;0;0.048142381;2.867451387;
17:10:24.469302;-0.015835571;0;0.046576323;2.867590412;
17:10:24.480094;-0.015835571;0;0.046576323;2.867590412;
17:10:24.490809;-0.015835571;0;0.044940668;2.867684125;
17:10:24.500935;-0.015835571;0;0.043531197;2.867731923;
17:10:24.513899;-0.015835571;0;0.043531197;2.867731923;
17:10:24.523978;-0.015835571;0;0.04204234;2.867755653;
17:10:24.534086;-0.015835571;0;0.04204234;2.867755653;
17:10:24.545016;-0.015835571;0;0.040567801;2.867756624;
17:10:24.556420;-0.015835571;0;0.038907642;2.867735267;
17:10:24.567349;-0.015835571;0;0.038907642;2.867735267;
17:10:24.577423;-0.016856849;-0.050418063;0.035883515;2.866980119;
17:10:24.589583;-0.016856849;-0.050418063;0.035883515;2.866980119;
17:10:24.600283;-0.017837149;-0.055680054;0.0323309;2.865803636;
17:10:24.610565;-0.017837149;0;0.029402908;2.864845545;
17:10:24.620645;-0.017837149;0;0.029402908;2.864845545;
17:10:24.631078;-0.017837149;0;0.026336923;2.863855848;
17:10:24.643975;-0.017837149;0;0.026336923;2.863855848;
17:10:24.654689;-0.019839016;-0.115534668;0.021562968;2.861882784;
17:10:24.665330;-0.02012743;-0.015530753;0.016841719;2.859877513;
17:10:24.678391;-0.02012743;-0.015530753;0.016841719;2.859877513;
17:10:24.689106;-0.02012743;0;0.013268718;2.85833907;
17:10:24.699372;-0.02012743;0;0.01017167;2.85698597;
17:10:24.713824;-0.02012743;0;0.01017167;2.85698597;
17:10:24.724229;-0.021148147;-0.054569872;0.005943113;2.855021174;
17:10:24.734544;-0.021148147;0;0.002560003;2.853405272;
