Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
17:13:23.454529;-0.006227305;0;5.625945995;0.016349986;
17:13:23.473551;-0.006227305;0;5.756546036;0.175394703;
17:13:23.484290;-0.006937456;-0.042296699;5.881764709;0.335720938;
17:13:23.494877;-0.006937456;-0.042296699;5.881764709;0.335720938;
17:13:23.505520;-0.005962989;0.034852001;6.060018908;0.591892339;
17:13:23.516263;-0.005962989;0.034852001;6.060018908;0.591892339;
17:13:23.526827;-0.005962989;0;6.145204836;0.738651409;
17:13:23.536933;-0.006987303;-0.066128071;6.204084876;0.863760677;
17:13:23.547361;-0.006987303;-0.066128071;6.204084876;0.863760677;
17:13:23.558390;-0.00796177;-0.062892539;6.243967019;0.980163136;
17:13:23.568908;-0.00796177;0;6.267088483;1.104558693;
17:13:23.583120;-0.00796177;0;6.267088483;1.104558693;
17:13:23.593621;-0.00796177;0;6.270507073;1.211444656;
17:13:23.603906;-0.010274475;-0.145581871;6.263957429;1.307740563;
17:13:23.614476;-0.010274475;-0.145581871;6.263957429;1.307740563;
17:13:23.625122;-0.010274475;0;6.252454469;1.405507192;
17:13:23.635682;-0.011249316;-0.060602029;6.242966201;1.501257286;
17:13:23.646905;-0.011249316;-0.060602029;6.242966201;1.501257286;
17:13:23.657129;-0.012272999;-0.063211627;6.240993283;1.601342712;
17:13:23.667242;-0.013559757;-0.078833427;6.252556773;1.709064811;
17:13:23.679591;-0.013559757;-0.078833427;6.252556773;1.709064811;
17:13:23.690248;-0.015510768;-0.118989386;6.283292004;1.827174506;
17:13:23.700373;-0.018794835;-0.205888136;6.335076545;1.95367134;
17:13:23.711965;-0.018794835;-0.205888136;6.335076545;1.95367134;
17:13:23.722055;-0.019771589;-0.059693526;6.413068222;2.096929811;
17:13:23.732128;-0.022030985;-0.138331818;6.514812168;2.253345492;
17:13:23.742521;-0.022030985;-0.138331818;6.514812168;2.253345492;
17:13:23.752592;-0.023986938;-0.099267801;6.665776397;2.458632535;
17:13:23.764667;-0.023986938;-0.099267801;6.665776397;2.458632535;
17:13:23.774748;-0.026245293;-0.135418043;6.812061441;2.644137819;
17:13:23.785095;-0.027224466;-0.060117954;6.965566698;2.833081841;
17:13:23.795167;-0.027224466;-0.060117954;6.965566698;2.833081841;
17:13:23.805720;-0.02845804;-0.074463926;7.123474323;3.028738485;
17:13:23.817465;-0.02845804;-0.074463926;7.123474323;3.028738485;
17:13:23.827553;-0.029438092;-0.059366396;7.271762451;-3.061461192;
17:13:23.837868;-0.029733478;-0.015226446;7.418470426;-2.845553369;
17:13:23.849156;-0.029733478;-0.015226446;7.418470426;-2.845553369;
17:13:23.859762;-0.029689552;0.002798296;7.503708042;-2.685769406;
17:13:23.870215;-0.029689552;0;7.552918332;-2.541109002;
17:13:23.881585;-0.029689552;0;7.552918332;-2.541109002;
17:13:23.892190;-0.029645886;0.002613017;7.563970601;-2.409220441;
17:13:23.903063;-0.028621572;0.061756342;7.540488845;-2.295654402;
17:13:23.915548;-0.028621572;0.061756342;7.540488845;-2.295654402;
17:13:23.925626;-0.029602482;-0.056759887;7.487744563;-2.192136879;
17:13:23.937137;-0.029894667;-0.018780401;7.42477576;-2.107602992;
17:13:23.947738;-0.029894667;-0.018780401;7.42477576;-2.107602992;
17:13:23.958129;-0.029850648;0.002659386;7.34976198;-2.022824706;
17:13:23.968222;-0.029850648;0;7.277540596;-1.944502805;
17:13:23.979990;-0.029850648;0;7.277540596;-1.944502805;
17:13:23.990850;-0.030831825;-0.058771356;7.205173569;-1.859805051;
17:13:24.000944;-0.031813571;-0.054765864;7.140731265;-1.763469417;
17:13:24.013888;-0.031813571;-0.054765864;7.140731265;-1.763469417;
17:13:24.024587;-0.031813571;0;7.102651495;-1.669721621;
17:13:24.034709;-0.031813571;0;7.089609411;-1.562846097;
17:13:24.046077;-0.031813571;0;7.089609411;-1.562846097;
17:13:24.056645;-0.030788635;0.063366788;7.110430484;-1.437646939;
17:13:24.066717;-0.029806889;0.061864059;7.171839709;-1.293675287;
17:13:24.079087;-0.029806889;0.061864059;7.171839709;-1.293675287;
17:13:24.089401;-0.029806889;0;7.291370178;-1.109449562;
17:13:24.099789;-0.028825711;0.062520889;7.446989323;-0.916045161;
17:13:24.112365;-0.028825711;0.062520889;7.446989323;-0.916045161;
17:13:24.122429;-0.028384282;0.024916052;7.660089116;-0.675709123;
17:13:24.132717;-0.028426708;-0.002655441;7.854993688;-0.454291372;
17:13:24.144764;-0.028426708;-0.002655441;7.854993688;-0.454291372;
