Time	Hip_x	Hip_vel	Hip_omega	Hip_AO	Knee_x	Knee_vel	Knee_omega	Knee_AO	Ankle_x	Ankle_vel	Ankle_omega	Ankle_AO
17:23:28.776718	-0.08267089560663024	0.0012820269507746174	4.957744598388672	-3.0452108417818984	0	0	0	0	0	0	0	0
17:23:28.786856	-0.08267089560663024	0.0012820269507746174	4.957744598388672	-3.0452108417818984	0	0	0	0	0	0	0	0
17:23:28.797997	-0.08267089560663024	0.0012820269507746174	4.957744598388672	-3.0452108417818984	0	0	0	0	0	0	0	0
17:23:28.808154	-0.08367407356395533	-0.10031779573250882	4.941314697265625	-3.0806903067780134	0	0	0	0	0	0	0	0
17:23:28.819320	-0.08367407356395533	-0.10031779573250882	4.941314697265625	-3.0806903067780134	0	0	0	0	0	0	0	0
17:23:28.829413	-0.08367407356395533	-0.10031779573250882	4.941314697265625	-3.0806903067780134	0	0	0	0	0	0	0	0
17:23:28.843960	-0.0816420149475158	0.20320586164395277	4.895969390869141	-3.1111561041745865	0	0	0	0	0	0	0	0
17:23:28.854125	-0.0816420149475158	0.20320586164395277	4.895969390869141	-3.1111561041745865	0	0	0	0	0	0	0	0
17:23:28.864533	-0.0816420149475158	0.20320586164395277	4.895969390869141	-3.1111561041745865	0	0	0	0	0	0	0	0
17:23:28.875852	-0.0816420149475158	0.20320586164395277	4.895969390869141	-3.1111561041745865	0	0	0	0	0	0	0	0
17:23:28.885974	-0.07961089050681036	0.20311244407054396	4.8625688552856445	-3.1356439850080626	0	0	0	0	0	0	0	0
17:23:28.896403	-0.07961089050681036	0.20311244407054396	4.8625688552856445	-3.1356439850080626	0	0	0	0	0	0	0	0
17:23:28.908580	-0.07961089050681036	0.20311244407054396	4.8625688552856445	-3.1356439850080626	0	0	0	0	0	0	0	0
17:23:28.920526	-0.07239689784874835	0.721399265806201	4.783602237701416	3.134633362173222	0	0	0	0	0	0	0	0
17:23:28.931375	-0.07239689784874835	0.721399265806201	4.783602237701416	3.134633362173222	0	0	0	0	0	0	0	0
17:23:28.941470	-0.07239689784874835	0.721399265806201	4.783602237701416	3.134633362173222	0	0	0	0	0	0	0	0
17:23:28.951561	-0.07239689784874835	0.721399265806201	4.783602237701416	3.134633362173222	0	0	0	0	0	0	0	0
17:23:28.962035	-0.06415449353862084	0.8242404310127516	4.712741374969482	3.1313232249072236	0	0	0	0	0	0	0	0
17:23:28.972171	-0.06415449353862084	0.8242404310127516	4.712741374969482	3.1313232249072236	0	0	0	0	0	0	0	0
17:23:28.982257	-0.06415449353862084	0.8242404310127516	4.712741374969482	3.1313232249072236	0	0	0	0	0	0	0	0
17:23:28.996809	-0.0569255123795783	0.7228981159042538	4.662444114685059	3.1339571224803286	0	0	0	0	0	0	0	0
17:23:29.010287	-0.0569255123795783	0.7228981159042538	4.662444114685059	3.1339571224803286	0	0	0	0	0	0	0	0
17:23:29.020382	-0.0569255123795783	0.7228981159042538	4.662444114685059	3.1339571224803286	0	0	0	0	0	0	0	0
17:23:29.035025	-0.05169516295310645	0.5230349426471846	4.623927593231201	3.1386239354747296	0	0	0	0	0	0	0	0
17:23:29.045218	-0.05169516295310645	0.5230349426471846	4.623927593231201	3.1386239354747296	0	0	0	0	0	0	0	0
17:23:29.056111	-0.05169516295310645	0.5230349426471846	4.623927593231201	3.1386239354747296	0	0	0	0	0	0	0	0
17:23:29.066877	-0.05169516295310645	0.5230349426471846	4.623927593231201	3.1386239354747296	0	0	0	0	0	0	0	0
17:23:29.077128	-0.05372928751082841	-0.20341245577219572	4.639690399169922	3.136229918781769	0	0	0	0	0	0	0	0
17:23:29.087240	-0.05372928751082841	-0.20341245577219572	4.639690399169922	3.136229918781769	0	0	0	0	0	0	0	0
17:23:29.098136	-0.05372928751082841	-0.20341245577219572	4.639690399169922	3.136229918781769	0	0	0	0	0	0	0	0
17:23:29.112353	-0.0609479092276835	-0.721862171685509	4.675459861755371	3.122906687550344	0	0	0	0	0	0	0	0
17:23:29.122677	-0.0609479092276835	-0.721862171685509	4.675459861755371	3.122906687550344	0	0	0	0	0	0	0	0
17:23:29.132774	-0.0609479092276835	-0.721862171685509	4.675459861755371	3.122906687550344	0	0	0	0	0	0	0	0
17:23:29.143397	-0.0609479092276835	-0.721862171685509	4.675459861755371	3.122906687550344	0	0	0	0	0	0	0	0
17:23:29.153520	-0.06730644290073026	-0.6358533673046763	4.662996768951416	3.1035139706559995	0	0	0	0	0	0	0	0
17:23:29.164045	-0.06730644290073026	-0.6358533673046763	4.662996768951416	3.1035139706559995	0	0	0	0	0	0	0	0
17:23:29.174151	-0.06730644290073026	-0.6358533673046763	4.662996768951416	3.1035139706559995	0	0	0	0	0	0	0	0
17:23:29.184252	-0.07132082547404496	-0.4014382573314698	4.624621391296387	3.1035139706559995	0	0	0	0	0	0	0	0
17:23:29.194419	-0.07132082547404496	-0.4014382573314698	4.624621391296387	3.083428675368882	0	0	0	0	0	0	0	0
17:23:29.205056	-0.07132082547404496	-0.4014382573314698	4.624621391296387	3.083428675368882	0	0	0	0	0	0	0	0
17:23:29.215788	-0.07132082547404496	-0.4014382573314698	4.624621391296387	3.083428675368882	0	0	0	0	0	0	0	0
17:23:29.226223	-0.07235610485836808	-0.1035279384323115	4.560150146484375	3.066819619530211	0	0	0	0	0	0	0	0
17:23:29.236709	-0.07235610485836808	-0.1035279384323115	4.560150146484375	3.066819619530211	0	0	0	0	0	0	0	0
17:23:29.246802	-0.07235610485836808	-0.1035279384323115	4.560150146484375	3.066819619530211	0	0	0	0	0	0	0	0
17:23:29.257065	-0.07235610485836808	-0.1035279384323115	4.560150146484375	3.066819619530211	0	0	0	0	0	0	0	0
17:23:29.267918	-0.07035630467432163	0.19998001840464408	4.466995716094971	3.0563223088611586	0	0	0	0	0	0	0	0
17:23:29.278193	-0.07035630467432163	0.19998001840464408	4.466995716094971	3.0563223088611586	0	0	0	0	0	0	0	0
17:23:29.288333	-0.07035630467432163	0.19998001840464408	4.466995716094971	3.0563223088611586	0	0	0	0	0	0	0	0
17:23:29.302886	-0.06615978216444858	0.41965225098730546	4.3844685554504395	3.0563223088611586	0	0	0	0	0	0	0	0
17:23:29.312981	-0.06615978216444858	0.41965225098730546	4.3844685554504395	3.053311296408115	0	0	0	0	0	0	0	0
17:23:29.323141	-0.06615978216444858	0.41965225098730546	4.3844685554504395	3.053311296408115	0	0	0	0	0	0	0	0
17:23:29.333229	-0.06615978216444858	0.41965225098730546	4.3844685554504395	3.053311296408115	0	0	0	0	0	0	0	0
