Time	Hip_x	Hip_vel	Hip_omega	Hip_AO	Knee_x	Knee_vel	Knee_omega	Knee_AO	Ankle_x	Ankle_vel	Ankle_omega	Ankle_AO
17:22:18.361732	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.371857	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.381958	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.392052	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.402378	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.412853	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.423239	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.433721	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.445146	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.455261	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.465363	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.478876	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.489309	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.499464	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.510310	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.520893	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.530997	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.541098	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.555747	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.566267	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.576359	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.586574	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.597486	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.607641	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.618567	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.631629	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.642498	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.653382	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.663538	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.674362	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.685078	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.697496	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.707716	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.717843	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.728287	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.738397	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.748754	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.759399	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.769546	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.781081	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.791224	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.801823	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.811952	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.822210	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.833023	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.843651	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.853810	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.863949	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.874369	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.885479	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.896561	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.910564	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.920670	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.930831	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.941128	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.951218	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.961309	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.972814	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.983674	0	0	0	0	0	0	0	0	0	0	0	0
17:22:18.994081	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.004926	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.015205	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.025332	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.035457	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.045546	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.055892	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.066043	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.076194	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.093094	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.104154	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.114292	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.125457	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.135555	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.146179	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.156280	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.171513	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.181670	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.192643	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.202743	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.213247	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.223411	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.233617	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.245212	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.255329	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.265521	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.275668	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.290120	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.300707	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.310800	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.320973	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.331068	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.341218	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.351493	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.361955	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.372316	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.382416	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.392515	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.402768	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.412928	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.423879	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.434316	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.444994	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.455645	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.466026	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.476825	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.487586	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.497753	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.507847	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.520359	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.531090	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.541256	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.551817	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.561982	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.572083	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.582179	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.596119	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.606219	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.616508	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.627072	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.637222	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.647848	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.657952	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.668642	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.678929	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.689027	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.699122	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.713492	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.723688	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.734263	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.744493	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.755102	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.765313	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.776233	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.789640	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.800046	0	0	0	0	0	0	0	0	0	0	0	0
17:22:19.810404	0	0	0	0	0	0	0	0	0	0	0	0
