Time;Hip_x;Hip_vel;Hip_omega;Hip_AO;Knee_x;Knee_vel;Knee_omega;Knee_AO;Ankle_x;Ankle_vel;Ankle_omega;Ankle_AO
16:57:33.502691;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.506671;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.517585;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.528332;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.538438;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.554569;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.563167;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.571368;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.582333;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.592626;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.603240;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.613500;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.623518;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.634306;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.645111;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.656127;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.666842;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.678133;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.688292;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.699185;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.709125;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.719026;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.729255;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.741448;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.752297;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.762215;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.773082;0;0;0;0;0;0;0;0;0;0;0;0
16:57:33.783985;0;0;0;0;0;0;0;0;0;0;0;0
