Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:26:35.694940;-0.005363364;0;0.287359106;2.141423261;1;0
14:26:35.706119;-0.005363364;0;0.288013909;2.146011314;1;0
14:26:35.716222;-0.005363364;0;0.287935773;2.14969475;1;0
14:26:35.726347;-0.005363364;0;0.287246601;2.153317013;1;0
14:26:35.738998;-0.005363364;0;0.287246601;2.153317013;1;0
14:26:35.749179;-0.005363364;0;0.286093179;2.156425335;1;0
14:26:35.759615;-0.005363364;0;0.284175852;2.159764717;1;0
14:26:35.769744;-0.005363364;0;0.281995978;2.162494874;1;0
14:26:35.783022;-0.005363364;0;0.281995978;2.162494874;1;0
14:26:35.793487;-0.005363364;0;0.279049944;2.165321773;1;0
14:26:35.803709;-0.005363364;0;0.276016926;2.167638766;1;0
14:26:35.814008;-0.005363364;0;0.272690576;2.169742461;1;0
14:26:35.824217;-0.005363364;0;0.269114028;2.171652107;1;0
14:26:35.834291;-0.005363364;0;0.269114028;2.171652107;1;0
14:26:35.844470;-0.005363364;0;0.265357699;2.173371754;1;0
14:26:35.854992;-0.005363364;0;0.261523247;2.174897642;1;0
14:26:35.865446;-0.005363364;0;0.257304761;2.176366803;1;0
14:26:35.876597;-0.005363364;0;0.257304761;2.176366803;1;0
14:26:35.887124;-0.005363364;0;0.252151739;2.177925799;1;0
14:26:35.897305;-0.005363364;0;0.24789515;2.17905552;1;0
14:26:35.907793;-0.005363364;0;0.243548792;2.180087044;1;0
14:26:35.919648;-0.005363364;0;0.243548792;2.180087044;1;0
14:26:35.933427;-0.005363364;0;0.239178934;2.181018267;1;0
14:26:35.943505;-0.005363364;0;0.234526472;2.181909343;1;0
14:26:35.953576;-0.005363364;0;0.229924961;2.182702251;1;0
14:26:35.964029;-0.005363364;0;0.224216925;2.183579916;1;0
14:26:35.976135;-0.005363364;0;0.219697934;2.184201862;1;0
14:26:35.986234;-0.005363364;0;0.219697934;2.184201862;1;0
14:26:35.996403;-0.005363364;0;0.214728232;2.184820326;1;0
14:26:36.006862;-0.005363364;0;0.209952574;2.185356834;1;0
14:26:36.018281;-0.005363364;0;0.205086016;2.185851293;1;0
14:26:36.028361;-0.005363364;0;0.205086016;2.185851293;1;0
14:26:36.038935;-0.005363364;0;0.200437311;2.18627913;1;0
14:26:36.049547;-0.005363364;0;0.195749073;2.186670666;1;0
14:26:36.059641;-0.005363364;0;0.191323629;2.187006666;1;0
14:26:36.072393;-0.005363364;0;0.191323629;2.187006666;1;0
14:26:36.082676;-0.005363364;0;0.186788313;2.187320009;1;0
14:26:36.093267;-0.005363364;0;0.182321218;2.187600446;1;0
14:26:36.103377;-0.005363364;0;0.17757519;2.187870226;1;0
14:26:36.115399;-0.005363364;0;0.172927332;2.188108562;1;0
14:26:36.125532;-0.005363364;0;0.172927332;2.188108562;1;0
14:26:36.135923;-0.005363364;0;0.168502653;2.188313564;1;0
14:26:36.146140;-0.005363364;0;0.164452163;2.188483913;1;0
14:26:36.156803;-0.005363364;0;0.160233405;2.188645019;1;0
14:26:36.171749;-0.005363364;0;0.160233405;2.188645019;1;0
14:26:36.182421;-0.005363364;0;0.155738288;2.188799688;1;0
14:26:36.192572;-0.005363364;0;0.151742102;2.188923547;1;0
14:26:36.202613;-0.005363364;0;0.147230458;2.189049113;1;0
14:26:36.212843;-0.005363364;0;0.147230458;2.189049113;1;0
14:26:36.223106;-0.005363364;0;0.143184186;2.189149806;1;0
14:26:36.233605;-0.005363364;0;0.139228102;2.189238177;1;0
