Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;target_cos;target_sin
14:13:26.442176;-0.004627541;0;0.009013416;2.751507829;1;0
14:13:26.452655;-0.004627541;0;0.00869837;2.751494275;1;0
14:13:26.463380;-0.003599484;0.075232026;0.009319551;2.751928131;1;0
14:13:26.475071;-0.003599484;0;0.009809281;2.752303208;1;0
14:13:26.485197;-0.003599484;0;0.009809281;2.752303208;1;0
14:13:26.495547;-0.003599484;0;0.010185495;2.752626941;1;0
14:13:26.505658;-0.003599484;0;0.010458585;2.752900294;1;0
14:13:26.515794;-0.003599484;0;0.010458585;2.752900294;1;0
14:13:26.526090;-0.003599484;0;0.010652434;2.753139397;1;0
14:13:26.536172;-0.003599484;0;0.01078343;2.753368005;1;0
14:13:26.547378;-0.003599484;0;0.01083168;2.753534324;1;0
14:13:26.557802;-0.003599484;0;0.01083168;2.753534324;1;0
14:13:26.568202;-0.003599484;0;0.010826753;2.753680645;1;0
14:13:26.578830;-0.004575167;-0.068690209;0.009896427;2.75336255;1;0
14:13:26.588979;-0.004575167;0;0.009122168;2.753098995;1;0
14:13:26.599862;-0.004575167;0;0.00839611;2.752852958;1;0
14:13:26.612490;-0.004575167;0;0.007680323;2.752611603;1;0
14:13:26.624675;-0.004575167;0;0.007680323;2.752611603;1;0
14:13:26.635057;-0.004575167;0;0.006989668;2.752380019;1;0
14:13:26.645803;-0.003546888;0.076306431;0.007323528;2.752643483;1;0
14:13:26.656107;-0.003546888;0.076306431;0.007323528;2.752643483;1;0
14:13:26.667241;-0.003546888;0;0.00760248;2.752894666;1;0
14:13:26.678201;-0.003546888;0;0.007835358;2.753155671;1;0
14:13:26.690497;-0.003546888;0;0.007935884;2.753313558;1;0
14:13:26.702419;-0.003546888;0;0.007935884;2.753313558;1;0
14:13:26.712627;-0.003546888;0;0.007986944;2.753448981;1;0
14:13:26.723077;-0.003546888;0;0.007994347;2.75356055;1;0
14:13:26.735222;-0.003546888;0;0.007962778;2.753658968;1;0
14:13:26.745903;-0.003546888;0;0.007894063;2.753741672;1;0
14:13:26.756690;-0.003546888;0;0.007894063;2.753741672;1;0
14:13:26.769135;-0.003546888;0;0.00779386;2.753808033;1;0
14:13:26.779577;-0.003546888;0;0.007668285;2.753859572;1;0
14:13:26.790073;-0.003546888;0;0.0075281;2.753897111;1;0
14:13:26.805799;-0.003546888;0;0.0075281;2.753897111;1;0
14:13:26.816041;-0.003546888;0;0.007340415;2.753928853;1;0
14:13:26.826769;-0.003546888;0;0.007175536;2.753945616;1;0
14:13:26.837035;-0.003546888;0;0.007003802;2.753955441;1;0
14:13:26.847335;-0.003546888;0;0.006815864;2.75395954;1;0
14:13:26.857408;-0.003546888;0;0.006815864;2.75395954;1;0
14:13:26.867977;-0.003546888;0;0.006631694;2.753958331;1;0
14:13:26.879040;-0.003546888;0;0.006441467;2.753952747;1;0
14:13:26.889915;-0.003546888;0;0.006240159;2.753942916;1;0
14:13:26.901816;-0.003546888;0;0.006240159;2.753942916;1;0
14:13:26.912439;-0.003546888;0;0.006052821;2.753930737;1;0
14:13:26.922857;-0.003546888;0;0.005814534;2.753911696;1;0
14:13:26.933720;-0.003546888;0;0.005631164;2.753894719;1;0
14:13:26.945920;-0.003546888;0;0.005631164;2.753894719;1;0
14:13:26.955992;-0.003546888;0;0.005433032;2.753874403;1;0
14:13:26.966956;-0.003546888;0;0.00522572;2.75385121;1;0
14:13:26.977930;-0.003546888;0;0.005038816;2.753828788;1;0
14:13:26.988646;-0.003546888;0;0.005038816;2.753828788;1;0
14:13:26.998978;-0.003546888;0;0.004814246;2.753800154;1;0
14:13:27.009274;-0.003546888;0;0.004635619;2.753776187;1;0
14:13:27.019309;-0.003546888;0;0.00446641;2.753752597;1;0
14:13:27.029798;-0.003546888;0;0.00446641;2.753752597;1;0
14:13:27.039873;-0.003546888;0;0.004296501;2.753728109;1;0
14:13:27.050472;-0.003546888;0;0.004122304;2.753702232;1;0
14:13:27.060551;-0.003546888;0;0.004122304;2.753702232;1;0
14:13:27.070717;-0.003546888;0;0.003962409;2.753677841;1;0
14:13:27.081156;-0.003546888;0;0.003962409;2.753677841;1;0
14:13:27.091242;-0.003546888;0;0.00370018;2.753636621;1;0
14:13:27.101322;-0.003546888;0;0.003528766;2.753608922;1;0
14:13:27.113725;-0.003546888;0;0.003528766;2.753608922;1;0
14:13:27.124070;-0.003546888;0;0.003394275;2.753586801;1;0
14:13:27.134160;-0.003546888;0;0.003259381;2.75356429;1;0
14:13:27.145141;-0.003546888;0;0.003124657;2.7535415;1;0
14:13:27.155412;-0.003546888;0;0.003124657;2.7535415;1;0
14:13:27.165551;-0.003546888;0;0.002961407;2.753513494;1;0
14:13:27.175769;-0.003546888;0;0.002821096;2.7534891;1;0
14:13:27.188172;-0.003546888;0;0.002821096;2.7534891;1;0
14:13:27.198757;-0.003546888;0;0.002706415;2.75346895;1;0
14:13:27.209111;-0.003546888;0;0.002591155;2.753448515;1;0
14:13:27.219519;-0.003546888;0;0.002484659;2.753429477;1;0
14:13:27.229975;-0.003546888;0;0.002384829;2.7534115;1;0
14:13:27.242159;-0.002571206;0.074556426;0.003098803;2.753804494;1;0
14:13:27.254882;-0.002571206;0.074556426;0.003098803;2.753804494;1;0
14:13:27.265126;-0.002571206;0;0.003697962;2.754148238;1;0
14:13:27.276271;-0.002571206;0;0.004264977;2.754490718;1;0
14:13:27.286769;-0.002571206;0;0.004715366;2.754781039;1;0
14:13:27.298214;-0.002571206;0;0.004715366;2.754781039;1;0
14:13:27.308558;-0.002571206;0;0.005063043;2.755023121;1;0
14:13:27.319393;-0.002571206;0;0.005355659;2.75524784;1;0
14:13:27.329467;-0.002571206;0;0.005568374;2.755433835;1;0
14:13:27.339818;-0.002571206;0;0.005568374;2.755433835;1;0
14:13:27.349995;-0.002571206;0;0.005726987;2.755599567;1;0
14:13:27.360665;-0.002571206;0;0.005825703;2.75573385;1;0
14:13:27.371415;-0.002571206;0;0.005875242;2.755834759;1;0
14:13:27.382109;-0.002571206;0;0.005875242;2.755834759;1;0
14:13:27.393588;-0.002571206;0;0.005894407;2.755938162;1;0
14:13:27.403719;-0.002571206;0;0.005880305;2.756009742;1;0
14:13:27.413852;-0.003599484;-0.075568602;0.004955999;2.755621185;1;0
14:13:27.424065;-0.003599484;-0.075568602;0.004955999;2.755621185;1;0
14:13:27.434723;-0.003599484;0;0.004140519;2.755275165;1;0
14:13:27.445031;-0.003599484;0;0.003404969;2.754959825;1;0
14:13:27.455329;-0.003599484;0;0.002793895;2.75469492;1;0
14:13:27.466188;-0.003599484;0;0.002793895;2.75469492;1;0
14:13:27.476806;-0.003599484;0;0.002168637;2.754420357;1;0
14:13:27.487339;-0.003599484;0;0.001682192;2.754203605;1;0
