Time	Hip_x	Hip_vel	Hip_omega	Hip_AO	Knee_x	Knee_vel	Knee_omega	Knee_AO	Ankle_x	Ankle_vel	Ankle_omega	Ankle_AO
10:50:15.735554	0.05840995933356883	-0.43104358468515275	0.04913053854582551	-2.4728796781434763	0	0	0	0	0	0	0	0
10:50:15.745998	0.05840995933356883	-0.43104358468515275	0.04913053854582551	-2.4728796781434763	0	0	0	0	0	0	0	0
10:50:15.756685	0.05840995933356883	-0.43104358468515275	0.04913053854582551	-2.4728796781434763	0	0	0	0	0	0	0	0
10:50:15.766828	0.05840995933356883	-0.43104358468515275	0.04913053854582551	-2.4728796781434763	0	0	0	0	0	0	0	0
10:50:15.776928	0.05415738995326151	-0.4252569380307318	0.030660276310650537	-2.4803149772912896	0	0	0	0	0	0	0	0
10:50:15.787260	0.05415738995326151	-0.4252569380307318	0.030660276310650537	-2.4803149772912896	0	0	0	0	0	0	0	0
10:50:15.797704	0.05415738995326151	-0.4252569380307318	0.030660276310650537	-2.4803149772912896	0	0	0	0	0	0	0	0
10:50:15.817055	0.04990549390948153	-0.42518960437799846	0.014077654068137694	-2.4877614760008786	0	0	0	0	0	0	0	0
10:50:15.827196	0.04990549390948153	-0.42518960437799846	0.014077654068137694	-2.4877614760008786	0	0	0	0	0	0	0	0
10:50:15.838552	0.04990549390948153	-0.42518960437799846	0.014077654068137694	-2.4877614760008786	0	0	0	0	0	0	0	0
10:50:15.848715	0.04990549390948153	-0.42518960437799846	0.014077654068137694	-2.4877614760008786	0	0	0	0	0	0	0	0
10:50:15.859091	0.046672972152392966	-0.32325217570885606	0.001	-2.496259211069418	0	0	0	0	0	0	0	0
10:50:15.869191	0.046672972152392966	-0.32325217570885606	0.001	-2.496259211069418	0	0	0	0	0	0	0	0
10:50:15.879297	0.046672972152392966	-0.32325217570885606	0.001	-2.496259211069418	0	0	0	0	0	0	0	0
10:50:15.894453	0.04245648533053977	-0.4216486821853195	0.001	-2.5049229424481805	0	0	0	0	0	0	0	0
10:50:15.904551	0.04245648533053977	-0.4216486821853195	0.001	-2.5049229424481805	0	0	0	0	0	0	0	0
10:50:15.914664	0.04245648533053977	-0.4216486821853195	0.001	-2.5049229424481805	0	0	0	0	0	0	0	0
10:50:15.925521	0.04245648533053977	-0.4216486821853195	0.001	-2.5049229424481805	0	0	0	0	0	0	0	0
10:50:15.936223	0.04024366024995193	-0.22128250805878436	0.001	-2.512520949877466	0	0	0	0	0	0	0	0
10:50:15.946945	0.04024366024995193	-0.22128250805878436	0.001	-2.512520949877466	0	0	0	0	0	0	0	0
10:50:15.957176	0.04024366024995193	-0.22128250805878436	0.001	-2.512520949877466	0	0	0	0	0	0	0	0
10:50:15.974097	0.03602652836065766	-0.4217131889294269	0.001	-2.5204972476495513	0	0	0	0	0	0	0	0
10:50:15.984199	0.03602652836065766	-0.4217131889294269	0.001	-2.5204972476495513	0	0	0	0	0	0	0	0
10:50:15.994305	0.03602652836065766	-0.4217131889294269	0.001	-2.5204972476495513	0	0	0	0	0	0	0	0
10:50:16.004454	0.03602652836065766	-0.4217131889294269	0.001	-2.5204972476495513	0	0	0	0	0	0	0	0
10:50:16.014838	0.03279671552586492	-0.322981283479274	0.001	-2.528685600877722	0	0	0	0	0	0	0	0
10:50:16.024932	0.03279671552586492	-0.322981283479274	0.001	-2.528685600877722	0	0	0	0	0	0	0	0
10:50:16.035025	0.03279671552586492	-0.322981283479274	0.001	-2.528685600877722	0	0	0	0	0	0	0	0
10:50:16.047917	0.02983093758628706	-0.29657779395778594	0.001	-2.5360533909882506	0	0	0	0	0	0	0	0
10:50:16.058014	0.02983093758628706	-0.29657779395778594	0.001	-2.5360533909882506	0	0	0	0	0	0	0	0
10:50:16.068116	0.02983093758628706	-0.29657779395778594	0.001	-2.5360533909882506	0	0	0	0	0	0	0	0
10:50:16.079300	0.02983093758628706	-0.29657779395778594	0.001	-2.5360533909882506	0	0	0	0	0	0	0	0
