Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;Hip_x_domega;Knee_x;Knee_x_vel;Knee_x_omega;Knee_x_ao;Ankle_x;Ankle_x_vel;Ankle_x_omega;Ankle_x_ao
17:11:45.632224;-0.03828744243070556;0.0;0.001;2.9347076252313435;-0.007791337685593237;12.739750622959662;0;0;0;-6.127995143180385;0;0;0
17:11:45.642982;-0.03828744243070556;0.0;0.001;2.9347076252313435;-0.007791337685593237;12.739750622959662;0;0;0;-6.186400728530572;0;0;0
17:11:45.653536;-0.03926830996458944;-0.029549319666194885;0.001;2.9332407408607004;0.0;12.739750622959662;0;0;0;-6.186400728530572;0;0;0
17:11:45.663872;-0.03926830996458944;-0.029549319666194885;0.001;2.9332407408607004;0.0;12.739750622959662;0;0;0;-6.186400728530572;0;0;0
17:11:45.673948;-0.03926830996458944;0.0;0.001;2.932609162412408;0.0;12.739750622959662;0;0;0;-6.186400728530572;0;0;0
17:11:45.686114;-0.03926830996458944;0.0;0.001;2.932609162412408;0.0;12.739750622959662;0;0;0;-6.2447986366451005;0;0;0
17:11:45.697120;-0.03926830996458944;0.0;0.001;2.9321649258207607;0.0;12.739750622959662;0;0;0;-6.2447986366451005;0;0;0
17:11:45.707844;-0.03926830996458944;0.0;0.001;2.931802432403291;0.0;12.739750622959662;0;0;0;-6.2447986366451005;0;0;0
17:11:45.720384;-0.03926830996458944;0.0;0.001;2.931802432403291;0.0;12.79832978759984;0;0;0;-6.2447986366451005;0;0;0
17:11:45.731203;-0.0402907092606279;-0.058545491467187544;0.001;2.931123456074946;0.0;12.79832978759984;0;0;0;-6.2447986366451005;0;0;0
17:11:45.741579;-0.0412721433045095;-0.06063388344710447;0.001;2.930276418610564;0.0;12.79832978759984;0;0;0;-6.2447986366451005;0;0;0
17:11:45.752639;-0.0412721433045095;-0.06063388344710447;0.001;2.930276418610564;0.0;12.79832978759984;0;0;0;-6.2447986366451005;0;0;0
17:11:45.762789;-0.0412721433045095;0.0;0.001;2.9295688252142362;0.0;12.79832978759984;0;0;0;-6.2447986366451005;0;0;0
17:11:45.773673;-0.0412721433045095;0.0;0.001;2.928927123605039;0.0;12.79832978759984;0;0;0;-6.2447986366451005;0;0;0
17:11:45.786947;-0.0412721433045095;0.0;0.001;2.928927123605039;0.0;12.79832978759984;0;0;0;-6.303188747729507;0;0;0
17:11:45.798037;-0.0412721433045095;0.0;0.001;2.928427690046423;0.0;12.79832978759984;0;0;0;-6.303188747729507;0;0;0
17:11:45.809140;-0.04225414245702588;-0.059864520288555434;0.001;2.9276868852211955;0.0;12.79832978759984;0;0;0;-6.303188747729507;0;0;0
17:11:45.819523;-0.04225414245702588;-0.059864520288555434;0.001;2.9276868852211955;0.0;12.856890269613757;0;0;0;-6.303188747729507;0;0;0
17:11:45.829618;-0.04356286912876619;-0.0808727248996009;0.001;2.926643118337214;0.0;12.856890269613757;0;0;0;-6.361570942085905;0;0;0
17:11:45.840277;-0.04454454933756771;-0.06304588395692333;0.001;2.9254873944302098;0.0;12.856890269613757;0;0;0;-6.361570942085905;0;0;0
17:11:45.850348;-0.04454454933756771;-0.06304588395692333;0.001;2.9254873944302098;0.0;12.856890269613757;0;0;0;-6.361570942085905;0;0;0
17:11:45.861111;-0.04454454933756771;0.0;0.001;2.924213466800783;0.0;12.856890269613757;0;0;0;-6.361570942085905;0;0;0
17:11:45.873090;-0.04454454933756771;0.0;0.001;2.924213466800783;0.0;12.915431955647932;0;0;0;-6.361570942085905;0;0;0
17:11:45.883541;-0.04654853539719241;-0.1166054847993233;0.001;2.9226660943428477;0.0;12.915431955647932;0;0;0;-6.419945100114802;0;0;0
17:11:45.894467;-0.04753133554924328;-0.06320966729595315;0.001;2.921187065510825;0.0;12.915431955647932;0;0;0;-6.478311102316269;0;0;0
17:11:45.904797;-0.04753133554924328;-0.06320966729595315;0.001;2.921187065510825;0.0;12.973954732578562;0;0;0;-6.478311102316269;0;0;0
17:11:45.915622;-0.04855275069409345;-0.06340091289007604;0.001;2.919562976922979;0.0;13.032458487512827;0;0;0;-6.478311102316269;0;0;0
17:11:45.925818;-0.05055719183551491;-0.12371601237800259;0.001;2.917533132955672;0.0;13.032458487512827;0;0;0;-6.478311102316269;0;0;0
17:11:45.940124;-0.05055719183551491;-0.12371601237800259;0.001;2.917533132955672;0.0;13.032458487512827;0;0;0;-6.536668829291443;0;0;0
17:11:45.950856;-0.05083974865331215;-0.014867470018328076;0.001;2.915457872555752;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0
17:11:45.961494;-0.05198650302699916;-0.06086698424789875;0.001;2.913353959441455;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0
17:11:45.971613;-0.05198650302699916;-0.06086698424789875;0.001;2.913353959441455;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0
17:11:45.982083;-0.05297008319390635;-0.05122255523695028;0.001;2.9112355900025513;0.0;13.041839387658428;0;0;0;-6.536668829291443;0;0;0
17:11:45.994613;-0.05297008319390635;-0.05122255523695028;0.001;2.9112355900025513;0.0;13.158262083838736;0;0;0;-6.594548693110198;0;0;0
17:11:46.004690;-0.053991848372058046;-0.0621065775084448;0.001;2.9094081075700196;0.0;13.158262083838736;0;0;0;-6.594548693110198;0;0;0
17:11:46.015606;-0.054975980489253305;-0.060251660000989644;0.001;2.9075663767148434;0.0;13.158262083838736;0;0;0;-6.594548693110198;0;0;0
17:11:46.025942;-0.054975980489253305;-0.060251660000989644;0.001;2.9075663767148434;0.0;13.158262083838736;0;0;0;-6.652898025562848;0;0;0
17:11:46.036024;-0.054975980489253305;0.0;0.001;2.9057669035944436;0.0;13.216125573497976;0;0;0;-6.710761515222089;0;0;0
17:11:46.046165;-0.054975980489253305;0.0;0.001;2.9057669035944436;0.0;13.224296719724691;0;0;0;-6.718932661448804;0;0;0
17:11:46.056367;-0.054975980489253305;0.0;0.001;2.9045614945007436;0.0;13.224296719724691;0;0;0;-6.718932661448804;0;0;0
17:11:46.066449;-0.054975980489253305;0.0;0.001;2.9035415709096277;0.0;13.224296719724691;0;0;0;-6.660583328996154;0;0;0
17:11:46.077979;-0.054975980489253305;0.0;0.001;2.9035415709096277;0.0;13.224296719724691;0;0;0;-6.660583328996154;0;0;0
17:11:46.088778;-0.055255319150305966;-0.017211892952853563;0.001;2.90257700932057;0.0;13.282820246465121;0;0;0;-6.718932661448804;0;0;0
17:11:46.099594;-0.05627674738180591;-0.0644048436525826;0.001;2.9014567467845644;0.0;13.282820246465121;0;0;0;-6.718932661448804;0;0;0
17:11:46.112337;-0.05627674738180591;-0.0644048436525826;0.001;2.9014567467845644;0.0;13.340724538797588;0;0;0;-6.77683695378127;0;0;0
17:11:46.122787;-0.05627674738180591;0.0;0.001;2.900456981329288;0.0;13.399228647408592;0;0;0;-6.77683695378127;0;0;0
17:11:46.133015;-0.05729783670301229;-0.05687483790896019;0.001;2.8992095728051517;0.0;13.399228647408592;0;0;0;-6.77683695378127;0;0;0
17:11:46.145681;-0.05729783670301229;-0.05687483790896019;0.001;2.8992095728051517;0.0;13.399228647408592;0;0;0;-6.77683695378127;0;0;0
17:11:46.155802;-0.05729783670301229;0.0;0.001;2.8982510769254795;0.0;13.399228647408592;0;0;0;-6.835177772519046;0;0;0
17:11:46.166148;-0.05729783670301229;0.0;0.001;2.8974632963747844;0.0;13.457116293690177;0;0;0;-6.8930654188006315;0;0;0
17:11:46.178627;-0.05729783670301229;0.0;0.001;2.8974632963747844;0.0;13.515600871899977;0;0;0;-6.897309138854894;0;0;0
17:11:46.188702;-0.05803924649336077;-0.04434523429296074;0.001;2.896545203736995;0.0;13.515600871899977;0;0;0;-6.897309138854894;0;0;0
17:11:46.199018;-0.05803924649336077;-0.04434523429296074;0.001;2.896545203736995;0.0;13.525233910382923;0;0;0;-6.897309138854894;0;0;0
17:11:46.209137;-0.058207374731858996;-0.010645847357353513;0.001;2.8957660875325963;0.0;13.525233910382923;0;0;0;-6.897309138854894;0;0;0
17:11:46.219817;-0.058207374731858996;0.0;0.001;2.8948864449726024;0.0;13.525233910382923;0;0;0;-6.955700453609694;0;0;0
17:11:46.229893;-0.058207374731858996;0.0;0.001;2.8948864449726024;0.0;13.641627823286655;0;0;0;-7.0135713428890085;0;0;0
17:11:46.240738;-0.059228794182328;-0.056272219387056975;0.001;2.893925626094191;0.0;13.641627823286655;0;0;0;-7.0135713428890085;0;0;0
17:11:46.251298;-0.059228794182328;-0.056272219387056975;0.001;2.893925626094191;0.0;13.641627823286655;0;0;0;-7.0135713428890085;0;0;0
17:11:46.261810;-0.059228794182328;0.0;0.001;2.8931919715746552;0.0;13.700131032651626;0;0;0;-7.071953879127847;0;0;0
17:11:46.272640;-0.06024986780872984;-0.0630001083699858;0.001;2.8922659432634;0.0;13.700131032651626;0;0;0;-7.071953879127847;0;0;0
17:11:46.283745;-0.06024986780872984;-0.0630001083699858;0.001;2.8922659432634;0.0;13.700131032651626;0;0;0;-7.071953879127847;0;0;0
17:11:46.293855;-0.06024986780872984;0.0;0.001;2.8914899369332296;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0
17:11:46.303931;-0.06127059365862555;-0.06047244985147696;0.001;2.890466442495157;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0
17:11:46.316547;-0.06127059365862555;-0.06047244985147696;0.001;2.890466442495157;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0
17:11:46.327230;-0.06127059365862555;0.0;0.001;2.889651357668871;0.0;13.758614315890526;0;0;0;-7.130327517621225;0;0;0
17:11:46.337868;-0.06127059365862555;0.0;0.001;2.88897304240459;0.0;13.817077561379108;0;0;0;-7.188692139249895;0;0;0
17:11:46.348783;-0.06127059365862555;0.0;0.001;2.88897304240459;0.0;13.817077561379108;0;0;0;-7.188692139249895;0;0;0
17:11:46.358862;-0.06327565240812108;-0.12335498940675854;0.001;2.887733230949838;0.0;13.874931582905702;0;0;0;-7.246546160776489;0;0;0
17:11:46.369603;-0.06327565240812108;0.0;0.001;2.886735492457664;0.0;13.874931582905702;0;0;0;-7.246546160776489;0;0;0
17:11:46.381404;-0.06327565240812108;0.0;0.001;2.886735492457664;0.0;13.874931582905702;0;0;0;-7.304901646532841;0;0;0
17:11:46.391607;-0.06327565240812108;0.0;0.001;2.885821573344405;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.401701;-0.06429567686461692;-0.06216303378811305;0.001;2.884748809848478;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.414229;-0.06429567686461692;-0.06216303378811305;0.001;2.884748809848478;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.425195;-0.06429567686461692;0.0;0.001;2.883865722958607;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.435266;-0.06429567686461692;0.0;0.001;2.8830894073049684;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.447036;-0.06429567686461692;0.0;0.001;2.8830894073049684;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.457449;-0.06429567686461692;0.0;0.001;2.8823231861690637;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.468915;-0.06429567686461692;0.0;0.001;2.8823231861690637;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.479754;-0.06429567686461692;0.0;0.001;2.881793243955034;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.490269;-0.06429567686461692;0.0;0.001;2.8813786179680427;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.502523;-0.06429567686461692;0.0;0.001;2.8813786179680427;0.0;13.93337467926304;0;0;0;-7.304901646532841;0;0;0
17:11:46.512696;-0.06457412458461732;-0.017269988477626414;0.001;2.880947311590379;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.524612;-0.06555846374980205;-0.059621298086329114;0.001;2.880248667208779;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.534655;-0.06555846374980205;-0.059621298086329114;0.001;2.880248667208779;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.545518;-0.06555846374980205;0.0;0.001;2.879656484236765;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.555882;-0.06555846374980205;0.0;0.001;2.879656484236765;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.566280;-0.06555846374980205;0.0;0.001;2.879088628359458;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.576544;-0.06555846374980205;0.0;0.001;2.8786585756627154;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.588967;-0.06555846374980205;0.0;0.001;2.8786585756627154;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.599333;-0.0665433489449563;-0.05922688272806624;0.001;2.878002724337083;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.609401;-0.0665433489449563;0.0;0.001;2.8774863248442024;0.0;13.93337467926304;0;0;0;-7.363247877522326;0;0;0
17:11:46.622568;-0.0665433489449563;0.0;0.001;2.8774863248442024;0.0;13.93337467926304;0;0;0;-7.421584734964881;0;0;0
17:11:46.632755;-0.0665433489449563;0.0;0.001;2.8769923163973807;0.0;13.991797515352658;0;0;0;-7.421584734964881;0;0;0
17:11:46.642842;-0.0665433489449563;0.0;0.001;2.8769923163973807;0.0;13.991797515352658;0;0;0;-7.421584734964881;0;0;0
17:11:46.653066;-0.06756301979307361;-0.053148357383684126;0.001;2.8761672886607847;0.0;13.991797515352658;0;0;0;-7.479912100196344;0;0;0
17:11:46.663294;-0.06854844956040007;-0.056376803489669544;0.001;2.8752068353803715;0.0;13.991797515352658;0;0;0;-7.479912100196344;0;0;0
17:11:46.673372;-0.06854844956040007;-0.056376803489669544;0.001;2.8752068353803715;0.0;13.991797515352658;0;0;0;-7.543014470901994;0;0;0
17:11:46.683827;-0.06854844956040007;0.0;0.001;2.8744197555472546;0.0;14.050199980283708;0;0;0;-7.543014470901994;0;0;0
17:11:46.694802;-0.06854844956040007;0.0;0.001;2.8744197555472546;0.0;13.992345958757113;0;0;0;-7.4851604493754;0;0;0
17:11:46.704946;-0.0695677648647274;-0.05962225480749463;0.001;2.873424593254075;0.0;13.992345958757113;0;0;0;-7.543527468355876;0;0;0
17:11:46.715116;-0.0695677648647274;0.0;0.001;2.8725852368202176;0.0;13.992345958757113;0;0;0;-7.543527468355876;0;0;0
17:11:46.729113;-0.0695677648647274;0.0;0.001;2.8725852368202176;0.0;13.992345958757113;0;0;0;-7.660231755133225;0;0;0
17:11:46.739764;-0.0695677648647274;0.0;0.001;2.87190662096123;0.0;13.992857052606041;0;0;0;-7.60236086585391;0;0;0
