Time;Hip_x;Hip_x_vel;Hip_x_omega;Hip_x_ao;
14:18:00.692824;-0.266599897;1.672717152;5.785741575;2.448760038;
14:18:00.703926;-0.266599897;1.672717152;5.785741575;2.448760038;
14:18:00.714383;-0.209111369;3.894493306;5.792097008;2.537412851;
14:18:00.724588;-0.187064068;1.405150297;5.790026181;2.627271185;
14:18:00.735683;-0.136331477;3.642092089;5.793814075;2.70986829;
14:18:00.747361;-0.136331477;3.642092089;5.793814075;2.70986829;
14:18:00.761084;-0.111756369;1.775163865;5.789382935;2.787855916;
14:18:00.771900;-0.059456882;3.760749519;5.791039029;2.869234675;
14:18:00.782759;-0.029650625;1.980020774;5.783914956;2.952830058;
14:18:00.793719;0.022880428;3.999818257;5.783050881;3.028379439;
14:18:00.807341;0.022880428;3.999818257;5.783050881;3.028379439;
14:18:00.818262;0.04758784;1.437284999;5.766986444;3.119672886;
14:18:00.828861;0.10021393;3.277826002;5.756320439;-3.076300244;
14:18:00.839638;0.125586996;1.926736515;5.740530221;-3.008474928;
14:18:00.850385;0.180019561;4.012945053;5.73670304;-2.932526594;
14:18:00.862994;0.199770225;1.4513156;5.726309209;-2.859706105;
14:18:00.873636;0.199770225;1.4513156;5.726309209;-2.859706105;
14:18:00.884481;0.221519625;1.557922094;5.712787048;-2.786602882;
14:18:00.895407;0.221519625;1.557922094;5.712787048;-2.786602882;
14:18:00.906244;0.26279064;2.226830341;5.705044102;-2.684634154;
14:18:00.916690;0.299933005;2.45385081;5.705701805;-2.597931167;
14:18:00.927183;0.31550978;1.130327742;5.705033426;-2.519632515;
14:18:00.939326;0.331258096;1.126659136;5.705560778;-2.439614313;
14:18:00.949947;0.331258096;1.126659136;5.705560778;-2.439614313;
14:18:00.960460;0.357007092;1.713939227;5.713102411;-2.350063616;
14:18:00.972021;0.36404165;0.538279308;5.718837608;-2.272493455;
14:18:00.982128;0.372245337;0.623866382;5.72545932;-2.193935854;
14:18:00.994689;0.372245337;0.623866382;5.72545932;-2.193935854;
14:18:01.005010;0.377668181;0.378517117;5.733033604;-2.108066802;
14:18:01.015583;0.374514888;-0.218304745;5.738835075;-2.022313097;
14:18:01.026591;0.370439713;-0.270196158;5.743546448;-1.93336713;
14:18:01.036984;0.370439713;-0.270196158;5.743546448;-1.93336713;
14:18:01.047578;0.358076161;-0.83228372;5.745677372;-1.846966293;
14:18:01.057707;0.349794623;-0.512453438;5.747007135;-1.753437956;
14:18:01.068797;0.349794623;-0.512453438;5.747007135;-1.753437956;
